user_id,ga_client_id,first_visit_ts,last_active_ts,loyalty_tier,channel,acquisition_date,cac,utm_source,signup_method,signed_up,gender,age_group
user_003987,1318f3c9-287a-4cc8-b69c-3e784b63ee46,2025-02-27 08:41:00,2025-05-20 08:41:00,VIP,Google Ads,2025-02-27,42.33,instagram,SNS,False,male,18-24
user_003988,9552a435-3144-41a1-a938-06b0d51fc78f,2024-12-18 01:26:41,2025-01-21 01:26:41,VIP,Google Ads,2024-12-18,39.69,instagram,SNS,False,female,35-44
user_003989,6395d229-13d8-4272-996a-3591a11023fa,2024-12-13 00:58:34,2025-01-25 00:58:34,Silver,Email,2024-12-13,20.19,instagram,Email,True,female,45-54
user_003990,ce038e95-cb2d-41ca-9692-06aa14708498,2025-02-11 19:20:11,2025-03-09 19:20:11,VIP,Referral,2025-02-11,44.5,facebook,SNS,True,female,25-34
user_003991,ba35e8da-aa6b-427f-9518-f64a047d18b3,2025-01-15 21:42:08,2025-02-13 21:42:08,VIP,SNS,2025-01-15,38.47,facebook,Email,False,female,45-54
user_003992,9161f9e9-eed5-4688-8c5e-09a2af2b2f8c,2024-12-18 05:18:57,2025-02-01 05:18:57,Gold,Google Ads,2024-12-18,48.03,newsletter,SNS,False,male,18-24
user_003993,26d01d0f-6a40-406a-ad78-9a8234c85840,2025-01-25 16:07:50,2025-02-16 16:07:50,VIP,Referral,2025-01-25,23.0,facebook,SNS,True,female,18-24
user_003994,338f2e43-2c76-4172-a779-9946ddf42658,2025-01-06 01:44:08,2025-02-07 01:44:08,Silver,Google Ads,2025-01-06,22.32,youtube,SNS,False,female,35-44
user_003995,aeeb8bbc-c61b-4525-8059-f206a03eaee1,2025-02-17 19:48:24,2025-03-30 19:48:24,VIP,Organic,2025-02-17,48.77,newsletter,SNS,False,male,35-44
user_003996,f08f6605-ef99-463d-8ce5-f01f38c00c30,2025-01-02 08:15:16,2025-03-24 08:15:16,Silver,SNS,2025-01-02,20.17,instagram,SNS,False,female,45-54
user_003997,bdb238d6-4648-47f8-9580-13d879de9b07,2024-12-17 12:18:50,2025-03-14 12:18:50,VIP,SNS,2024-12-17,28.66,youtube,SNS,False,female,18-24
user_003998,ee0c1145-f1f0-4b3a-a836-6d4d28f875cc,2024-12-03 13:47:17,2025-01-14 13:47:17,Gold,Google Ads,2024-12-03,40.27,google,SNS,True,female,18-24
user_003999,aa149c75-f499-44a5-908e-fbb9514ed886,2024-12-01 02:04:36,2025-03-01 02:04:36,Silver,Email,2024-12-01,15.74,google,Email,False,female,45-54
user_004000,216783fd-f1df-4514-961a-1f80b636c090,2025-01-02 00:05:13,2025-01-17 00:05:13,Gold,Google Ads,2025-01-02,12.86,instagram,Email,True,male,45-54
user_004001,0d3d396d-2264-42d8-93a0-a549ca5eaa1b,2025-02-17 08:30:23,2025-02-22 08:30:23,Silver,SNS,2025-02-17,36.87,youtube,Email,False,male,35-44
user_004002,2ec707b8-0ee5-4e51-b1b9-77a3d51cff3b,2024-12-19 21:29:56,2024-12-27 21:29:56,VIP,Organic,2024-12-19,20.51,facebook,SNS,False,female,25-34
user_004003,15b17ad9-d581-4780-8603-8130989db652,2024-12-16 10:47:50,2025-02-16 10:47:50,Silver,Referral,2024-12-16,45.86,google,Email,False,male,35-44
user_004004,25d4a32b-6602-49c8-9716-4cc9a18a7c48,2024-12-04 03:03:47,2025-02-26 03:03:47,Silver,SNS,2024-12-04,45.04,newsletter,SNS,True,male,18-24
user_004005,9453ccbf-af24-42be-aea1-99867a02e88f,2024-12-07 03:15:44,2025-01-29 03:15:44,VIP,Referral,2024-12-07,24.17,youtube,Email,True,female,45-54
user_004006,63e99fcc-e8a7-4606-9d9c-b766a30197cf,2025-02-27 03:30:28,2025-03-13 03:30:28,Gold,Organic,2025-02-27,34.01,instagram,SNS,False,male,18-24
user_004007,cfc2c4fc-3811-4c5c-99c7-a51cad61b644,2024-12-09 17:26:38,2024-12-17 17:26:38,Gold,Google Ads,2024-12-09,32.05,facebook,SNS,False,male,35-44
user_004008,e8976872-a4e5-4457-bbec-4e057c69d29a,2025-01-28 10:37:40,2025-03-03 10:37:40,Silver,SNS,2025-01-28,32.92,youtube,SNS,True,female,45-54
user_004009,53171557-4dab-41b3-bb8c-2cddc4ac5a7b,2025-01-24 10:57:57,2025-03-26 10:57:57,Silver,Referral,2025-01-24,41.71,youtube,SNS,False,male,18-24
user_004010,5ea4e96d-9048-492c-b1c2-5ee9cedda464,2025-02-14 05:48:52,2025-02-27 05:48:52,VIP,SNS,2025-02-14,11.89,youtube,SNS,True,female,18-24
user_004011,e8b7d891-e0b9-491a-86a4-8d7c0ea69131,2025-02-28 08:37:47,2025-04-03 08:37:47,Gold,Google Ads,2025-02-28,40.99,facebook,Email,False,female,45-54
user_004012,e5db8d38-72e2-4946-a36c-6e5954268529,2024-12-29 19:38:05,2025-03-15 19:38:05,Gold,Email,2024-12-29,11.36,facebook,Email,True,female,25-34
user_004013,b334ac6a-c152-4401-8dbd-1abc3d9b9d02,2025-02-20 19:16:46,2025-05-16 19:16:46,Silver,Referral,2025-02-20,28.97,facebook,Email,False,male,18-24
user_004014,0d3d83af-c76c-44f5-9666-6194234ee541,2025-01-29 16:51:38,2025-04-13 16:51:38,Gold,Organic,2025-01-29,48.06,newsletter,SNS,True,male,45-54
user_004015,c15eced5-a291-4c22-8d9b-17ecd51e9ce7,2025-01-11 22:35:21,2025-01-18 22:35:21,Gold,Referral,2025-01-11,19.23,newsletter,SNS,False,female,18-24
user_004016,94a8e021-7f7d-4044-98bf-d0aa973f79f3,2025-02-22 20:37:32,2025-03-30 20:37:32,Gold,Referral,2025-02-22,45.01,instagram,Email,False,female,35-44
user_004017,2532172a-72a5-441e-8062-518133cdafc5,2024-12-19 23:26:53,2025-03-14 23:26:53,Silver,Google Ads,2024-12-19,48.81,newsletter,Email,True,female,18-24
user_004018,d931367d-e60f-44fe-908d-4438f1e00690,2025-02-26 18:05:56,2025-04-04 18:05:56,VIP,Referral,2025-02-26,47.13,instagram,Email,True,female,18-24
user_004019,ec94cc8b-a96f-4a1f-8d37-d76cee5b7329,2025-02-02 17:02:40,2025-02-11 17:02:40,Silver,Organic,2025-02-02,43.39,instagram,Email,False,male,45-54
user_004020,adae076e-fc46-4a68-91e8-21e323b05cd4,2025-01-03 03:05:55,2025-01-25 03:05:55,VIP,Email,2025-01-03,19.12,google,SNS,False,male,45-54
user_004021,a78d6676-d5c8-4a14-9dee-5aff107b7454,2025-01-24 22:28:52,2025-04-21 22:28:52,VIP,Organic,2025-01-24,12.79,newsletter,SNS,False,female,45-54
user_004022,a0470b3b-bcef-4e0e-88bc-4ed29d4fe03c,2025-01-11 21:41:30,2025-03-22 21:41:30,Gold,Google Ads,2025-01-11,33.21,youtube,Email,False,male,25-34
user_004023,65bf9d5d-25f3-4b7e-9b5a-b8e8517809de,2024-12-09 11:54:36,2025-01-23 11:54:36,Silver,Organic,2024-12-09,22.31,google,Email,False,female,25-34
user_004024,b97e3271-4abc-4125-93cd-15055d4004e9,2024-12-26 01:31:44,2024-12-27 01:31:44,VIP,Referral,2024-12-26,37.0,instagram,SNS,False,female,18-24
user_004025,6f99cd25-528b-405d-b01b-8b4961a02b3b,2025-01-04 15:57:20,2025-02-04 15:57:20,VIP,Organic,2025-01-04,28.85,youtube,SNS,True,male,35-44
user_004026,f672c3ef-9db1-4084-8331-2c7afeb75766,2025-02-14 17:36:33,2025-05-10 17:36:33,Silver,Organic,2025-02-14,26.63,instagram,Email,True,female,18-24
user_004027,f7830d2e-9e08-404d-90dd-91eb03703ceb,2025-01-18 19:36:38,2025-01-26 19:36:38,VIP,SNS,2025-01-18,31.92,newsletter,SNS,False,male,18-24
user_004028,acc54b68-4bbd-4a50-87ce-a5189d497ce1,2025-01-25 18:38:40,2025-04-02 18:38:40,Gold,Referral,2025-01-25,46.37,youtube,SNS,True,male,35-44
user_004029,b0a418fc-6d39-403c-960b-dfb110e30528,2025-02-02 19:30:34,2025-05-02 19:30:34,Silver,Email,2025-02-02,42.41,google,Email,True,female,25-34
user_004030,576b6f7e-2e4d-405c-af6d-a1cc33930561,2025-02-02 12:09:11,2025-02-11 12:09:11,Silver,Email,2025-02-02,26.93,youtube,Email,True,female,35-44
user_004031,e56908a8-8e13-49cf-abbc-678350913cf4,2024-12-30 21:20:10,2025-03-08 21:20:10,VIP,Organic,2024-12-30,33.63,facebook,SNS,True,female,25-34
user_004032,e2cd38ab-1845-4ea2-80c5-36c0348af0a8,2025-01-15 21:07:15,2025-01-25 21:07:15,Silver,Google Ads,2025-01-15,25.81,facebook,SNS,True,male,18-24
user_004033,fd515fb4-c07b-4341-bac9-aade0306860b,2024-12-01 14:27:40,2024-12-02 14:27:40,VIP,Google Ads,2024-12-01,30.9,google,Email,True,female,35-44
user_004034,85938374-d81e-47a9-8bbe-29897d7dda30,2025-01-15 10:53:52,2025-03-13 10:53:52,VIP,Organic,2025-01-15,44.59,instagram,Email,False,female,35-44
user_004035,334c256b-25fa-4e84-aa78-4cc6fd27fe0a,2025-01-21 22:50:50,2025-02-16 22:50:50,Gold,Google Ads,2025-01-21,12.59,google,Email,True,male,18-24
user_004036,4c998f6e-a69e-4fa9-ba33-8eedae43cd23,2025-02-14 17:41:42,2025-04-02 17:41:42,Silver,Organic,2025-02-14,14.07,facebook,Email,False,male,35-44
user_004037,1d28c0b3-a455-4855-a2a4-af9c2a2e63f6,2025-01-21 19:12:38,2025-01-24 19:12:38,Gold,Referral,2025-01-21,10.91,newsletter,SNS,True,male,18-24
user_004038,7bba647c-c6d7-4f99-9429-b2a2113026ea,2024-12-16 11:53:38,2025-03-09 11:53:38,Silver,Email,2024-12-16,33.99,facebook,Email,True,female,18-24
user_004039,f945c37c-72e3-455f-bb86-f0b0adf3f9af,2024-12-17 03:04:43,2025-02-23 03:04:43,VIP,Google Ads,2024-12-17,43.78,newsletter,SNS,False,male,25-34
user_004040,f450092f-8611-4e64-b175-1484825f9a6b,2024-12-21 12:04:29,2025-02-12 12:04:29,VIP,SNS,2024-12-21,33.4,instagram,Email,True,male,18-24
user_004041,22c6cb0b-29f7-49f2-a62b-0953e8e5112c,2024-12-13 12:52:56,2025-01-16 12:52:56,VIP,SNS,2024-12-13,23.99,instagram,Email,True,male,45-54
user_004042,33b8115d-88b8-453b-8b6b-ca786f5e2dcf,2024-12-12 06:30:36,2025-02-17 06:30:36,Silver,Referral,2024-12-12,29.59,instagram,Email,True,female,35-44
user_004043,1be70f6b-a711-41f0-934a-5439c80e6485,2025-01-16 07:53:28,2025-04-08 07:53:28,Gold,Referral,2025-01-16,45.16,youtube,Email,True,female,25-34
user_004044,f28c4151-cdad-45f1-a0b8-64f2ffb7b1f5,2025-01-13 03:07:21,2025-03-12 03:07:21,Silver,Google Ads,2025-01-13,19.37,facebook,SNS,True,female,18-24
user_004045,cb7cff94-81d9-4095-bf2c-dd9b3a7aac3e,2025-01-07 03:39:11,2025-01-30 03:39:11,VIP,Organic,2025-01-07,24.87,google,SNS,False,male,45-54
user_004046,6bad64c1-7c47-4304-8a56-4d7a5355d87c,2024-12-13 04:37:21,2025-01-04 04:37:21,VIP,Email,2024-12-13,12.69,youtube,Email,False,male,18-24
user_004047,f51840d9-488c-41b1-aebe-d087557cd3c7,2025-02-22 18:33:46,2025-05-19 18:33:46,Silver,Email,2025-02-22,16.22,google,SNS,True,female,25-34
user_004048,693a737a-b6fc-489d-a37f-14366111f166,2024-12-09 06:03:50,2024-12-16 06:03:50,Gold,Organic,2024-12-09,25.76,facebook,SNS,True,female,45-54
user_004049,44e49c12-1237-4112-b905-bb41874f6a15,2025-02-04 15:00:07,2025-03-24 15:00:07,Gold,Email,2025-02-04,47.8,google,SNS,True,male,25-34
user_004050,007469a6-8497-4776-b7b2-bfbc7dcfe396,2024-12-27 06:22:37,2025-02-21 06:22:37,Gold,Organic,2024-12-27,41.17,instagram,SNS,False,female,35-44
user_004051,e4c4cbb4-7040-461f-a4c8-7af1cc5fc4dd,2024-12-24 03:14:58,2025-01-18 03:14:58,Silver,Referral,2024-12-24,20.77,google,Email,True,female,45-54
user_004052,b1287aad-b287-4179-a54c-c674d70adaa7,2025-02-09 00:05:22,2025-02-26 00:05:22,Gold,SNS,2025-02-09,40.23,facebook,SNS,False,male,45-54
user_004053,4d77a61b-764c-4ac5-b0bc-e169f64f1cbd,2024-12-23 17:48:17,2025-01-11 17:48:17,Gold,Referral,2024-12-23,38.02,youtube,Email,False,female,18-24
user_004054,bbbef8ae-4f24-4e8c-88d1-565843b51d78,2025-02-21 12:01:09,2025-03-28 12:01:09,VIP,SNS,2025-02-21,16.97,google,Email,False,female,25-34
user_004055,84b7fea4-9ce0-4746-b083-d2c9696fc1af,2024-12-17 13:11:34,2024-12-20 13:11:34,Silver,Referral,2024-12-17,40.77,newsletter,Email,False,female,35-44
user_004056,800e3b81-c602-4c3f-8f0c-7a7174837c6b,2025-02-20 00:07:54,2025-03-15 00:07:54,Gold,SNS,2025-02-20,15.85,facebook,Email,True,female,18-24
user_004057,c8ec4c4e-353d-4a78-bef0-21f504f38145,2025-02-08 03:17:31,2025-04-08 03:17:31,VIP,SNS,2025-02-08,14.7,youtube,Email,True,female,45-54
user_004058,1b4d3124-03e0-404f-9096-fbf629d68507,2024-12-14 17:37:10,2025-02-04 17:37:10,VIP,Organic,2024-12-14,34.91,facebook,SNS,True,female,18-24
user_004059,564b67f7-b229-44e9-a0ec-b20ece72cd89,2024-12-28 18:01:30,2025-02-21 18:01:30,VIP,Organic,2024-12-28,24.96,facebook,SNS,False,male,45-54
user_004060,5b502d8e-547f-4900-a410-da8e95dd3bcb,2025-01-17 06:04:45,2025-02-19 06:04:45,VIP,Email,2025-01-17,32.73,google,Email,True,male,25-34
user_004061,e5f1e536-48b2-4ba8-a28e-77c16124a7c8,2024-12-09 22:13:34,2024-12-22 22:13:34,Gold,Google Ads,2024-12-09,46.69,newsletter,SNS,False,male,45-54
user_004062,843e472a-6831-49ea-b096-9cfbf3dd6269,2024-12-02 14:36:22,2024-12-03 14:36:22,VIP,Google Ads,2024-12-02,25.4,facebook,Email,False,male,18-24
user_004063,3dadf396-6af6-4fb1-bc3a-2ec7913203af,2024-12-24 07:05:40,2025-02-09 07:05:40,Gold,Organic,2024-12-24,41.91,newsletter,SNS,True,male,45-54
user_004064,eb9844cc-3a8e-45f9-8bb5-13b960859c9a,2024-12-21 19:39:26,2025-01-08 19:39:26,Gold,Referral,2024-12-21,22.47,youtube,SNS,True,male,45-54
user_004065,053db4a5-5683-41d4-9a33-065269a4cc8d,2024-12-23 18:50:28,2025-03-08 18:50:28,VIP,Google Ads,2024-12-23,20.24,instagram,SNS,True,male,45-54
user_004066,2e2adcd2-6467-4426-b6c7-b36eb0b6eb0e,2025-02-06 21:27:27,2025-02-17 21:27:27,Silver,Organic,2025-02-06,12.72,google,Email,True,female,35-44
user_004067,b3cb7af7-0a30-4150-9168-65eee4523b39,2025-02-21 20:37:37,2025-04-23 20:37:37,VIP,Referral,2025-02-21,47.29,google,SNS,False,female,45-54
user_004068,9446654a-4602-4672-bf37-d72989618b14,2024-12-06 19:45:15,2024-12-16 19:45:15,VIP,Organic,2024-12-06,14.85,newsletter,SNS,False,female,18-24
user_004069,9f794200-8ea7-4451-8dd0-51d230f87c76,2025-01-11 13:32:56,2025-02-07 13:32:56,VIP,Email,2025-01-11,15.26,youtube,SNS,True,male,35-44
user_004070,3c4ed97e-d86d-433c-bff0-7c9a3cd88614,2024-12-19 12:14:47,2025-02-19 12:14:47,Gold,Google Ads,2024-12-19,40.35,instagram,SNS,False,male,35-44
user_004071,f635cdac-7c0b-46e2-be38-c28758293287,2025-01-24 02:17:01,2025-03-27 02:17:01,VIP,Organic,2025-01-24,29.17,google,SNS,True,male,35-44
user_004072,bebd6cb1-cc45-433d-8142-7b2c9b80e986,2025-01-22 07:48:46,2025-02-01 07:48:46,Silver,Organic,2025-01-22,26.75,facebook,SNS,True,male,25-34
user_004073,d209410f-07f4-4f6c-ac96-47f2483ca235,2025-02-15 07:05:32,2025-04-18 07:05:32,Silver,SNS,2025-02-15,35.57,newsletter,Email,True,female,18-24
user_004074,b8a79675-6901-476b-a717-4d2015dd6ee7,2024-12-28 18:59:13,2025-01-14 18:59:13,Silver,SNS,2024-12-28,13.55,newsletter,Email,False,female,25-34
user_004075,157f4105-ecab-4109-a5bc-c352b7948b40,2024-12-17 06:14:24,2025-01-08 06:14:24,Silver,Referral,2024-12-17,18.71,instagram,Email,True,male,25-34
user_004076,02f915c6-0395-4e5a-ba93-02981cd20b2c,2025-01-28 14:55:37,2025-02-28 14:55:37,VIP,Google Ads,2025-01-28,27.5,youtube,SNS,True,male,45-54
user_004077,39c7f69b-3c9a-436c-a2e5-646f69358007,2025-02-05 13:32:08,2025-03-19 13:32:08,Silver,Google Ads,2025-02-05,45.32,google,SNS,False,male,45-54
user_004078,7d5a947b-9e33-4393-8b7b-42f63282f6b5,2025-02-20 19:59:39,2025-04-25 19:59:39,Silver,Organic,2025-02-20,17.83,facebook,SNS,False,female,35-44
user_004079,67ee7fa7-13ad-47b7-88e5-3d23317638fd,2025-01-01 03:49:05,2025-03-07 03:49:05,Silver,Email,2025-01-01,38.94,instagram,Email,False,male,25-34
user_004080,f016834c-3126-461f-b7ad-35ef8beb7e55,2024-12-29 02:53:45,2025-03-22 02:53:45,Silver,Referral,2024-12-29,31.74,facebook,SNS,True,female,35-44
user_004081,15a78e4b-6ca2-433a-917d-278a6ed207be,2024-12-31 05:00:19,2025-02-27 05:00:19,Silver,SNS,2024-12-31,22.71,instagram,SNS,True,female,25-34
user_004082,160e2710-a19d-4564-b8fa-fc6d4b9ea975,2024-12-15 01:28:49,2025-01-19 01:28:49,Silver,Google Ads,2024-12-15,40.12,youtube,Email,True,female,18-24
user_004083,f0ba88e0-40ec-4341-b3a3-c29a7352ba67,2024-12-14 06:56:19,2025-01-17 06:56:19,VIP,Organic,2024-12-14,20.49,facebook,SNS,False,male,35-44
user_004084,2e8efcff-50e9-4299-937f-e774c5334e2c,2024-12-14 21:36:29,2024-12-24 21:36:29,Silver,SNS,2024-12-14,24.94,instagram,SNS,False,male,25-34
user_004085,d3bfb4ef-0c3f-4f8d-8bab-511542c736c9,2025-01-24 03:47:47,2025-02-01 03:47:47,Gold,Organic,2025-01-24,41.9,newsletter,SNS,True,female,25-34
user_004086,73ea9177-50fb-45a1-b942-14da2b3d29a8,2024-12-11 18:25:54,2025-02-03 18:25:54,Silver,Google Ads,2024-12-11,15.73,instagram,SNS,False,male,35-44
user_004087,15e471c7-4456-433f-b754-dc994a8eed47,2025-02-02 17:12:20,2025-02-23 17:12:20,VIP,Organic,2025-02-02,19.7,google,SNS,True,female,25-34
user_004088,7cb11d21-e01f-4c1f-84f6-a4b27e9c718d,2025-02-18 10:37:50,2025-04-11 10:37:50,VIP,Google Ads,2025-02-18,20.81,google,Email,True,male,25-34
user_004089,3372f8ae-665a-4bd1-9fed-da4dac9b7202,2024-12-12 13:12:49,2025-03-10 13:12:49,Silver,Email,2024-12-12,42.12,youtube,SNS,False,male,35-44
user_004090,179d3919-427c-46cd-963c-00ebbaa05a11,2025-01-27 12:53:45,2025-04-05 12:53:45,VIP,Google Ads,2025-01-27,43.52,facebook,SNS,False,female,35-44
user_004091,bbe963a7-f7b3-4734-a7b2-d83b54c2dd40,2024-12-15 19:33:02,2025-01-22 19:33:02,VIP,Organic,2024-12-15,30.58,youtube,SNS,True,male,45-54
user_004092,bd6acc41-f29f-48fc-b57d-d4eb835cd65f,2024-12-28 00:58:43,2025-02-15 00:58:43,Silver,SNS,2024-12-28,17.78,google,Email,False,female,25-34
user_004093,af3c5146-7b38-4372-90a6-31e5edaaf761,2025-01-06 11:49:02,2025-01-09 11:49:02,VIP,Google Ads,2025-01-06,32.51,youtube,Email,False,female,18-24
user_004094,bf46b99f-cb89-4224-a8f1-e6d090a693e6,2024-12-16 19:32:40,2025-01-08 19:32:40,Gold,Referral,2024-12-16,16.96,newsletter,SNS,True,male,45-54
user_004095,9e369f0d-9979-4cca-958c-8c4aac1fba75,2025-01-05 16:49:21,2025-03-13 16:49:21,VIP,Google Ads,2025-01-05,27.01,google,SNS,True,female,35-44
user_004096,fd3f4da2-4212-44af-a272-db46b7441a99,2025-02-10 04:34:06,2025-03-02 04:34:06,Silver,Referral,2025-02-10,46.41,newsletter,SNS,False,male,45-54
user_004097,4c687385-182a-44ea-b024-5dd3103ddc45,2024-12-04 04:49:20,2024-12-25 04:49:20,Silver,Organic,2024-12-04,39.81,youtube,Email,True,female,45-54
user_004098,d9d8b246-5ab3-440c-b569-8a6fc5802952,2024-12-25 10:26:38,2025-02-06 10:26:38,VIP,Google Ads,2024-12-25,39.34,instagram,Email,True,male,35-44
user_004099,f8986194-ab7a-416a-91fc-e17d708779b3,2024-12-02 01:59:47,2025-01-22 01:59:47,VIP,Organic,2024-12-02,15.47,youtube,SNS,True,male,18-24
user_004100,2e8c101c-408a-4ff5-82e1-e0d9382fd9a1,2025-01-20 21:59:40,2025-04-04 21:59:40,Silver,Organic,2025-01-20,29.74,instagram,Email,False,female,35-44
user_004101,574d8107-23a9-4dc2-b0af-38626df055e3,2025-01-01 21:35:49,2025-01-29 21:35:49,Silver,SNS,2025-01-01,17.26,newsletter,SNS,True,female,35-44
user_004102,33eb2810-7bac-47d0-b51b-613e86c308da,2025-02-20 11:57:45,2025-05-05 11:57:45,VIP,Referral,2025-02-20,37.48,facebook,SNS,False,female,35-44
user_004103,e94bc2e0-a4a0-4748-a73f-9290ee75b567,2024-12-30 19:40:33,2025-01-10 19:40:33,VIP,Referral,2024-12-30,15.06,youtube,SNS,False,male,45-54
user_004104,36efed65-aa2e-4604-9d69-9a8841187e4b,2025-02-13 16:03:43,2025-04-28 16:03:43,Gold,Email,2025-02-13,18.66,youtube,SNS,False,male,25-34
user_004105,382dd2bb-3eb5-4614-9dc5-4d54d2cd83f1,2025-02-28 16:59:27,2025-04-10 16:59:27,Gold,Organic,2025-02-28,12.08,youtube,Email,True,female,18-24
user_004106,8a9ef00e-8dca-49e7-912d-656ad3f4cd10,2024-12-25 08:38:05,2025-03-09 08:38:05,Silver,Referral,2024-12-25,32.63,google,Email,False,male,18-24
user_004107,853cca63-7a6d-4c1d-aa21-033d22a4c4e0,2024-12-05 09:30:33,2025-01-05 09:30:33,VIP,Referral,2024-12-05,23.92,instagram,SNS,True,male,45-54
user_004108,e2105385-2d74-4b70-a85e-827a8fdd7ee9,2025-01-11 16:47:57,2025-04-10 16:47:57,Silver,Google Ads,2025-01-11,22.44,newsletter,SNS,True,female,35-44
user_004109,f29784ab-003d-4bdd-aa4d-26659ca01bad,2024-12-24 15:09:29,2025-02-09 15:09:29,VIP,Referral,2024-12-24,19.44,facebook,Email,True,female,45-54
user_004110,15ae3ffe-f8c3-4116-908e-760cf55cf43b,2025-01-24 07:48:31,2025-03-06 07:48:31,Gold,Google Ads,2025-01-24,15.69,instagram,Email,True,female,18-24
user_004111,6296c9e4-8842-4be2-993e-d739d85663e0,2025-01-07 05:33:25,2025-03-23 05:33:25,VIP,Referral,2025-01-07,42.72,instagram,SNS,True,male,45-54
user_004112,d028bb56-544b-4aa0-90cf-9ba442890b90,2025-02-05 14:19:00,2025-03-23 14:19:00,VIP,Referral,2025-02-05,37.5,youtube,Email,False,female,25-34
user_004113,0bf6ef22-2be4-4d64-9537-6b975fe0e9c8,2024-12-08 14:28:34,2025-02-04 14:28:34,VIP,SNS,2024-12-08,49.68,google,Email,False,male,25-34
user_004114,503ef039-3282-4269-9df7-8c8c9f8fae90,2025-02-09 03:12:13,2025-03-31 03:12:13,VIP,Referral,2025-02-09,11.24,youtube,SNS,True,male,45-54
user_004115,30127130-a6a5-4293-87b7-6791b4890ded,2025-01-26 01:57:38,2025-02-15 01:57:38,Silver,Email,2025-01-26,28.64,facebook,SNS,True,female,18-24
user_004116,0b204285-8d33-48db-ac99-b13bbf874601,2024-12-13 03:57:59,2024-12-23 03:57:59,VIP,SNS,2024-12-13,25.13,newsletter,Email,False,female,35-44
user_004117,6b221fb8-f268-45dc-bd8b-48ba3e86f1ef,2025-01-09 18:05:52,2025-01-30 18:05:52,Silver,Referral,2025-01-09,26.46,youtube,SNS,False,female,45-54
user_004118,92a9b368-fcc2-488b-97aa-1c7eb11e106f,2025-01-14 05:52:09,2025-04-02 05:52:09,Gold,SNS,2025-01-14,12.46,facebook,Email,False,male,25-34
user_004119,8d6a2821-730a-41c8-81d6-70adb71a0628,2024-12-27 15:37:22,2025-02-17 15:37:22,Gold,Google Ads,2024-12-27,13.19,facebook,Email,False,male,25-34
user_004120,d920f5ef-82ba-4b18-a6d5-56391c4a3bf5,2025-01-08 13:56:31,2025-04-02 13:56:31,VIP,Referral,2025-01-08,19.44,newsletter,SNS,False,male,45-54
user_004121,1bceac7e-70e3-4c50-a2ce-51bcaa067b75,2024-12-11 17:18:54,2025-01-02 17:18:54,Gold,SNS,2024-12-11,33.46,newsletter,Email,True,male,18-24
user_004122,2ef1694d-13c6-41fc-99c9-1e0767a77991,2024-12-11 17:38:16,2025-02-21 17:38:16,VIP,Referral,2024-12-11,23.55,google,SNS,False,male,18-24
user_004123,d5179dbc-8a9a-4225-a5ab-36855fa6357b,2024-12-31 19:10:32,2025-01-05 19:10:32,VIP,Referral,2024-12-31,14.04,newsletter,Email,False,male,45-54
user_004124,17299c26-9c1b-4c5e-8ec0-f62a80b30c7a,2025-02-05 21:43:40,2025-02-07 21:43:40,Gold,Google Ads,2025-02-05,21.41,facebook,Email,True,male,25-34
user_004125,183e3d8c-fd1d-4fb3-8ade-0035673c51ab,2025-02-19 12:28:42,2025-05-16 12:28:42,Silver,Referral,2025-02-19,12.14,instagram,Email,False,male,45-54
user_004126,72810f01-00e1-4694-b916-0ed86a6757b6,2024-12-03 12:48:04,2024-12-13 12:48:04,Gold,Google Ads,2024-12-03,33.41,google,SNS,False,female,18-24
user_004127,5c742bcc-fda4-4e9e-940d-240df40e78ab,2025-02-06 04:25:26,2025-05-05 04:25:26,VIP,Email,2025-02-06,14.55,newsletter,SNS,False,male,18-24
user_004128,ebcc7a1c-8a6c-4a3a-b73b-b2d421c4de46,2025-01-28 21:28:45,2025-02-10 21:28:45,Gold,Google Ads,2025-01-28,36.54,youtube,SNS,False,male,18-24
user_004129,76306339-e51f-4a80-a11b-2c1cebaeb229,2025-01-14 11:18:45,2025-02-09 11:18:45,Silver,Organic,2025-01-14,23.53,youtube,SNS,True,male,18-24
user_004130,a70f097b-43b7-45f2-b5e7-28accaab77e7,2025-02-15 00:11:01,2025-03-04 00:11:01,Gold,Email,2025-02-15,43.43,newsletter,SNS,False,female,45-54
user_004131,8e4d69b4-3bc3-41f6-814f-9bf2029a25cf,2025-02-14 06:29:41,2025-04-10 06:29:41,Silver,Referral,2025-02-14,19.22,newsletter,SNS,False,female,25-34
user_004132,44ce5f05-20d8-415f-b152-ed40cb81b473,2025-01-02 07:15:16,2025-02-08 07:15:16,VIP,Google Ads,2025-01-02,17.0,youtube,Email,True,female,35-44
user_004133,02587310-b91f-457a-884e-ffc9b70053c3,2025-01-02 08:29:59,2025-03-30 08:29:59,Gold,Google Ads,2025-01-02,31.3,youtube,SNS,False,female,25-34
user_004134,8e48729a-ce49-4530-b73b-751aa3c90b50,2025-01-23 15:57:45,2025-03-05 15:57:45,Silver,Google Ads,2025-01-23,16.72,instagram,Email,False,female,25-34
user_004135,19229a72-f880-452d-afa8-55f9d90e1674,2024-12-18 05:49:10,2025-03-13 05:49:10,VIP,Google Ads,2024-12-18,38.57,instagram,SNS,True,female,18-24
