user_id,used_referral_code,nps_score,social_shares,invited_users,viral_coefficient
user_004769,False,1,1,3,3.0
user_004770,False,5,6,10,10.0
user_004771,False,4,9,6,6.0
user_004772,False,8,8,4,4.0
user_004773,False,1,9,6,6.0
user_004774,False,0,10,7,7.0
user_004775,True,6,7,8,8.0
user_004776,True,9,3,10,10.0
user_004777,True,9,0,0,0.0
user_004778,False,4,10,3,3.0
user_004779,False,5,5,2,2.0
user_004780,False,5,6,10,10.0
user_004781,False,1,10,10,10.0
user_004782,False,9,2,1,1.0
user_004783,False,6,6,10,10.0
user_004784,False,7,7,5,5.0
user_004785,True,5,7,1,1.0
user_004786,False,7,1,0,0.0
user_004787,True,10,5,8,8.0
user_004788,False,2,8,10,10.0
user_004789,True,5,1,4,4.0
user_004790,False,0,8,4,4.0
user_004791,False,9,10,2,2.0
user_004792,True,10,3,3,3.0
user_004793,True,10,3,0,0.0
user_004794,True,6,9,9,9.0
user_004795,True,8,0,6,6.0
user_004796,True,0,9,10,10.0
user_004797,True,5,2,4,4.0
user_004798,False,8,2,4,4.0
user_004799,False,6,9,9,9.0
user_004800,True,5,9,0,0.0
user_004801,False,8,1,9,9.0
user_004802,True,7,6,0,0.0
user_004803,True,8,6,4,4.0
user_004804,True,9,1,7,7.0
user_004805,True,10,10,7,7.0
user_004806,False,1,2,2,2.0
user_004807,True,6,7,10,10.0
user_004808,False,2,1,3,3.0
user_004809,True,4,2,7,7.0
user_004810,True,9,8,2,2.0
user_004811,False,6,3,5,5.0
user_004812,True,0,1,2,2.0
user_004813,False,8,1,5,5.0
user_004814,True,6,6,0,0.0
user_004815,True,0,8,1,1.0
user_004816,False,3,10,3,3.0
user_004817,True,6,0,1,1.0
user_004818,False,10,9,9,9.0
user_004819,True,2,8,0,0.0
user_004820,False,0,7,2,2.0
user_004821,True,1,10,3,3.0
user_004822,False,6,4,6,6.0
user_004823,False,10,1,3,3.0
user_004824,True,5,7,10,10.0
user_004825,True,3,6,3,3.0
user_004826,True,6,1,3,3.0
user_004827,False,5,3,9,9.0
user_004828,False,3,4,0,0.0
user_004829,True,7,10,4,4.0
user_004830,False,10,6,9,9.0
user_004831,False,6,4,10,10.0
user_004832,True,0,4,7,7.0
user_004833,True,9,9,7,7.0
user_004834,False,8,4,1,1.0
user_004835,False,5,10,6,6.0
user_004836,True,5,4,3,3.0
user_004837,True,5,9,5,5.0
user_004838,True,4,7,1,1.0
user_004839,True,2,3,8,8.0
user_004840,True,2,7,2,2.0
user_004841,False,0,2,3,3.0
user_004842,True,3,0,1,1.0
user_004843,True,6,8,7,7.0
user_004844,False,3,0,9,9.0
user_004845,False,8,0,8,8.0
user_004846,True,10,3,6,6.0
user_004847,True,5,5,4,4.0
user_004848,True,5,3,8,8.0
user_004849,False,7,6,10,10.0
user_004850,False,2,7,9,9.0
user_004851,True,1,3,2,2.0
user_004852,False,1,2,7,7.0
user_004853,True,10,10,6,6.0
user_004854,False,4,5,4,4.0
user_004855,False,8,0,10,10.0
user_004856,False,8,3,4,4.0
user_004857,False,0,6,1,1.0
user_004858,True,4,0,5,5.0
user_004859,True,0,3,9,9.0
user_004860,True,7,6,3,3.0
user_004861,False,9,7,7,7.0
user_004862,False,0,5,2,2.0
user_004863,False,1,7,5,5.0
user_004864,False,4,6,6,6.0
user_004865,False,6,1,2,2.0
user_004866,True,7,10,3,3.0
user_004867,False,6,8,7,7.0
user_004868,True,10,1,5,5.0
user_004869,True,10,0,0,0.0
user_004870,True,2,8,9,9.0
user_004871,False,4,4,2,2.0
user_004872,True,0,7,5,5.0
user_004873,False,2,8,5,5.0
user_004874,True,7,3,5,5.0
user_004875,True,9,8,9,9.0
user_004876,False,3,2,10,10.0
user_004877,True,5,1,7,7.0
user_004878,True,0,4,4,4.0
user_004879,False,4,9,9,9.0
user_004880,False,10,5,3,3.0
user_004881,True,8,7,2,2.0
user_004882,True,9,10,7,7.0
user_004883,False,5,6,4,4.0
user_004884,False,6,4,2,2.0
user_004885,False,7,2,7,7.0
user_004886,False,3,10,0,0.0
user_004887,False,4,4,1,1.0
user_004888,True,7,5,1,1.0
user_004889,False,9,3,7,7.0
user_004890,True,2,9,9,9.0
user_004891,True,7,5,5,5.0
user_004892,False,6,0,6,6.0
user_004893,False,9,1,3,3.0
user_004894,False,1,0,3,3.0
user_004895,True,0,7,2,2.0
user_004896,True,0,0,10,10.0
user_004897,False,3,1,0,0.0
user_004898,False,7,3,9,9.0
user_004899,False,3,0,10,10.0
user_004900,True,2,3,7,7.0
user_004901,False,6,1,5,5.0
user_004902,False,1,8,1,1.0
user_004903,False,10,2,1,1.0
user_004904,False,5,10,8,8.0
user_004905,True,5,3,5,5.0
user_004906,False,9,6,6,6.0
user_004907,False,1,9,8,8.0
user_004908,False,8,7,10,10.0
user_004909,True,6,1,4,4.0
user_004910,False,4,5,7,7.0
user_004911,False,8,3,8,8.0
user_004912,True,8,2,9,9.0
user_004913,False,7,10,0,0.0
user_004914,True,9,2,7,7.0
user_004915,False,1,10,8,8.0
user_004916,True,9,0,2,2.0
user_004917,False,9,8,8,8.0
user_004918,True,1,7,5,5.0
user_004919,False,5,8,2,2.0
user_004920,False,10,7,0,0.0
user_004921,False,2,7,9,9.0
user_004922,True,1,4,10,10.0
user_004923,False,9,8,7,7.0
user_004924,False,7,1,5,5.0
user_004925,False,6,6,1,1.0
user_004926,False,7,6,5,5.0
user_004927,False,9,4,8,8.0
user_004928,False,10,1,7,7.0
user_004929,False,3,7,6,6.0
user_004930,False,0,2,6,6.0
user_004931,True,10,5,5,5.0
user_004932,True,7,2,8,8.0
user_004933,True,1,6,2,2.0
user_004934,True,4,2,0,0.0
user_004935,True,1,9,10,10.0
user_004936,False,6,10,7,7.0
user_004937,True,2,8,2,2.0
user_004938,False,9,0,0,0.0
user_004939,False,8,8,9,9.0
user_004940,False,4,3,3,3.0
user_004941,False,3,7,5,5.0
user_004942,True,5,0,4,4.0
user_004943,True,0,7,8,8.0
user_004944,False,4,10,7,7.0
user_004945,False,9,3,10,10.0
user_004946,True,2,8,9,9.0
user_004947,True,4,8,9,9.0
user_004948,False,8,0,3,3.0
user_004949,True,10,7,1,1.0
user_004950,True,2,10,3,3.0
user_004951,False,1,7,3,3.0
user_004952,False,2,1,6,6.0
user_004953,False,9,8,4,4.0
user_004954,True,4,9,3,3.0
user_004955,True,7,3,3,3.0
user_004956,True,2,4,2,2.0
user_004957,True,9,7,3,3.0
user_004958,False,9,10,2,2.0
user_004959,True,9,5,2,2.0
user_004960,True,3,6,5,5.0
user_004961,True,10,0,0,0.0
user_004962,True,0,10,1,1.0
user_004963,False,9,0,2,2.0
user_004964,False,7,0,8,8.0
user_004965,False,0,2,2,2.0
user_004966,True,0,4,9,9.0
user_004967,True,6,8,7,7.0
user_004968,False,3,2,10,10.0
user_004969,False,0,4,10,10.0
user_004970,True,1,4,8,8.0
user_004971,False,0,1,1,1.0
user_004972,False,10,4,9,9.0
user_004973,True,8,9,10,10.0
user_004974,True,5,4,0,0.0
user_004975,False,7,9,6,6.0
user_004976,False,8,9,2,2.0
user_004977,True,9,6,4,4.0
user_004978,True,6,8,2,2.0
user_004979,True,6,1,3,3.0
user_004980,True,6,4,2,2.0
user_004981,True,9,5,3,3.0
user_004982,True,7,7,7,7.0
user_004983,True,5,10,7,7.0
user_004984,False,7,9,9,9.0
user_004985,False,3,2,6,6.0
user_004986,True,9,9,8,8.0
user_004987,True,9,3,5,5.0
user_004988,True,1,4,9,9.0
user_004989,True,8,2,0,0.0
user_004990,False,9,4,10,10.0
user_004991,False,8,6,5,5.0
user_004992,True,1,0,8,8.0
user_004993,False,5,10,7,7.0
user_004994,True,5,7,10,10.0
user_004995,True,4,4,3,3.0
user_004996,False,5,9,4,4.0
user_004997,True,6,6,0,0.0
user_004998,True,4,2,4,4.0
user_004999,False,3,7,2,2.0
user_005000,False,7,6,9,9.0
user_005001,False,8,3,7,7.0
user_005002,True,9,6,0,0.0
user_005003,False,3,4,10,10.0
user_005004,True,2,3,10,10.0
user_005005,False,5,4,5,5.0
user_005006,False,8,4,7,7.0
user_005007,True,6,5,4,4.0
user_005008,False,8,8,10,10.0
user_005009,True,5,9,4,4.0
user_005010,True,5,8,0,0.0
user_005011,True,5,4,3,3.0
user_005012,False,10,3,9,9.0
user_005013,True,3,9,7,7.0
user_005014,False,6,7,9,9.0
user_005015,True,8,9,9,9.0
user_005016,True,6,0,4,4.0
user_005017,False,1,0,4,4.0
user_005018,True,0,8,7,7.0
user_005019,False,6,5,3,3.0
user_005020,True,3,6,2,2.0
user_005021,True,4,10,6,6.0
user_005022,True,2,9,1,1.0
user_005023,True,4,3,2,2.0
user_005024,False,4,3,2,2.0
user_005025,True,1,9,7,7.0
user_005026,True,1,5,1,1.0
user_005027,True,5,1,1,1.0
user_005028,True,9,5,9,9.0
user_005029,True,3,7,3,3.0
user_005030,False,4,1,1,1.0
user_005031,True,7,2,8,8.0
user_005032,True,7,0,6,6.0
user_005033,True,1,6,3,3.0
user_005034,False,2,10,9,9.0
user_005035,True,10,8,9,9.0
user_005036,False,9,0,0,0.0
user_005037,False,5,2,2,2.0
user_005038,False,10,2,10,10.0
user_005039,False,2,3,2,2.0
user_005040,False,3,4,8,8.0
user_005041,False,5,8,0,0.0
user_005042,True,9,4,8,8.0
user_005043,False,0,9,4,4.0
user_005044,True,9,8,2,2.0
user_005045,False,2,10,7,7.0
user_005046,False,6,2,8,8.0
user_005047,False,0,10,9,9.0
user_005048,False,8,8,7,7.0
user_005049,False,1,4,3,3.0
user_005050,True,4,8,8,8.0
user_005051,False,10,5,7,7.0
user_005052,True,2,3,10,10.0
user_005053,False,8,4,6,6.0
user_005054,True,1,7,8,8.0
user_005055,True,6,3,0,0.0
user_005056,True,4,7,6,6.0
user_005057,True,1,8,0,0.0
user_005058,True,2,7,6,6.0
user_005059,True,8,4,7,7.0
user_005060,False,5,9,6,6.0
user_005061,False,9,3,6,6.0
user_005062,True,0,5,6,6.0
user_005063,True,0,4,1,1.0
user_005064,True,2,7,3,3.0
user_005065,False,0,3,1,1.0
user_005066,False,5,1,0,0.0
user_005067,False,8,0,4,4.0
user_005068,True,7,10,4,4.0
user_005069,True,6,7,10,10.0
user_005070,True,3,7,6,6.0
user_005071,False,6,9,7,7.0
user_005072,False,10,2,6,6.0
user_005073,True,5,5,4,4.0
user_005074,False,1,9,10,10.0
user_005075,False,8,4,7,7.0
user_005076,False,3,1,4,4.0
user_005077,True,9,10,8,8.0
user_005078,False,4,7,8,8.0
user_005079,True,7,7,8,8.0
user_005080,True,7,2,5,5.0
user_005081,False,10,10,9,9.0
user_005082,True,10,2,1,1.0
user_005083,True,4,1,9,9.0
user_005084,True,8,7,6,6.0
user_005085,True,6,1,10,10.0
user_005086,False,8,4,1,1.0
user_005087,False,4,10,8,8.0
user_005088,False,7,5,8,8.0
user_005089,False,8,3,10,10.0
user_005090,False,7,2,1,1.0
user_005091,False,6,10,6,6.0
user_005092,False,4,4,0,0.0
user_005093,False,5,9,6,6.0
user_005094,True,10,1,6,6.0
user_005095,False,0,6,8,8.0
user_005096,False,4,4,2,2.0
user_005097,True,4,3,0,0.0
user_005098,True,5,4,1,1.0
user_005099,True,10,6,8,8.0
user_005100,True,4,3,8,8.0
user_005101,False,3,3,6,6.0
user_005102,False,0,2,10,10.0
user_005103,False,0,1,4,4.0
user_005104,True,2,3,10,10.0
user_005105,False,4,10,9,9.0
user_005106,True,8,7,5,5.0
user_005107,True,6,0,10,10.0
user_005108,True,4,6,5,5.0
user_005109,False,6,8,8,8.0
user_005110,True,3,0,8,8.0
user_005111,False,8,8,4,4.0
user_005112,False,7,9,7,7.0
user_005113,False,5,10,8,8.0
user_005114,False,6,0,1,1.0
user_005115,True,3,1,7,7.0
user_005116,True,1,8,3,3.0
user_005117,False,6,7,10,10.0
user_005118,False,3,6,10,10.0
user_005119,False,0,9,10,10.0
user_005120,True,1,4,10,10.0
user_005121,True,10,2,5,5.0
user_005122,True,2,8,8,8.0
user_005123,False,3,2,5,5.0
user_005124,False,8,6,10,10.0
user_005125,False,3,9,2,2.0
user_005126,False,9,8,2,2.0
user_005127,False,5,5,2,2.0
user_005128,True,5,3,7,7.0
user_005129,True,6,9,4,4.0
user_005130,False,10,10,0,0.0
user_005131,True,5,6,3,3.0
user_005132,True,4,3,3,3.0
user_005133,True,9,5,7,7.0
user_005134,False,1,8,10,10.0
user_005135,True,1,8,10,10.0
user_005136,False,9,0,3,3.0
user_005137,True,4,5,8,8.0
user_005138,False,8,3,1,1.0
user_005139,True,9,1,2,2.0
user_005140,True,4,10,1,1.0
user_005141,True,7,5,6,6.0
user_005142,True,8,0,5,5.0
user_005143,False,3,6,1,1.0
user_005144,True,8,8,7,7.0
user_005145,False,5,1,4,4.0
user_005146,True,9,7,0,0.0
user_005147,True,8,10,8,8.0
user_005148,True,5,5,5,5.0
user_005149,True,8,6,8,8.0
user_005150,True,9,7,6,6.0
user_005151,True,6,8,5,5.0
user_005152,True,8,2,10,10.0
user_005153,True,4,6,5,5.0
user_005154,True,9,7,8,8.0
user_005155,True,8,9,8,8.0
user_005156,False,4,3,10,10.0
user_005157,False,1,2,9,9.0
user_005158,True,6,7,2,2.0
user_005159,True,5,2,3,3.0
user_005160,True,9,5,5,5.0
user_005161,False,8,5,1,1.0
user_005162,False,3,3,3,3.0
user_005163,False,6,2,10,10.0
user_005164,True,5,1,2,2.0
user_005165,False,10,2,3,3.0
user_005166,False,8,4,4,4.0
user_005167,False,3,4,9,9.0
user_005168,False,6,4,10,10.0
user_005169,True,9,1,9,9.0
user_005170,False,5,7,9,9.0
user_005171,True,3,1,4,4.0
user_005172,False,8,10,7,7.0
user_005173,True,2,7,8,8.0
user_005174,False,8,1,6,6.0
user_005175,True,4,1,10,10.0
user_005176,True,1,10,3,3.0
user_005177,False,9,4,2,2.0
user_005178,True,7,1,4,4.0
user_005179,True,10,10,8,8.0
user_005180,False,9,8,0,0.0
user_005181,False,3,0,8,8.0
user_005182,True,5,4,9,9.0
user_005183,True,7,3,3,3.0
user_005184,True,3,10,9,9.0
user_005185,False,9,2,0,0.0
user_005186,False,5,3,0,0.0
user_005187,True,8,1,1,1.0
user_005188,True,7,10,8,8.0
user_005189,True,0,4,9,9.0
user_005190,False,5,9,1,1.0
user_005191,True,0,1,1,1.0
user_005192,False,2,0,10,10.0
user_005193,True,5,2,3,3.0
user_005194,True,2,0,1,1.0
user_005195,False,9,1,10,10.0
user_005196,True,5,5,8,8.0
user_005197,False,5,2,0,0.0
user_005198,False,4,10,1,1.0
user_005199,True,1,0,7,7.0
user_005200,False,2,5,7,7.0
user_005201,True,10,0,3,3.0
user_005202,False,4,4,8,8.0
user_005203,True,5,8,5,5.0
user_005204,True,4,2,9,9.0
user_005205,True,9,1,4,4.0
user_005206,True,9,10,1,1.0
user_005207,True,0,10,1,1.0
user_005208,False,3,4,9,9.0
user_005209,False,4,7,6,6.0
user_005210,False,2,9,5,5.0
user_005211,False,10,4,9,9.0
user_005212,False,0,7,1,1.0
user_005213,True,8,10,8,8.0
user_005214,False,10,1,8,8.0
user_005215,True,6,7,9,9.0
user_005216,False,5,2,2,2.0
user_005217,False,0,5,7,7.0
user_005218,True,1,0,2,2.0
user_005219,False,2,5,2,2.0
user_005220,True,7,1,4,4.0
user_005221,True,2,0,7,7.0
user_005222,True,5,7,1,1.0
user_005223,False,5,3,5,5.0
user_005224,True,6,3,2,2.0
user_005225,True,10,2,6,6.0
user_005226,True,8,7,4,4.0
user_005227,False,3,2,6,6.0
user_005228,False,5,10,0,0.0
user_005229,True,1,0,10,10.0
user_005230,True,7,4,9,9.0
user_005231,True,8,10,5,5.0
user_005232,True,7,3,8,8.0
user_005233,False,6,8,7,7.0
user_005234,True,9,3,4,4.0
user_005235,False,5,4,6,6.0
user_005236,False,5,7,10,10.0
user_005237,True,7,5,5,5.0
user_005238,False,7,3,7,7.0
user_005239,False,2,0,9,9.0
user_005240,False,9,5,6,6.0
user_005241,False,2,1,7,7.0
user_005242,True,4,6,8,8.0
user_005243,True,6,7,1,1.0
user_005244,False,9,1,0,0.0
user_005245,True,1,5,8,8.0
user_005246,True,0,5,1,1.0
user_005247,False,9,0,4,4.0
user_005248,False,2,6,8,8.0
user_005249,True,10,8,3,3.0
user_005250,True,0,2,0,0.0
user_005251,True,8,2,7,7.0
user_005252,True,5,8,2,2.0
user_005253,False,4,2,5,5.0
user_005254,False,4,10,8,8.0
user_005255,True,0,7,2,2.0
user_005256,True,4,4,9,9.0
user_005257,True,4,7,9,9.0
user_005258,True,3,3,7,7.0
user_005259,True,0,10,1,1.0
user_005260,True,1,9,10,10.0
user_005261,False,2,10,2,2.0
user_005262,True,3,3,8,8.0
user_005263,True,4,5,8,8.0
user_005264,True,6,0,1,1.0
user_005265,False,10,5,7,7.0
user_005266,False,9,10,9,9.0
user_005267,False,9,1,5,5.0
user_005268,True,0,0,8,8.0
user_005269,True,3,5,3,3.0
user_005270,False,2,0,10,10.0
user_005271,True,6,5,0,0.0
user_005272,False,0,2,1,1.0
user_005273,True,2,0,3,3.0
user_005274,False,0,8,4,4.0
user_005275,False,3,9,2,2.0
user_005276,True,2,8,4,4.0
user_005277,False,10,0,10,10.0
user_005278,False,6,10,6,6.0
user_005279,False,10,0,4,4.0
user_005280,False,6,1,5,5.0
user_005281,False,7,2,4,4.0
user_005282,False,4,6,10,10.0
user_005283,False,1,5,10,10.0
user_005284,False,8,2,5,5.0
user_005285,True,2,4,5,5.0
user_005286,True,2,7,9,9.0
user_005287,True,5,3,2,2.0
user_005288,True,9,0,0,0.0
user_005289,True,2,7,7,7.0
user_005290,True,9,4,8,8.0
user_005291,True,7,0,2,2.0
user_005292,False,9,0,3,3.0
user_005293,True,10,7,5,5.0
user_005294,True,5,0,7,7.0
user_005295,True,2,3,6,6.0
user_005296,True,7,5,9,9.0
user_005297,False,2,2,7,7.0
user_005298,True,6,4,5,5.0
user_005299,True,8,3,5,5.0
user_005300,True,5,9,5,5.0
user_005301,True,6,0,3,3.0
user_005302,True,4,8,0,0.0
user_005303,True,10,0,2,2.0
user_005304,False,8,2,7,7.0
user_005305,True,3,1,10,10.0
user_005306,True,0,8,10,10.0
user_005307,True,7,3,8,8.0
user_005308,False,3,4,8,8.0
user_005309,True,2,5,3,3.0
user_005310,True,0,4,9,9.0
user_005311,False,1,2,7,7.0
user_005312,True,0,9,1,1.0
user_005313,True,7,5,10,10.0
user_005314,True,5,5,0,0.0
user_005315,False,3,2,9,9.0
user_005316,True,9,3,6,6.0
user_005317,True,2,4,7,7.0
user_005318,True,8,4,4,4.0
user_005319,False,8,9,7,7.0
user_005320,False,8,3,5,5.0
user_005321,True,4,3,5,5.0
user_005322,False,7,7,9,9.0
user_005323,False,3,6,0,0.0
user_005324,False,2,10,10,10.0
user_005325,False,4,8,3,3.0
user_005326,False,2,3,10,10.0
user_005327,True,10,0,3,3.0
user_005328,True,8,10,7,7.0
user_005329,False,1,9,2,2.0
user_005330,True,6,1,0,0.0
user_005331,True,0,3,7,7.0
user_005332,False,8,6,3,3.0
user_005333,True,4,4,0,0.0
user_005334,True,5,4,0,0.0
user_005335,True,0,8,0,0.0
user_005336,False,4,5,5,5.0
user_005337,False,2,10,8,8.0
user_005338,True,7,2,5,5.0
user_005339,False,6,7,4,4.0
user_005340,True,4,6,8,8.0
user_005341,True,3,5,2,2.0
user_005342,False,7,4,6,6.0
user_005343,True,7,3,1,1.0
user_005344,False,10,4,2,2.0
user_005345,False,9,1,6,6.0
user_005346,True,4,3,3,3.0
user_005347,False,8,0,0,0.0
user_005348,False,7,9,2,2.0
user_005349,False,10,4,7,7.0
user_005350,False,4,4,6,6.0
user_005351,False,10,9,6,6.0
user_005352,True,0,7,6,6.0
user_005353,False,2,9,4,4.0
user_005354,True,8,10,7,7.0
user_005355,True,4,6,6,6.0
user_005356,True,10,0,8,8.0
user_005357,False,6,1,6,6.0
user_005358,True,9,3,5,5.0
user_005359,False,10,10,6,6.0
user_005360,True,2,7,3,3.0
user_005361,False,0,0,10,10.0
user_005362,True,9,3,4,4.0
user_005363,False,3,9,5,5.0
user_005364,True,6,3,10,10.0
user_005365,True,7,4,5,5.0
user_005366,True,9,9,9,9.0
user_005367,False,8,2,7,7.0
user_005368,True,4,10,4,4.0
user_005369,False,9,9,9,9.0
user_005370,False,9,1,3,3.0
user_005371,False,10,5,8,8.0
user_005372,True,6,5,10,10.0
user_005373,False,9,7,10,10.0
user_005374,False,6,4,5,5.0
user_005375,True,9,3,5,5.0
user_005376,False,2,5,8,8.0
user_005377,True,1,9,5,5.0
user_005378,True,2,1,2,2.0
user_005379,False,9,7,6,6.0
user_005380,False,8,7,0,0.0
user_005381,False,1,2,1,1.0
user_005382,False,2,7,6,6.0
user_005383,False,4,7,10,10.0
user_005384,False,6,7,6,6.0
user_005385,False,4,0,0,0.0
user_005386,True,9,4,0,0.0
user_005387,True,3,2,0,0.0
user_005388,True,8,10,7,7.0
user_005389,True,8,1,9,9.0
user_005390,False,3,7,1,1.0
user_005391,False,3,7,3,3.0
user_005392,False,1,9,3,3.0
user_005393,True,3,5,5,5.0
user_005394,True,0,10,1,1.0
user_005395,False,6,8,0,0.0
user_005396,False,3,4,2,2.0
user_005397,True,1,8,7,7.0
user_005398,True,7,6,8,8.0
user_005399,True,5,9,9,9.0
user_005400,True,8,2,5,5.0
user_005401,True,0,9,1,1.0
user_005402,True,6,8,9,9.0
user_005403,True,4,0,1,1.0
user_005404,True,7,7,1,1.0
user_005405,False,3,7,8,8.0
user_005406,True,8,6,5,5.0
user_005407,False,6,0,6,6.0
user_005408,True,6,2,6,6.0
user_005409,False,1,7,2,2.0
user_005410,True,3,9,5,5.0
user_005411,True,2,1,8,8.0
user_005412,True,8,4,6,6.0
user_005413,False,0,5,2,2.0
user_005414,True,2,1,8,8.0
user_005415,False,3,7,3,3.0
user_005416,False,0,8,5,5.0
user_005417,False,6,9,2,2.0
user_005418,False,10,6,5,5.0
user_005419,False,1,6,1,1.0
user_005420,False,10,3,9,9.0
user_005421,False,7,6,4,4.0
user_005422,True,1,9,10,10.0
user_005423,True,2,8,8,8.0
user_005424,False,0,0,6,6.0
user_005425,False,8,4,7,7.0
user_005426,True,3,7,4,4.0
user_005427,True,9,8,5,5.0
user_005428,True,3,9,0,0.0
user_005429,False,5,7,6,6.0
user_005430,True,8,6,1,1.0
user_005431,True,7,0,3,3.0
user_005432,False,5,4,3,3.0
user_005433,False,4,6,7,7.0
user_005434,True,4,3,3,3.0
user_005435,False,0,2,3,3.0
user_005436,True,4,8,5,5.0
user_005437,True,5,7,10,10.0
user_005438,False,2,2,0,0.0
user_005439,True,6,3,3,3.0
user_005440,False,8,4,1,1.0
user_005441,True,1,0,3,3.0
user_005442,True,8,7,3,3.0
user_005443,False,0,2,7,7.0
user_005444,False,5,0,9,9.0
user_005445,False,6,9,6,6.0
user_005446,True,9,0,3,3.0
user_005447,False,10,9,5,5.0
user_005448,True,0,4,7,7.0
user_005449,True,0,9,4,4.0
user_005450,True,10,4,1,1.0
user_005451,False,9,7,4,4.0
user_005452,True,10,0,7,7.0
user_005453,True,4,9,9,9.0
user_005454,False,4,2,7,7.0
user_005455,False,8,10,4,4.0
user_005456,False,6,5,10,10.0
user_005457,False,4,8,7,7.0
user_005458,True,10,7,2,2.0
user_005459,True,8,6,9,9.0
user_005460,True,6,8,8,8.0
user_005461,True,1,0,0,0.0
user_005462,True,8,2,0,0.0
user_005463,False,3,2,1,1.0
user_005464,False,5,6,0,0.0
user_005465,True,5,7,1,1.0
user_005466,True,3,2,6,6.0
user_005467,False,9,10,9,9.0
user_005468,False,8,2,2,2.0
user_005469,True,10,2,3,3.0
user_005470,True,8,3,1,1.0
user_005471,True,0,9,0,0.0
user_005472,True,7,0,8,8.0
user_005473,True,5,6,7,7.0
user_005474,False,7,2,5,5.0
user_005475,False,8,1,7,7.0
user_005476,True,7,7,2,2.0
user_005477,False,1,1,7,7.0
user_005478,False,10,7,5,5.0
user_005479,False,8,6,0,0.0
user_005480,True,9,5,7,7.0
user_005481,False,5,3,0,0.0
user_005482,False,7,9,5,5.0
user_005483,False,4,10,6,6.0
user_005484,False,5,9,1,1.0
user_005485,False,8,3,6,6.0
user_005486,True,4,10,5,5.0
user_005487,False,8,7,4,4.0
user_005488,True,5,9,6,6.0
user_005489,False,5,1,4,4.0
user_005490,False,4,1,6,6.0
user_005491,False,8,1,4,4.0
user_005492,False,0,1,4,4.0
user_005493,False,10,9,8,8.0
user_005494,False,7,2,0,0.0
user_005495,False,4,9,3,3.0
user_005496,True,6,0,8,8.0
user_005497,False,0,5,8,8.0
user_005498,False,10,5,10,10.0
user_005499,True,2,3,8,8.0
user_005500,True,4,6,3,3.0
user_005501,False,8,2,9,9.0
user_005502,False,7,5,4,4.0
user_005503,True,0,7,8,8.0
user_005504,False,6,3,5,5.0
user_005505,False,2,4,7,7.0
user_005506,False,8,1,4,4.0
user_005507,False,7,0,0,0.0
user_005508,True,5,3,1,1.0
user_005509,False,10,2,4,4.0
user_005510,True,8,10,0,0.0
user_005511,False,5,4,2,2.0
user_005512,False,7,9,8,8.0
user_005513,False,7,9,6,6.0
user_005514,False,1,10,9,9.0
user_005515,False,3,3,6,6.0
user_005516,True,2,7,8,8.0
user_005517,True,4,5,2,2.0
user_005518,False,10,3,10,10.0
user_005519,True,9,1,7,7.0
user_005520,True,7,5,7,7.0
user_005521,False,5,10,5,5.0
user_005522,False,6,9,1,1.0
user_005523,True,5,5,7,7.0
user_005524,True,3,10,8,8.0
user_005525,False,1,8,0,0.0
user_005526,False,8,8,0,0.0
user_005527,True,3,5,10,10.0
user_005528,True,7,4,7,7.0
user_005529,False,5,6,1,1.0
user_005530,False,5,5,4,4.0
user_005531,True,6,7,6,6.0
user_005532,False,5,2,6,6.0
user_005533,False,4,10,5,5.0
user_005534,False,3,6,1,1.0
user_005535,True,0,2,3,3.0
user_005536,False,4,10,8,8.0
user_005537,False,5,0,1,1.0
user_005538,False,5,8,8,8.0
user_005539,True,2,3,6,6.0
user_005540,False,4,8,0,0.0
user_005541,True,6,2,10,10.0
user_005542,True,6,8,1,1.0
user_005543,False,7,5,7,7.0
user_005544,False,8,1,2,2.0
user_005545,True,5,3,1,1.0
user_005546,False,4,5,6,6.0
user_005547,True,2,0,9,9.0
user_005548,True,3,7,4,4.0
user_005549,True,4,4,4,4.0
user_005550,True,9,0,3,3.0
user_005551,True,2,7,10,10.0
user_005552,True,10,8,0,0.0
user_005553,True,10,3,6,6.0
user_005554,True,1,1,2,2.0
user_005555,False,7,5,4,4.0
user_005556,False,4,10,2,2.0
user_005557,False,3,0,8,8.0
user_005558,True,4,1,7,7.0
user_005559,False,4,8,4,4.0
user_005560,True,0,4,0,0.0
user_005561,True,6,6,4,4.0
user_005562,True,6,3,10,10.0
user_005563,False,1,10,9,9.0
user_005564,False,1,4,8,8.0
user_005565,False,2,6,4,4.0
user_005566,False,10,1,5,5.0
user_005567,False,4,5,6,6.0
user_005568,True,0,0,3,3.0
user_005569,True,5,6,10,10.0
user_005570,True,4,5,1,1.0
user_005571,True,4,1,0,0.0
user_005572,False,6,7,2,2.0
user_005573,False,8,7,1,1.0
user_005574,True,8,10,2,2.0
user_005575,True,3,5,7,7.0
user_005576,True,1,6,6,6.0
user_005577,True,3,6,9,9.0
user_005578,True,1,8,4,4.0
user_005579,False,3,0,2,2.0
user_005580,True,5,3,1,1.0
user_005581,False,10,3,4,4.0
user_005582,True,9,1,5,5.0
user_005583,True,1,8,3,3.0
user_005584,False,7,5,10,10.0
user_005585,False,4,7,10,10.0
user_005586,True,3,6,10,10.0
user_005587,False,2,8,7,7.0
user_005588,False,1,10,7,7.0
user_005589,False,3,8,3,3.0
