session_id,user_id,session_duration,device_type
ab353a32b8b23119,user_005020,313,PC
c67e58525527ff8f,user_005021,157,Mobile
114c052991260369,user_005022,505,PC
90547bd3010c93d6,user_005023,991,Mobile
60965f9475fb6429,user_005024,746,Mobile
81164aef13b77285,user_005025,479,PC
ff6fe60b9c060fd3,user_005026,1091,Mobile
69b8ce79eeba8638,user_005027,557,Mobile
3cebffe0de0b0929,user_005028,1019,PC
0188849c07d0163a,user_005029,1194,PC
884c3ed390288198,user_005030,1170,Mobile
890beb0263fa3ca4,user_005031,255,PC
6cc5e029fb1d101c,user_005032,96,Mobile
70f1de1500eaeb13,user_005033,741,Mobile
00d8acad85e00b3b,user_005034,1073,PC
2c5024545737bed7,user_005035,95,Mobile
76e966eb428b765c,user_005036,554,PC
50b402969a321b8c,user_005037,872,PC
679646430c501c16,user_005038,129,Mobile
4d2de12b4eb982f2,user_005039,145,PC
8a065ea9c60593c3,user_005040,217,Mobile
165f05f8ca8b01e4,user_005041,480,PC
d87f4050bc24b524,user_005042,458,PC
28ebff963a09601b,user_005043,299,Mobile
f7af8cf74d761c17,user_005044,683,Mobile
429eee94bd06574d,user_005045,840,Mobile
6144329cb9aefed8,user_005046,855,PC
827d72102ae9bc5f,user_005047,54,Mobile
e67f1607d46b2650,user_005048,963,PC
d3a234486f2cc867,user_005049,344,Mobile
6b019c4318cbebda,user_005050,457,Mobile
a2cd452d3efbe789,user_005051,209,Mobile
aebf2019d1184536,user_005052,628,PC
063e1b650955c720,user_005053,688,Mobile
e66a79f6afe2b59f,user_005054,1028,PC
5de5c7cdc7586c11,user_005055,606,PC
ed8a3126763fa480,user_005056,773,Mobile
d280d6dac86dcf68,user_005057,425,PC
7251aecadcea0c21,user_005058,461,PC
55df97e579db39c6,user_005059,53,PC
cbec6c63e49b04e2,user_005060,413,Mobile
4b23677fb95b881e,user_005061,652,PC
f26af3851e0ddbea,user_005062,180,PC
f94bd6bf8ba98867,user_005063,714,Mobile
76494232d666dc63,user_005064,100,Mobile
956f107e13319aec,user_005065,563,PC
31a60ef652ae09d7,user_005066,212,PC
cd9ebf6463aadb4b,user_005067,1054,PC
95591ed31046a702,user_005068,991,Mobile
ebfdfe177d4f1e1b,user_005069,973,PC
a0d1cb3ded5aa33c,user_005070,1014,Mobile
572185ded28f5558,user_005071,271,Mobile
362135a33b010d96,user_005072,681,Mobile
7c385d951013c27a,user_005073,307,PC
1352da329bc9b64a,user_005074,387,Mobile
7b6eb881859de167,user_005075,742,PC
bd144ef217948519,user_005076,197,Mobile
48c4bd4327b416f6,user_005077,719,PC
23b8cf2b34cac102,user_005078,168,PC
614a6e81c8836088,user_005079,520,PC
203813fdf52fbe53,user_005080,100,PC
4ed123427e98ccde,user_005081,188,PC
2a3bfeb3a3bf4c49,user_005082,86,PC
34a90ea26df62125,user_005083,128,PC
eacc0734e319df0a,user_005084,738,PC
3f5ec214635e2666,user_005085,72,Mobile
d9a4732a7865279d,user_005086,967,PC
31d44be09f76401c,user_005087,1002,Mobile
5226dd65b821a1a8,user_005088,1048,Mobile
9becb81c3d995453,user_005089,436,Mobile
069fe6faca30680a,user_005090,800,Mobile
f718c5f2e7858f34,user_005091,615,PC
81cf98f25cf455ad,user_005092,502,Mobile
67d8be1342a6de8c,user_005093,789,PC
684afdf91af31961,user_005094,576,PC
7f174d5f425bd74a,user_005095,301,Mobile
e6814a3a9d62f897,user_005096,330,Mobile
19331bb0878323b7,user_005097,343,PC
d53ed6d3fd0819e6,user_005098,165,PC
01dc949f1fd7d83d,user_005099,1027,Mobile
4973330fe7d4e0c8,user_005100,31,Mobile
674b83f7af2e4dfb,user_005101,295,Mobile
704787abbacfaf17,user_005102,1168,PC
f580de2166d9bfdf,user_005103,1061,PC
79b4ac1621319a25,user_005104,235,Mobile
55b50a5f7271cd9d,user_005105,548,PC
4e3b93b66e305729,user_005106,1050,PC
c50e74cd215481ed,user_005107,69,PC
a83ecbaec56ebdbc,user_005108,157,Mobile
601736d77fec95af,user_005109,625,Mobile
ab37dc2c39acc244,user_005110,53,Mobile
09de506b4abaf8be,user_005111,1089,PC
96358764974cf59f,user_005112,791,PC
feec3299e2b0ad57,user_005113,498,Mobile
2adbedf9ab90f286,user_005114,272,Mobile
dd10d4ef14207b18,user_005115,1002,Mobile
5a1806c45891e6d7,user_005116,514,Mobile
154bf5f7738cef09,user_005117,313,Mobile
e067491fb2d3a358,user_005118,80,Mobile
a88815ffea73f830,user_005119,299,Mobile
9a635d005593c02a,user_005120,50,Mobile
aa5e2f89912962ab,user_005121,73,Mobile
f6be968618231655,user_005122,422,PC
04814034ab24c8b9,user_005123,809,PC
66b913c2bcbda6cf,user_005124,199,Mobile
91ad8aa392bfebad,user_005125,1068,Mobile
488cb2296ecded2c,user_005126,399,PC
541797810a51aa44,user_005127,1049,Mobile
2753c287980d3541,user_005128,1169,PC
420233148382fd99,user_005129,1113,Mobile
778b6432cf0e0286,user_005130,1047,PC
61bac2f4d274397d,user_005131,80,PC
dcead04856a97d7e,user_005132,784,Mobile
3e3be1415282596b,user_005133,467,Mobile
25b6795e6e380051,user_005134,997,Mobile
80c86436a1a2326c,user_005135,188,Mobile
a85209c467f99ccf,user_005136,656,PC
30da02793e8ffe99,user_005137,906,Mobile
c7afc6d97d7ce4f7,user_005138,728,PC
6b7becc7ab9e8fbc,user_005139,140,PC
e6b1abfe1c41fdc6,user_005140,661,PC
862dc29a8c6146b3,user_005141,93,Mobile
d8a5c91ab18904fb,user_005142,928,Mobile
ff4abd967463f9ed,user_005143,352,Mobile
ebd981579089144e,user_005144,855,Mobile
705e9170ff7a6656,user_005145,136,PC
3933266bc5213059,user_005146,232,Mobile
a733db097a09c6ae,user_005147,637,Mobile
58e861651b33eee4,user_005148,1169,PC
6af86f74d512c8c0,user_005149,893,PC
a9d00d0da5f7b333,user_005150,889,Mobile
5de7fabef1f8539e,user_005151,769,Mobile
3724368997939358,user_005152,388,Mobile
687ca79ac6dafd28,user_005153,547,Mobile
8c45c10188f52070,user_005154,319,Mobile
f3c6b8bb153bd94a,user_005155,393,Mobile
7803834ec41a39a4,user_005156,571,Mobile
bf1f0a769fc36936,user_005157,217,Mobile
ce5aa99a12a36c8c,user_005158,496,PC
7bbdf37b4c27be0c,user_005159,1159,Mobile
41b268b3ad24e09b,user_005160,502,PC
eda2a294659b937b,user_005161,259,Mobile
10e5633f381c227b,user_005162,378,Mobile
f5158932eecd234e,user_005163,872,Mobile
a61145e37245408c,user_005164,683,Mobile
85c262df39f72575,user_005165,1166,PC
595f049203539325,user_005166,137,PC
56f22df3faa2a4eb,user_005167,157,Mobile
0443f872c42580da,user_005168,458,PC
0e2bbee1ce7d2cd4,user_005169,966,Mobile
687063fe94ff501c,user_005170,734,PC
2ebe3fa6657a5ab4,user_005171,926,PC
c3590abafb90011c,user_005172,658,PC
09374d57ac6ec1da,user_005173,787,Mobile
206a0c93bbe6cfd8,user_005174,490,PC
6694364c0294b2a3,user_005175,597,PC
044e216dc3d12677,user_005176,1092,Mobile
8df2baae5a27c72b,user_005177,690,PC
10fe60c7fa69b7ec,user_005178,219,Mobile
9b5c7ea6140fa346,user_005179,535,PC
973c42afe0e6bb5f,user_005180,354,Mobile
f0c6a43e73f0fd5d,user_005181,355,PC
736292a056fa7dde,user_005182,756,PC
257e3ab91df57808,user_005183,479,Mobile
0659dbe7e7d259e8,user_005184,581,Mobile
ea77672c3559e5c7,user_005185,1095,PC
269c63efd66f54fa,user_005186,915,PC
62b5d88d8a2c128f,user_005187,1182,Mobile
39afb11ce133c90c,user_005188,653,PC
f74b1eeae31b0a16,user_005189,641,PC
c5dd444c99b6e29b,user_005190,79,PC
4ff6697d35d58b8a,user_005191,580,PC
5984634cc7a8d517,user_005192,555,PC
b628e81cca5b0421,user_005193,286,Mobile
72dde6a31644e1be,user_005194,909,Mobile
477f0bb110b1a8a7,user_005195,547,Mobile
e9ca448f7deca7c5,user_005196,447,Mobile
52e44c7de7bf7cdb,user_005197,209,Mobile
51ed88452b1de4cc,user_005198,675,PC
b45363569f8f9480,user_005199,589,PC
e0d4c0c69c278807,user_005200,445,PC
6a81c96f6eec05c7,user_005201,1035,PC
2653e101cddc3ebf,user_005202,137,PC
91b0edf78e5a32b9,user_005203,814,Mobile
f5838f31aee62454,user_005204,964,Mobile
847e0716b04f3ded,user_005205,1189,PC
9676d05b69df890f,user_005206,1144,PC
ea92383644592484,user_005207,632,PC
e6a69df008cf1ad2,user_005208,364,PC
ae4995768e0528c4,user_005209,813,PC
46d1fd27f69c0ee9,user_005210,888,Mobile
78bc35f74d3cb454,user_005211,588,Mobile
3fd710cf10052203,user_005212,1046,Mobile
d9af5af492df41dd,user_005213,227,PC
206dfe12f0072fee,user_005214,1011,PC
d335a647cea5ff75,user_005215,119,PC
ba7f31cfc356135b,user_005216,193,PC
9cf2b59b9aeaa344,user_005217,82,PC
ce5e33b423f28f8c,user_005218,1034,PC
6d058cbbba684063,user_005219,95,PC
91a454cd0d7e8eb9,user_005220,599,PC
c7a34fcebe9b6ac3,user_005221,316,PC
ce5add7fad555ed8,user_005222,822,Mobile
92d496f673afc323,user_005223,885,Mobile
89e783813af278d8,user_005224,771,PC
a2ea594e054137d2,user_005225,364,Mobile
dc1a23228e551738,user_005226,1193,PC
55bca7b90b28a803,user_005227,608,PC
05ecb9e9ac0fd88d,user_005228,1168,Mobile
b658fe4214fd6908,user_005229,805,PC
0e9b7b2617531f7b,user_005230,309,Mobile
b0cd031232b0a4e5,user_005231,438,Mobile
9468a06e10dff20a,user_005232,424,Mobile
182a4f120d082c50,user_005233,549,Mobile
f54b20681ba50c92,user_005234,1056,PC
51cd6b9e00a6140b,user_005235,574,Mobile
a36289fdbd9c0136,user_005236,1012,Mobile
0f191022e419753d,user_005237,213,Mobile
65df0f84d11333ce,user_005238,574,Mobile
ea05c435b52a7d83,user_005239,878,Mobile
cde442cf7dab2011,user_005240,398,PC
791b9dfa60e3815e,user_005241,514,PC
d4ccc5bc646f3c25,user_005242,573,PC
3922045a617ad610,user_005243,1195,Mobile
459fb4a609595301,user_005244,956,PC
ab56d9bace705247,user_005245,203,PC
5cb073f7df248231,user_005246,527,Mobile
1cedac931c8ab63c,user_005247,249,PC
6219861bbe8e7d5c,user_005248,910,PC
d3558a052998a759,user_005249,956,Mobile
77f8bfe5069ee8d9,user_005250,338,Mobile
61363c30bb063ba3,user_005251,1072,PC
6f1cb180bcf33b07,user_005252,72,PC
52fee468c4adf480,user_005253,531,Mobile
bdcd02e530a4a09d,user_005254,799,PC
db666e9ac73466a3,user_005255,435,PC
be3b67598e550580,user_005256,286,PC
8919be784ac59570,user_005257,241,PC
8f462d3f46e92354,user_005258,947,PC
af034a1354772ec8,user_005259,154,PC
e62c9ade5e647e7f,user_005260,144,PC
6a30411ea435fa80,user_005261,123,Mobile
5612ec55e57b1a27,user_005262,1024,PC
942b2ef3de1eb1bc,user_005263,651,Mobile
0b1cc4c36ed73fac,user_005264,657,Mobile
caa5e86fb1672221,user_005265,331,PC
c740ed5e755a6712,user_005266,1169,Mobile
9b128738f14407f0,user_005267,372,Mobile
97420c416d10912f,user_005268,291,PC
eb838f0b29f88a37,user_005269,107,PC
afbba84995f6a8d8,user_005270,385,Mobile
7c386ed0c53410e2,user_005271,667,Mobile
d682cdb0b9a5bd36,user_005272,1181,PC
f5e42d806588ff4a,user_005273,341,Mobile
8cba400ae03a9770,user_005274,688,PC
504edbec30c0d348,user_005275,283,PC
5d5246f8cf737c7c,user_005276,795,Mobile
5bf7131c9fff9b70,user_005277,611,Mobile
f2212ab67655bb94,user_005278,832,PC
3849cdb1d6624b0b,user_005279,636,Mobile
57038d7e78f84b9d,user_005280,238,Mobile
5132a00f647c5c4c,user_005281,605,PC
d81b176054696d8d,user_005282,878,Mobile
99b5ee880308cef9,user_005283,428,Mobile
5309c5c630c6e790,user_005284,171,PC
d6f0397e5e7b463e,user_005285,960,PC
c2607f542cd41810,user_005286,662,Mobile
30370ffbdd4a134b,user_005287,803,Mobile
8f95baf94f755f5c,user_005288,78,Mobile
faf26663303e6816,user_005289,1013,Mobile
8d6da414c98b5fb3,user_005290,64,Mobile
99335bfbb423ddeb,user_005291,1059,Mobile
daa6efa37c5e01b4,user_005292,247,Mobile
096ede3adda0e51c,user_005293,784,Mobile
eb2db53581562c01,user_005294,1131,Mobile
a2bda4231b1ec56d,user_005295,256,PC
d3f094a82b504e7d,user_005296,1076,Mobile
8b5d8f0f652f2703,user_005297,1139,Mobile
f754101d47c98d53,user_005298,1147,PC
ac411345a574707c,user_005299,282,PC
1269e57c2f50edec,user_005300,197,Mobile
19c474c71ae9c4f9,user_005301,812,PC
32ecafadf357eb27,user_005302,91,Mobile
b7f779c6f8db1b9b,user_005303,163,Mobile
94f54f96ba7983c1,user_005304,447,PC
1cbf3ed7588a195c,user_005305,181,Mobile
8e1a26ab49096a5b,user_005306,274,PC
7e5ef94532c362d1,user_005307,88,PC
27770b9888da0cab,user_005308,750,Mobile
1418c42c8e75a2a5,user_005309,648,PC
287d3017efdecd3d,user_005310,1107,Mobile
d040f8e27545dbea,user_005311,615,PC
6cb5e0032588b154,user_005312,916,PC
46c7c9605e222af1,user_005313,536,Mobile
7b234ec5a36df930,user_005314,976,PC
9afa4b4b18d119b2,user_005315,88,PC
2292a9547c9a3102,user_005316,1123,Mobile
586241f24fab1197,user_005317,697,PC
a7059e01d6099d0b,user_005318,966,PC
9d25bbbec99bbe5f,user_005319,548,PC
9ec3d0cd9b2f578c,user_005320,184,Mobile
560a575cf8b993e4,user_005321,373,PC
c59a3aaf29e11802,user_005322,1032,Mobile
6c416d45eb47f7b5,user_005323,1080,PC
8d889bfe368e409a,user_005324,724,PC
5316743689848822,user_005325,441,PC
4cc1b78058442717,user_005326,162,Mobile
63df6974ca7291b5,user_005327,213,PC
5b6f0503a1939eeb,user_005328,1112,Mobile
d1b1c29ad731d4b2,user_005329,156,PC
100c70579c562f1b,user_005330,644,PC
75d22ee4b933fd62,user_005331,978,Mobile
b9af79ce0ae2c994,user_005332,956,Mobile
aa51debffcdc618f,user_005333,368,PC
1e94e2d587e36293,user_005334,369,PC
f9c4b07d2fd9fb6e,user_005335,183,Mobile
e71027e2714d1031,user_005336,869,PC
5fbe7de135c2e7fd,user_005337,1071,Mobile
b0a6abb170aba73b,user_005338,932,PC
5f5b36fbc6add7db,user_005339,653,Mobile
b62c8b923b2306ab,user_005340,607,Mobile
3153eaf8b04eefd3,user_005341,217,PC
a47de1c19c618671,user_005342,687,PC
fcd301f8836e57a0,user_005343,690,Mobile
dbfb0ed2b8bf1d90,user_005344,699,PC
9e6f7f9516ab0d2d,user_005345,1024,Mobile
56ed8b5c687f7f8a,user_005346,725,Mobile
2a328f8ae3fe4829,user_005347,36,PC
9d85c39e99c8a628,user_005348,928,Mobile
ff90652fec4a985b,user_005349,828,PC
1f81d07736296fe5,user_005350,796,PC
cd05424ce1064474,user_005351,60,PC
d2696e14b1c4c2ab,user_005352,954,PC
011fdab1a876474d,user_005353,1006,PC
beb0b534b84206eb,user_005354,1135,Mobile
41027aa7b168f0d2,user_005355,85,Mobile
c8829f840c81168b,user_005356,890,Mobile
9050cd9c9bc5ea9c,user_005357,822,Mobile
d0c16da34e27425c,user_005358,281,Mobile
7d78ea1eaa04b168,user_005359,563,PC
c8ab1c04903cf914,user_005360,748,Mobile
48e5149562821f38,user_005361,564,Mobile
ac4d13bd427be00a,user_005362,817,PC
b9d509cf521f6549,user_005363,314,Mobile
39689e7253968ee6,user_005364,600,PC
78ae280d95eba525,user_005365,968,Mobile
ce43f7c27b46abbd,user_005366,108,Mobile
0d8caa174999698d,user_005367,651,Mobile
00d262c0f47acc44,user_005368,1113,Mobile
bd0765c99c7a3b22,user_005369,313,Mobile
ca5096f87f516ce8,user_005370,176,Mobile
ef54b42be742b69c,user_005371,733,PC
6de2cf721da3375d,user_005372,738,PC
3c906df31fb9cd0d,user_005373,109,PC
15763fed0a53d885,user_005374,623,Mobile
6dcc190fd68dddfe,user_005375,645,PC
816ab62e70d59d48,user_005376,650,Mobile
62400703bf2227b9,user_005377,987,PC
25831ec64a8eb9ca,user_005378,1140,PC
a8f86eb82ab654eb,user_005379,153,Mobile
dd3bd09954f7045c,user_005380,626,PC
f3c4c8a7e76e3e65,user_005381,666,Mobile
dfdfb53495d89c3f,user_005382,330,Mobile
d542299d9342705a,user_005383,231,PC
04ac6c24bf07b6d1,user_005384,576,PC
54b307425f56f621,user_005385,489,PC
e0749062805c59d3,user_005386,878,Mobile
8a5f0eff28839516,user_005387,79,PC
a00f54afc825928d,user_005388,323,PC
0c56c9a9a69f942d,user_005389,790,PC
47f040985e506cc6,user_005390,252,Mobile
2ebc686875b11566,user_005391,1138,PC
d12c66a40ab566e9,user_005392,218,PC
5d6c9d518fb2517a,user_005393,567,Mobile
88f6f9f4eec8cfeb,user_005394,593,Mobile
5fc7325dab4fb1f6,user_005395,238,Mobile
e213f29f10bc9590,user_005396,188,Mobile
76cdbf3c67f1436a,user_005397,968,Mobile
068cdb20766ca7da,user_005398,705,Mobile
7aa496ecdc6b0cdb,user_005399,983,PC
1e294ef80bc3683c,user_005400,1000,PC
c19adc76f20b3317,user_005401,1026,Mobile
66d05cfc4ff2bba6,user_005402,313,PC
edb73063497cc279,user_005403,698,Mobile
c4a63d35b162d02e,user_005404,829,PC
12478e024b93e1e4,user_005405,401,Mobile
fb10a6a9f85c4b00,user_005406,561,Mobile
79fd684cdda71be1,user_005407,1046,PC
35372adf0b86e4d2,user_005408,658,Mobile
5cc1906edb92d0bc,user_005409,136,Mobile
4bfd2e14f9124908,user_005410,429,Mobile
553e6ee27cc474f1,user_005411,80,Mobile
ae705caf955ca040,user_005412,592,Mobile
95044d8d02c08b18,user_005413,380,Mobile
98707555c409234c,user_005414,1189,Mobile
5ebecb5a0db174bb,user_005415,872,Mobile
77e690829fdda0a6,user_005416,1099,Mobile
538d12d54c8b4aae,user_005417,248,PC
b306efd3c781a8cd,user_005418,857,Mobile
f7b7ec75af7c77b8,user_005419,524,PC
bd0f486ccfa3ced3,user_005420,157,Mobile
4f2208a84a429a41,user_005421,639,PC
87262c8e12a47fe4,user_005422,227,PC
5669c58a0426f8e7,user_005423,780,Mobile
6674eb4b136d49cd,user_005424,996,PC
e9334734509962ae,user_005425,786,Mobile
ab0933a8a0e7392a,user_005426,428,PC
076879281384ec13,user_005427,441,Mobile
2e42bd511ecde565,user_005428,693,PC
1391f1be164219df,user_005429,765,Mobile
1268a6172d3d6869,user_005430,745,Mobile
c30954923aca4044,user_005431,176,PC
4bd51321d243bce3,user_005432,75,PC
caa5f01ff74e2861,user_005433,993,PC
68ce10e4349a67d2,user_005434,600,PC
43a3d8dbecfb13bc,user_005435,751,Mobile
dbf77c728006084f,user_005436,875,Mobile
edd03bec4c82bb88,user_005437,1166,PC
abbe71ce5cd7d753,user_005438,415,Mobile
39b9d347254e7c8b,user_005439,960,PC
3bc9efe3451535a4,user_005440,738,PC
4c9990ccf5dd6552,user_005441,823,Mobile
ebe646995eb07e8f,user_005442,1071,PC
f9377b18c784e3af,user_005443,1077,Mobile
247bdc6002caa115,user_005444,1187,PC
357875f86afa5986,user_005445,956,PC
9cd6b355ed222b55,user_005446,1038,Mobile
650a7dcbe8c57c29,user_005447,524,PC
f1d111cf4ea3bf5a,user_005448,533,PC
e7dcfafb7839364d,user_005449,1168,Mobile
a8167a0de673e260,user_005450,62,PC
b31ad82c0ceec650,user_005451,276,PC
aa78d9db61460502,user_005452,944,PC
33cfae755b790459,user_005453,1022,PC
2746c4ce296f9363,user_005454,1094,PC
423b1b35c3659d35,user_005455,905,Mobile
6a2a944b9e53cd15,user_005456,108,PC
7449d10be70ca2cb,user_005457,1066,PC
807085dde7d9c07d,user_005458,116,PC
584207cca519c054,user_005459,159,PC
f1b989206d08da6b,user_005460,448,PC
a9704cde5bda6a33,user_005461,1081,Mobile
e4f141092a0a7a17,user_005462,703,PC
143e329464d0017f,user_005463,1076,PC
533e6345df4affb6,user_005464,984,Mobile
d566ec3015d82cba,user_005465,944,PC
9d620c7446f4128a,user_005466,1075,Mobile
296c4d99af2c5bac,user_005467,1059,PC
cae0bca259b4111b,user_005468,178,Mobile
a980ea2c68d9488a,user_005469,55,PC
e1939cadd7d010ad,user_005470,597,PC
b5d109d2ff2cab46,user_005471,1150,PC
6461c66d6f3909af,user_005472,1107,PC
37e06b07c2437956,user_005473,492,Mobile
13a4873d40817a19,user_005474,323,Mobile
ce934e3eda75c26a,user_005475,73,Mobile
7b28f43721674970,user_005476,818,PC
5c3977d73d6b727f,user_005477,862,Mobile
b4ba626925314a88,user_005478,579,Mobile
c1e6e5e31fe2713c,user_005479,250,PC
84a16cc4b0c510fc,user_005480,150,PC
f4101cc4010c0fbf,user_005481,36,Mobile
8524362c274f9a58,user_005482,1065,PC
9f12f6960d9d90d6,user_005483,201,Mobile
856de789dc0e357a,user_005484,1044,Mobile
f29d93a343a512aa,user_005485,468,Mobile
bb30ddd16d07aba7,user_005486,329,Mobile
4621cb4da2669cd2,user_005487,350,Mobile
02de0099617b7c99,user_005488,1132,Mobile
5f9dc1c2e3e4ec47,user_005489,555,Mobile
17cedac6b5db2933,user_005490,569,Mobile
be05a96c70822916,user_005491,780,Mobile
fe25a80dc29b8224,user_005492,548,PC
47a887996e0edae7,user_005493,400,Mobile
8d44e431feb732bf,user_005494,361,Mobile
497f39fb1efc7848,user_005495,308,PC
3c69e271158be5e1,user_005496,835,PC
caef7a48e8113849,user_005497,885,Mobile
fdf36fa823eb9254,user_005498,988,PC
958d1813f9d5467c,user_005499,202,PC
487c912d1330b77b,user_005500,787,Mobile
5972186b2b5745f6,user_005501,1043,PC
8800ca04790f913d,user_005502,884,PC
5c412edb0545f2d6,user_005503,362,PC
009a2f38714c1b97,user_005504,195,PC
873adf810933910f,user_005505,268,PC
e2ee04f3dfb46164,user_005506,925,PC
cd0f6ce9c52afdfa,user_005507,763,PC
c641dbf28462f046,user_005508,1066,PC
5fa7f718e586f009,user_005509,78,Mobile
702b96ee9b62ee7b,user_005510,1120,PC
4ffb626acf49ac20,user_005511,1075,Mobile
d680845a12c949c1,user_005512,249,Mobile
daeab442ea925b92,user_005513,723,PC
4abb4dce4912d2d3,user_005514,752,Mobile
fe3fb297f4aec5e7,user_005515,431,PC
50c35bc3e29f8ffb,user_005516,795,Mobile
ada1035595508eea,user_005517,642,Mobile
0e872a2e9f180707,user_005518,263,Mobile
7b58281b1c97986e,user_005519,369,PC
fd458983858909f8,user_005520,311,PC
737289469f8c172e,user_005521,884,Mobile
5edb55acccdbb429,user_005522,575,PC
ef399e081c863e6b,user_005523,509,Mobile
ced231f403c39c7e,user_005524,730,PC
6185870d5528905c,user_005525,933,PC
0f7714e7c152305f,user_005526,739,PC
a3de991bf2a08160,user_005527,114,Mobile
502b693de3161a30,user_005528,801,PC
16fd173a926d84e2,user_005529,704,PC
17584db32633fe7f,user_005530,53,Mobile
b885d4bea907c973,user_005531,500,Mobile
667f50c21fdd81ea,user_005532,987,Mobile
ef384f256612a249,user_005533,850,PC
fd09a68b36520dd2,user_005534,240,Mobile
da2dff6a5dec492d,user_005535,514,Mobile
697ed79b9e7833b1,user_005536,284,PC
3f16f4cfe21c9dd3,user_005537,69,PC
4db099f424db6df5,user_005538,1165,Mobile
b1d924fc4a514e02,user_005539,100,Mobile
e1a68eeee6afc899,user_005540,90,PC
5048bac3aa04c28b,user_005541,985,PC
87de1398dc9ac7e5,user_005542,271,PC
508a073c4072bb50,user_005543,293,Mobile
c71c7a2a5dcb9aae,user_005544,682,Mobile
dee55b480fd357c7,user_005545,187,Mobile
efc991feec7f30eb,user_005546,824,PC
ae50162a829c6dd7,user_005547,648,PC
8078086c16b460e6,user_005548,898,Mobile
1ece28db93dc6db7,user_005549,577,PC
333f9cffb42e6243,user_005550,819,PC
4b010a74e498edd0,user_005551,115,Mobile
03e6fb6d7cabfa36,user_005552,1015,PC
bfbf22e04e085f22,user_005553,809,PC
23f2e6107b8a4ce1,user_005554,437,Mobile
f81a9991065b3303,user_005555,480,Mobile
5c88f6242530ce30,user_005556,150,PC
ca17d4e6433d774b,user_005557,156,PC
933f61b2f6cf4868,user_005558,812,PC
dcbee708ce72383b,user_005559,496,PC
abb07358d2b903da,user_005560,951,Mobile
bf6328188e3f0e0f,user_005561,1066,PC
2187f2e29bb39679,user_005562,631,PC
f3eab4a9769d56cd,user_005563,117,Mobile
f0a930510ecb29b4,user_005564,1027,Mobile
73f2fe975220f31a,user_005565,1044,Mobile
a50f9b9bf71d34f4,user_005566,1101,PC
a4a836227978df24,user_005567,650,PC
b83d1a29270882a3,user_005568,1068,PC
f1d368c0425a9d0f,user_005569,818,Mobile
52f4229310e57ca9,user_005570,851,PC
0a59cf244108fcb4,user_005571,935,PC
dc971d4cae521023,user_005572,349,Mobile
cdc105084e858f26,user_005573,292,Mobile
b369c97b522c1a2b,user_005574,937,Mobile
664171ef1a6422fc,user_005575,124,Mobile
4cb45ae08047aead,user_005576,75,Mobile
5d5683bd0d7bdd4c,user_005577,409,PC
591582846c014bfa,user_005578,792,Mobile
66eb33e08556f562,user_005579,932,Mobile
22265e23a8c52656,user_005580,525,PC
c79c0e2cb7663ca0,user_005581,592,Mobile
539a03d35d59acd4,user_005582,281,Mobile
7a1b6fcbdba429f3,user_005583,1128,Mobile
48be1d93170e4e1f,user_005584,589,Mobile
5563180dd0c0640e,user_005585,69,PC
398376e3e1074ab2,user_005586,467,PC
c3e6ee84754f44f3,user_005587,966,Mobile
4e1f8ac0583e047f,user_005588,828,Mobile
6620a87dc931560e,user_005589,1133,Mobile
d35e9e599dcea6c8,user_005590,113,PC
84764fb937887d86,user_005591,47,Mobile
5dd15f742ef0528a,user_005592,351,PC
7c8e025f5f647c5a,user_005593,561,Mobile
f46455e9e8719fd6,user_005594,1015,PC
b66dfea0bd6c0878,user_005595,809,Mobile
638e53cd531c9b1d,user_005596,644,PC
cb63e1675321f07f,user_005597,710,PC
d89c016a3fc615bc,user_005598,1185,Mobile
04546d9289399a67,user_005599,594,Mobile
0c5a9acc47889025,user_005600,679,Mobile
04b589501637a53e,user_005601,1035,Mobile
7dea5d9bf09e84de,user_005602,596,PC
830f096c6f0f11e2,user_005603,470,Mobile
7d3c2294c55c30af,user_005604,709,PC
1af865ab4c2930df,user_005605,639,Mobile
2257357fd0d39ef1,user_005606,1164,Mobile
04f19a7aaa3d1444,user_005607,483,PC
537e760829b57049,user_005608,1143,Mobile
a6c6521931a806d4,user_005609,90,Mobile
0e6f4a80513c43cc,user_005610,1060,PC
30ade6b4839200e1,user_005611,974,PC
27ac85a616bcd75b,user_005612,1182,Mobile
d0118a9f82bd78d1,user_005613,734,PC
78571d66185614fb,user_005614,620,Mobile
d9a3f00539b1bd39,user_005615,223,Mobile
28d2a008f2e073aa,user_005616,592,Mobile
8256debb77e9aae0,user_005617,43,PC
0ec3db8d9aceeb46,user_005618,141,Mobile
9c671ff3bfe584cd,user_005619,580,Mobile
11dd1594acb457a5,user_005620,575,PC
4ab19770aa6fde51,user_005621,1038,PC
777219069e07a0ae,user_005622,171,PC
9bf2fec4a2cb69ec,user_005623,859,Mobile
56a095431ce5fad4,user_005624,818,PC
e5dd681594cf467e,user_005625,404,Mobile
61a448f52922dfe9,user_005626,413,PC
f642c4a6d83b372e,user_005627,576,Mobile
2ebf7d0c6a54e15d,user_005628,197,Mobile
0ba54850bfaf457e,user_005629,1072,Mobile
05caa5208d8083c6,user_005630,574,PC
ca9e9ec4baddf8b1,user_005631,950,PC
39dbd3ad3888f1da,user_005632,195,Mobile
ecd85c932555932b,user_005633,405,PC
8ffde7fcea841a01,user_005634,114,Mobile
c0680192f42b241f,user_005635,267,PC
