return_id,user_id,return_reason,return_processing_days,exchange_conversion
,user_002907,,,
,user_002908,,,
,user_002909,,,
,user_002910,,,
,user_002911,,,
,user_002912,,,
,user_002913,,,
,user_002914,,,
,user_002915,,,
,user_002916,,,
,user_002917,,,
,user_002918,,,
,user_002919,,,
,user_002920,,,
,user_002921,,,
,user_002922,,,
,user_002923,,,
,user_002924,,,
,user_002925,,,
,user_002926,,,
,user_002927,,,
,user_002928,,,
,user_002929,,,
,user_002930,,,
,user_002931,,,
,user_002932,,,
,user_002933,,,
,user_002934,,,
,user_002935,,,
,user_002936,,,
,user_002937,,,
,user_002938,,,
,user_002939,,,
,user_002940,,,
,user_002941,,,
d119ae66-4e47-47b3-9427-da9c7f41eed5,user_002942,Color mismatch,6.0,False
f8598ce9-9bc6-46ef-b42d-25745c1ae82f,user_002943,Changed mind,9.0,True
,user_002944,,,
,user_002945,,,
,user_002946,,,
,user_002947,,,
12580b04-3672-412f-93ae-b69038a10713,user_002948,Color mismatch,7.0,False
,user_002949,,,
,user_002950,,,
,user_002951,,,
,user_002952,,,
9616c690-7ca1-402e-b72d-a623fcfd7abc,user_002953,Changed mind,4.0,True
,user_002954,,,
,user_002955,,,
,user_002956,,,
,user_002957,,,
,user_002958,,,
,user_002959,,,
,user_002960,,,
,user_002961,,,
,user_002962,,,
,user_002963,,,
,user_002964,,,
,user_002965,,,
,user_002966,,,
,user_002967,,,
,user_002968,,,
,user_002969,,,
,user_002970,,,
,user_002971,,,
,user_002972,,,
,user_002973,,,
,user_002974,,,
,user_002975,,,
,user_002976,,,
,user_002977,,,
,user_002978,,,
,user_002979,,,
,user_002980,,,
,user_002981,,,
,user_002982,,,
,user_002983,,,
,user_002984,,,
,user_002985,,,
,user_002986,,,
,user_002987,,,
,user_002988,,,
,user_002989,,,
,user_002990,,,
,user_002991,,,
,user_002992,,,
,user_002993,,,
,user_002994,,,
,user_002995,,,
,user_002996,,,
,user_002997,,,
,user_002998,,,
,user_002999,,,
,user_003000,,,
,user_003001,,,
,user_003002,,,
,user_003003,,,
,user_003004,,,
,user_003005,,,
,user_003006,,,
,user_003007,,,
,user_003008,,,
,user_003009,,,
,user_003010,,,
,user_003011,,,
,user_003012,,,
,user_003013,,,
,user_003014,,,
,user_003015,,,
,user_003016,,,
,user_003017,,,
,user_003018,,,
,user_003019,,,
,user_003020,,,
,user_003021,,,
,user_003022,,,
,user_003023,,,
,user_003024,,,
,user_003025,,,
,user_003026,,,
,user_003027,,,
,user_003028,,,
,user_003029,,,
,user_003030,,,
,user_003031,,,
,user_003032,,,
,user_003033,,,
,user_003034,,,
,user_003035,,,
,user_003036,,,
,user_003037,,,
,user_003038,,,
,user_003039,,,
,user_003040,,,
,user_003041,,,
,user_003042,,,
,user_003043,,,
,user_003044,,,
,user_003045,,,
,user_003046,,,
,user_003047,,,
,user_003048,,,
,user_003049,,,
,user_003050,,,
,user_003051,,,
,user_003052,,,
,user_003053,,,
,user_003054,,,
,user_003055,,,
,user_003056,,,
,user_003057,,,
,user_003058,,,
,user_003059,,,
,user_003060,,,
,user_003061,,,
,user_003062,,,
,user_003063,,,
,user_003064,,,
,user_003065,,,
,user_003066,,,
,user_003067,,,
,user_003068,,,
,user_003069,,,
,user_003070,,,
,user_003071,,,
,user_003072,,,
,user_003073,,,
,user_003074,,,
,user_003075,,,
,user_003076,,,
,user_003077,,,
,user_003078,,,
,user_003079,,,
,user_003080,,,
,user_003081,,,
,user_003082,,,
,user_003083,,,
,user_003084,,,
,user_003085,,,
,user_003086,,,
,user_003087,,,
,user_003088,,,
,user_003089,,,
,user_003090,,,
,user_003091,,,
,user_003092,,,
,user_003093,,,
,user_003094,,,
,user_003095,,,
,user_003096,,,
,user_003097,,,
,user_003098,,,
,user_003099,,,
,user_003100,,,
,user_003101,,,
,user_003102,,,
,user_003103,,,
,user_003104,,,
,user_003105,,,
,user_003106,,,
,user_003107,,,
,user_003108,,,
,user_003109,,,
,user_003110,,,
,user_003111,,,
,user_003112,,,
,user_003113,,,
,user_003114,,,
,user_003115,,,
,user_003116,,,
,user_003117,,,
,user_003118,,,
,user_003119,,,
,user_003120,,,
,user_003121,,,
,user_003122,,,
,user_003123,,,
,user_003124,,,
,user_003125,,,
,user_003126,,,
,user_003127,,,
,user_003128,,,
,user_003129,,,
,user_003130,,,
,user_003131,,,
c19f2c7c-77d3-445b-bdb3-3f3d71392004,user_003132,Size issue,9.0,False
,user_003133,,,
,user_003134,,,
,user_003135,,,
,user_003136,,,
,user_003137,,,
,user_003138,,,
,user_003139,,,
,user_003140,,,
,user_003141,,,
,user_003142,,,
,user_003143,,,
,user_003144,,,
,user_003145,,,
,user_003146,,,
,user_003147,,,
,user_003148,,,
,user_003149,,,
,user_003150,,,
,user_003151,,,
,user_003152,,,
,user_003153,,,
,user_003154,,,
,user_003155,,,
,user_003156,,,
,user_003157,,,
,user_003158,,,
,user_003159,,,
,user_003160,,,
,user_003161,,,
,user_003162,,,
,user_003163,,,
,user_003164,,,
,user_003165,,,
,user_003166,,,
,user_003167,,,
,user_003168,,,
,user_003169,,,
,user_003170,,,
,user_003171,,,
102fab7e-6a53-40dc-854e-9d2cf1f37541,user_003172,Color mismatch,6.0,True
,user_003173,,,
,user_003174,,,
,user_003175,,,
,user_003176,,,
,user_003177,,,
,user_003178,,,
,user_003179,,,
,user_003180,,,
,user_003181,,,
,user_003182,,,
,user_003183,,,
,user_003184,,,
,user_003185,,,
,user_003186,,,
,user_003187,,,
,user_003188,,,
,user_003189,,,
,user_003190,,,
,user_003191,,,
,user_003192,,,
,user_003193,,,
,user_003194,,,
,user_003195,,,
,user_003196,,,
,user_003197,,,
,user_003198,,,
,user_003199,,,
,user_003200,,,
,user_003201,,,
,user_003202,,,
,user_003203,,,
,user_003204,,,
,user_003205,,,
,user_003206,,,
,user_003207,,,
,user_003208,,,
,user_003209,,,
,user_003210,,,
,user_003211,,,
,user_003212,,,
,user_003213,,,
,user_003214,,,
95a3e570-14c0-4125-b4ed-86b535164e33,user_003215,Size issue,10.0,False
,user_003216,,,
,user_003217,,,
,user_003218,,,
,user_003219,,,
,user_003220,,,
,user_003221,,,
,user_003222,,,
,user_003223,,,
,user_003224,,,
,user_003225,,,
,user_003226,,,
,user_003227,,,
,user_003228,,,
,user_003229,,,
,user_003230,,,
,user_003231,,,
,user_003232,,,
,user_003233,,,
,user_003234,,,
,user_003235,,,
,user_003236,,,
,user_003237,,,
,user_003238,,,
231847e0-67e7-49e6-abd1-0badc5e9818d,user_003239,Size issue,4.0,True
,user_003240,,,
,user_003241,,,
,user_003242,,,
,user_003243,,,
,user_003244,,,
,user_003245,,,
,user_003246,,,
,user_003247,,,
,user_003248,,,
,user_003249,,,
,user_003250,,,
,user_003251,,,
,user_003252,,,
,user_003253,,,
,user_003254,,,
,user_003255,,,
,user_003256,,,
,user_003257,,,
,user_003258,,,
,user_003259,,,
f5f99753-f3b7-4437-b276-2f00916c0d5b,user_003260,Color mismatch,2.0,True
,user_003261,,,
,user_003262,,,
,user_003263,,,
,user_003264,,,
,user_003265,,,
,user_003266,,,
,user_003267,,,
,user_003268,,,
,user_003269,,,
,user_003270,,,
,user_003271,,,
,user_003272,,,
,user_003273,,,
,user_003274,,,
,user_003275,,,
,user_003276,,,
,user_003277,,,
,user_003278,,,
,user_003279,,,
,user_003280,,,
,user_003281,,,
,user_003282,,,
,user_003283,,,
,user_003284,,,
,user_003285,,,
,user_003286,,,
,user_003287,,,
,user_003288,,,
,user_003289,,,
,user_003290,,,
,user_003291,,,
,user_003292,,,
,user_003293,,,
,user_003294,,,
,user_003295,,,
,user_003296,,,
,user_003297,,,
,user_003298,,,
,user_003299,,,
,user_003300,,,
54671738-26ba-45db-aaaa-83d10a44d47a,user_003301,Size issue,7.0,True
,user_003302,,,
,user_003303,,,
,user_003304,,,
,user_003305,,,
,user_003306,,,
,user_003307,,,
,user_003308,,,
,user_003309,,,
,user_003310,,,
,user_003311,,,
,user_003312,,,
,user_003313,,,
,user_003314,,,
,user_003315,,,
,user_003316,,,
,user_003317,,,
,user_003318,,,
,user_003319,,,
,user_003320,,,
,user_003321,,,
,user_003322,,,
,user_003323,,,
,user_003324,,,
,user_003325,,,
,user_003326,,,
,user_003327,,,
,user_003328,,,
,user_003329,,,
,user_003330,,,
,user_003331,,,
,user_003332,,,
,user_003333,,,
,user_003334,,,
,user_003335,,,
,user_003336,,,
,user_003337,,,
,user_003338,,,
,user_003339,,,
,user_003340,,,
,user_003341,,,
,user_003342,,,
,user_003343,,,
,user_003344,,,
,user_003345,,,
,user_003346,,,
,user_003347,,,
,user_003348,,,
,user_003349,,,
,user_003350,,,
,user_003351,,,
8f9ee4d2-145e-4d6c-9016-bc1ca6fc3bbc,user_003352,Color mismatch,5.0,False
,user_003353,,,
,user_003354,,,
,user_003355,,,
,user_003356,,,
,user_003357,,,
,user_003358,,,
,user_003359,,,
,user_003360,,,
,user_003361,,,
,user_003362,,,
,user_003363,,,
,user_003364,,,
,user_003365,,,
,user_003366,,,
,user_003367,,,
,user_003368,,,
,user_003369,,,
,user_003370,,,
,user_003371,,,
,user_003372,,,
,user_003373,,,
,user_003374,,,
,user_003375,,,
,user_003376,,,
,user_003377,,,
,user_003378,,,
,user_003379,,,
,user_003380,,,
,user_003381,,,
,user_003382,,,
,user_003383,,,
,user_003384,,,
,user_003385,,,
,user_003386,,,
,user_003387,,,
,user_003388,,,
,user_003389,,,
5db89e17-27ff-4f82-badb-354636ccd165,user_003390,Changed mind,7.0,False
,user_003391,,,
,user_003392,,,
,user_003393,,,
,user_003394,,,
,user_003395,,,
,user_003396,,,
,user_003397,,,
,user_003398,,,
,user_003399,,,
,user_003400,,,
,user_003401,,,
,user_003402,,,
,user_003403,,,
,user_003404,,,
,user_003405,,,
,user_003406,,,
,user_003407,,,
,user_003408,,,
,user_003409,,,
,user_003410,,,
,user_003411,,,
,user_003412,,,
,user_003413,,,
,user_003414,,,
,user_003415,,,
,user_003416,,,
,user_003417,,,
,user_003418,,,
,user_003419,,,
,user_003420,,,
,user_003421,,,
,user_003422,,,
,user_003423,,,
,user_003424,,,
,user_003425,,,
,user_003426,,,
,user_003427,,,
,user_003428,,,
,user_003429,,,
,user_003430,,,
,user_003431,,,
,user_003432,,,
,user_003433,,,
,user_003434,,,
,user_003435,,,
,user_003436,,,
,user_003437,,,
,user_003438,,,
,user_003439,,,
,user_003440,,,
,user_003441,,,
,user_003442,,,
,user_003443,,,
,user_003444,,,
,user_003445,,,
,user_003446,,,
,user_003447,,,
,user_003448,,,
,user_003449,,,
,user_003450,,,
,user_003451,,,
,user_003452,,,
,user_003453,,,
,user_003454,,,
,user_003455,,,
,user_003456,,,
,user_003457,,,
,user_003458,,,
,user_003459,,,
,user_003460,,,
,user_003461,,,
,user_003462,,,
,user_003463,,,
,user_003464,,,
,user_003465,,,
,user_003466,,,
,user_003467,,,
,user_003468,,,
,user_003469,,,
,user_003470,,,
,user_003471,,,
,user_003472,,,
,user_003473,,,
,user_003474,,,
,user_003475,,,
,user_003476,,,
,user_003477,,,
,user_003478,,,
,user_003479,,,
,user_003480,,,
,user_003481,,,
,user_003482,,,
,user_003483,,,
,user_003484,,,
,user_003485,,,
,user_003486,,,
,user_003487,,,
b9494846-ac82-4c06-a740-a3d23fda0c9f,user_003488,Changed mind,10.0,True
,user_003489,,,
,user_003490,,,
,user_003491,,,
,user_003492,,,
,user_003493,,,
,user_003494,,,
,user_003495,,,
,user_003496,,,
,user_003497,,,
,user_003498,,,
,user_003499,,,
,user_003500,,,
,user_003501,,,
,user_003502,,,
,user_003503,,,
,user_003504,,,
,user_003505,,,
,user_003506,,,
,user_003507,,,
,user_003508,,,
,user_003509,,,
,user_003510,,,
2ffce8b7-f3a1-4889-8910-1180986decc3,user_003511,Changed mind,4.0,True
,user_003512,,,
,user_003513,,,
,user_003514,,,
,user_003515,,,
,user_003516,,,
,user_003517,,,
,user_003518,,,
,user_003519,,,
,user_003520,,,
,user_003521,,,
,user_003522,,,
,user_003523,,,
,user_003524,,,
,user_003525,,,
4147c789-75d3-4a26-9b85-a242da695133,user_003526,Size issue,9.0,False
,user_003527,,,
,user_003528,,,
,user_003529,,,
,user_003530,,,
,user_003531,,,
,user_003532,,,
,user_003533,,,
,user_003534,,,
,user_003535,,,
,user_003536,,,
,user_003537,,,
,user_003538,,,
,user_003539,,,
,user_003540,,,
,user_003541,,,
,user_003542,,,
,user_003543,,,
,user_003544,,,
,user_003545,,,
,user_003546,,,
,user_003547,,,
,user_003548,,,
,user_003549,,,
,user_003550,,,
,user_003551,,,
,user_003552,,,
,user_003553,,,
,user_003554,,,
,user_003555,,,
,user_003556,,,
,user_003557,,,
,user_003558,,,
,user_003559,,,
,user_003560,,,
,user_003561,,,
,user_003562,,,
,user_003563,,,
,user_003564,,,
,user_003565,,,
,user_003566,,,
,user_003567,,,
,user_003568,,,
,user_003569,,,
,user_003570,,,
,user_003571,,,
,user_003572,,,
,user_003573,,,
,user_003574,,,
,user_003575,,,
,user_003576,,,
,user_003577,,,
,user_003578,,,
,user_003579,,,
,user_003580,,,
,user_003581,,,
,user_003582,,,
,user_003583,,,
,user_003584,,,
,user_003585,,,
,user_003586,,,
,user_003587,,,
,user_003588,,,
,user_003589,,,
,user_003590,,,
,user_003591,,,
,user_003592,,,
,user_003593,,,
,user_003594,,,
,user_003595,,,
,user_003596,,,
,user_003597,,,
,user_003598,,,
,user_003599,,,
,user_003600,,,
,user_003601,,,
,user_003602,,,
,user_003603,,,
,user_003604,,,
,user_003605,,,
,user_003606,,,
,user_003607,,,
,user_003608,,,
,user_003609,,,
,user_003610,,,
,user_003611,,,
,user_003612,,,
,user_003613,,,
,user_003614,,,
,user_003615,,,
,user_003616,,,
,user_003617,,,
,user_003618,,,
,user_003619,,,
,user_003620,,,
,user_003621,,,
,user_003622,,,
,user_003623,,,
,user_003624,,,
,user_003625,,,
,user_003626,,,
,user_003627,,,
,user_003628,,,
19561d16-1613-42cd-b11d-2e79feca4233,user_003629,Color mismatch,2.0,True
,user_003630,,,
,user_003631,,,
,user_003632,,,
,user_003633,,,
,user_003634,,,
,user_003635,,,
,user_003636,,,
,user_003637,,,
,user_003638,,,
,user_003639,,,
,user_003640,,,
,user_003641,,,
,user_003642,,,
,user_003643,,,
,user_003644,,,
,user_003645,,,
,user_003646,,,
,user_003647,,,
,user_003648,,,
,user_003649,,,
,user_003650,,,
,user_003651,,,
,user_003652,,,
,user_003653,,,
,user_003654,,,
,user_003655,,,
,user_003656,,,
,user_003657,,,
,user_003658,,,
,user_003659,,,
,user_003660,,,
,user_003661,,,
,user_003662,,,
,user_003663,,,
,user_003664,,,
,user_003665,,,
,user_003666,,,
,user_003667,,,
,user_003668,,,
,user_003669,,,
,user_003670,,,
,user_003671,,,
,user_003672,,,
,user_003673,,,
,user_003674,,,
,user_003675,,,
,user_003676,,,
,user_003677,,,
,user_003678,,,
,user_003679,,,
,user_003680,,,
,user_003681,,,
,user_003682,,,
,user_003683,,,
,user_003684,,,
,user_003685,,,
,user_003686,,,
,user_003687,,,
,user_003688,,,
,user_003689,,,
,user_003690,,,
,user_003691,,,
,user_003692,,,
,user_003693,,,
,user_003694,,,
,user_003695,,,
,user_003696,,,
,user_003697,,,
,user_003698,,,
,user_003699,,,
ca599f26-e344-46d9-9a71-5089e90b0b33,user_003700,Size issue,2.0,False
,user_003701,,,
,user_003702,,,
,user_003703,,,
,user_003704,,,
,user_003705,,,
,user_003706,,,
1c5b2242-0e9d-41bd-a67e-334c6bd5f810,user_003707,Size issue,3.0,False
,user_003708,,,
,user_003709,,,
,user_003710,,,
,user_003711,,,
,user_003712,,,
,user_003713,,,
,user_003714,,,
,user_003715,,,
,user_003716,,,
5a9d3032-1454-41c2-bc8b-21e6b0abe11c,user_003717,Color mismatch,9.0,False
,user_003718,,,
,user_003719,,,
,user_003720,,,
,user_003721,,,
,user_003722,,,
,user_003723,,,
,user_003724,,,
,user_003725,,,
,user_003726,,,
,user_003727,,,
,user_003728,,,
,user_003729,,,
,user_003730,,,
,user_003731,,,
,user_003732,,,
,user_003733,,,
,user_003734,,,
186703ca-5ed3-49f4-8f0d-d8d3963f9f94,user_003735,Size issue,4.0,True
,user_003736,,,
,user_003737,,,
,user_003738,,,
,user_003739,,,
,user_003740,,,
,user_003741,,,
,user_003742,,,
,user_003743,,,
,user_003744,,,
,user_003745,,,
,user_003746,,,
,user_003747,,,
,user_003748,,,
,user_003749,,,
,user_003750,,,
,user_003751,,,
,user_003752,,,
,user_003753,,,
,user_003754,,,
,user_003755,,,
,user_003756,,,
,user_003757,,,
,user_003758,,,
,user_003759,,,
,user_003760,,,
,user_003761,,,
,user_003762,,,
,user_003763,,,
,user_003764,,,
,user_003765,,,
,user_003766,,,
,user_003767,,,
,user_003768,,,
,user_003769,,,
,user_003770,,,
,user_003771,,,
,user_003772,,,
,user_003773,,,
,user_003774,,,
,user_003775,,,
,user_003776,,,
,user_003777,,,
,user_003778,,,
,user_003779,,,
,user_003780,,,
,user_003781,,,
,user_003782,,,
,user_003783,,,
,user_003784,,,
,user_003785,,,
,user_003786,,,
,user_003787,,,
,user_003788,,,
,user_003789,,,
,user_003790,,,
,user_003791,,,
,user_003792,,,
,user_003793,,,
,user_003794,,,
,user_003795,,,
,user_003796,,,
,user_003797,,,
,user_003798,,,
,user_003799,,,
,user_003800,,,
,user_003801,,,
,user_003802,,,
,user_003803,,,
,user_003804,,,
,user_003805,,,
b6dc3d41-e728-48b3-a57d-da9577788046,user_003806,Color mismatch,8.0,False
,user_003807,,,
,user_003808,,,
,user_003809,,,
,user_003810,,,
,user_003811,,,
,user_003812,,,
,user_003813,,,
,user_003814,,,
,user_003815,,,
,user_003816,,,
,user_003817,,,
,user_003818,,,
,user_003819,,,
,user_003820,,,
,user_003821,,,
,user_003822,,,
,user_003823,,,
,user_003824,,,
,user_003825,,,
,user_003826,,,
,user_003827,,,
,user_003828,,,
,user_003829,,,
,user_003830,,,
,user_003831,,,
,user_003832,,,
,user_003833,,,
,user_003834,,,
,user_003835,,,
,user_003836,,,
,user_003837,,,
,user_003838,,,
,user_003839,,,
,user_003840,,,
,user_003841,,,
,user_003842,,,
,user_003843,,,
,user_003844,,,
,user_003845,,,
,user_003846,,,
,user_003847,,,
d83ee0f6-3d9f-4272-a8f6-edd1b7a887e2,user_003848,Color mismatch,2.0,True
,user_003849,,,
e8b24c9e-42e9-4dfb-a1e8-0ed4801b05e8,user_003850,Size issue,10.0,True
,user_003851,,,
,user_003852,,,
,user_003853,,,
,user_003854,,,
,user_003855,,,
,user_003856,,,
,user_003857,,,
,user_003858,,,
,user_003859,,,
,user_003860,,,
,user_003861,,,
,user_003862,,,
,user_003863,,,
6d29460c-66b8-4d4b-bbb0-6de28e5f286a,user_003864,Color mismatch,2.0,True
,user_003865,,,
,user_003866,,,
,user_003867,,,
,user_003868,,,
,user_003869,,,
,user_003870,,,
,user_003871,,,
,user_003872,,,
,user_003873,,,
,user_003874,,,
,user_003875,,,
,user_003876,,,
,user_003877,,,
,user_003878,,,
,user_003879,,,
,user_003880,,,
,user_003881,,,
,user_003882,,,
,user_003883,,,
,user_003884,,,
,user_003885,,,
,user_003886,,,
,user_003887,,,
,user_003888,,,
,user_003889,,,
,user_003890,,,
,user_003891,,,
,user_003892,,,
,user_003893,,,
,user_003894,,,
,user_003895,,,
,user_003896,,,
,user_003897,,,
,user_003898,,,
,user_003899,,,
,user_003900,,,
,user_003901,,,
,user_003902,,,
676c8f1d-9582-476c-bba5-e87c518310c7,user_003903,Color mismatch,9.0,True
,user_003904,,,
,user_003905,,,
,user_003906,,,
,user_003907,,,
,user_003908,,,
,user_003909,,,
,user_003910,,,
,user_003911,,,
7cdcc911-d154-4efa-8e4b-03eaf6f71527,user_003912,Color mismatch,7.0,False
,user_003913,,,
,user_003914,,,
,user_003915,,,
,user_003916,,,
,user_003917,,,
,user_003918,,,
,user_003919,,,
,user_003920,,,
,user_003921,,,
,user_003922,,,
,user_003923,,,
,user_003924,,,
,user_003925,,,
,user_003926,,,
,user_003927,,,
,user_003928,,,
,user_003929,,,
,user_003930,,,
,user_003931,,,
,user_003932,,,
,user_003933,,,
,user_003934,,,
,user_003935,,,
,user_003936,,,
,user_003937,,,
,user_003938,,,
,user_003939,,,
,user_003940,,,
,user_003941,,,
,user_003942,,,
,user_003943,,,
,user_003944,,,
,user_003945,,,
,user_003946,,,
,user_003947,,,
,user_003948,,,
,user_003949,,,
,user_003950,,,
,user_003951,,,
,user_003952,,,
,user_003953,,,
,user_003954,,,
,user_003955,,,
,user_003956,,,
,user_003957,,,
,user_003958,,,
,user_003959,,,
,user_003960,,,
,user_003961,,,
,user_003962,,,
,user_003963,,,
,user_003964,,,
,user_003965,,,
,user_003966,,,
,user_003967,,,
,user_003968,,,
,user_003969,,,
,user_003970,,,
,user_003971,,,
,user_003972,,,
,user_003973,,,
,user_003974,,,
,user_003975,,,
,user_003976,,,
,user_003977,,,
,user_003978,,,
,user_003979,,,
,user_003980,,,
,user_003981,,,
,user_003982,,,
,user_003983,,,
,user_003984,,,
,user_003985,,,
,user_003986,,,
,user_003987,,,
,user_003988,,,
,user_003989,,,
,user_003990,,,
,user_003991,,,
,user_003992,,,
,user_003993,,,
,user_003994,,,
,user_003995,,,
,user_003996,,,
,user_003997,,,
,user_003998,,,
,user_003999,,,
,user_004000,,,
,user_004001,,,
,user_004002,,,
,user_004003,,,
,user_004004,,,
,user_004005,,,
,user_004006,,,
,user_004007,,,
,user_004008,,,
,user_004009,,,
,user_004010,,,
,user_004011,,,
,user_004012,,,
,user_004013,,,
,user_004014,,,
,user_004015,,,
,user_004016,,,
,user_004017,,,
,user_004018,,,
,user_004019,,,
,user_004020,,,
,user_004021,,,
,user_004022,,,
,user_004023,,,
,user_004024,,,
,user_004025,,,
,user_004026,,,
,user_004027,,,
,user_004028,,,
,user_004029,,,
,user_004030,,,
,user_004031,,,
,user_004032,,,
,user_004033,,,
,user_004034,,,
,user_004035,,,
,user_004036,,,
,user_004037,,,
,user_004038,,,
,user_004039,,,
,user_004040,,,
,user_004041,,,
,user_004042,,,
,user_004043,,,
,user_004044,,,
,user_004045,,,
,user_004046,,,
,user_004047,,,
,user_004048,,,
,user_004049,,,
,user_004050,,,
,user_004051,,,
,user_004052,,,
,user_004053,,,
,user_004054,,,
,user_004055,,,
,user_004056,,,
,user_004057,,,
,user_004058,,,
,user_004059,,,
,user_004060,,,
,user_004061,,,
,user_004062,,,
,user_004063,,,
,user_004064,,,
,user_004065,,,
,user_004066,,,
,user_004067,,,
,user_004068,,,
,user_004069,,,
,user_004070,,,
,user_004071,,,
,user_004072,,,
,user_004073,,,
,user_004074,,,
,user_004075,,,
,user_004076,,,
,user_004077,,,
,user_004078,,,
,user_004079,,,
,user_004080,,,
,user_004081,,,
,user_004082,,,
,user_004083,,,
,user_004084,,,
,user_004085,,,
,user_004086,,,
,user_004087,,,
,user_004088,,,
,user_004089,,,
,user_004090,,,
,user_004091,,,
,user_004092,,,
,user_004093,,,
,user_004094,,,
,user_004095,,,
,user_004096,,,
,user_004097,,,
,user_004098,,,
,user_004099,,,
,user_004100,,,
,user_004101,,,
,user_004102,,,
,user_004103,,,
,user_004104,,,
67829680-a7b9-441b-a061-a7b8a712a4fd,user_004105,Size issue,7.0,True
,user_004106,,,
,user_004107,,,
,user_004108,,,
,user_004109,,,
05d8908d-e996-440a-9d24-75bd35b802f7,user_004110,Color mismatch,2.0,False
,user_004111,,,
,user_004112,,,
,user_004113,,,
,user_004114,,,
,user_004115,,,
,user_004116,,,
,user_004117,,,
,user_004118,,,
,user_004119,,,
,user_004120,,,
,user_004121,,,
,user_004122,,,
,user_004123,,,
,user_004124,,,
,user_004125,,,
,user_004126,,,
,user_004127,,,
,user_004128,,,
,user_004129,,,
,user_004130,,,
,user_004131,,,
,user_004132,,,
,user_004133,,,
,user_004134,,,
,user_004135,,,
,user_004136,,,
,user_004137,,,
,user_004138,,,
,user_004139,,,
,user_004140,,,
,user_004141,,,
,user_004142,,,
,user_004143,,,
,user_004144,,,
,user_004145,,,
,user_004146,,,
,user_004147,,,
,user_004148,,,
,user_004149,,,
,user_004150,,,
,user_004151,,,
,user_004152,,,
,user_004153,,,
,user_004154,,,
,user_004155,,,
,user_004156,,,
,user_004157,,,
,user_004158,,,
,user_004159,,,
,user_004160,,,
,user_004161,,,
,user_004162,,,
,user_004163,,,
,user_004164,,,
,user_004165,,,
,user_004166,,,
,user_004167,,,
,user_004168,,,
,user_004169,,,
,user_004170,,,
,user_004171,,,
,user_004172,,,
,user_004173,,,
,user_004174,,,
,user_004175,,,
,user_004176,,,
,user_004177,,,
,user_004178,,,
,user_004179,,,
,user_004180,,,
,user_004181,,,
,user_004182,,,
,user_004183,,,
,user_004184,,,
,user_004185,,,
,user_004186,,,
,user_004187,,,
,user_004188,,,
,user_004189,,,
,user_004190,,,
,user_004191,,,
,user_004192,,,
,user_004193,,,
,user_004194,,,
,user_004195,,,
,user_004196,,,
,user_004197,,,
,user_004198,,,
,user_004199,,,
,user_004200,,,
,user_004201,,,
,user_004202,,,
,user_004203,,,
,user_004204,,,
,user_004205,,,
,user_004206,,,
,user_004207,,,
,user_004208,,,
,user_004209,,,
,user_004210,,,
,user_004211,,,
,user_004212,,,
,user_004213,,,
,user_004214,,,
,user_004215,,,
,user_004216,,,
,user_004217,,,
,user_004218,,,
,user_004219,,,
,user_004220,,,
,user_004221,,,
,user_004222,,,
,user_004223,,,
,user_004224,,,
,user_004225,,,
,user_004226,,,
,user_004227,,,
,user_004228,,,
,user_004229,,,
,user_004230,,,
,user_004231,,,
,user_004232,,,
,user_004233,,,
,user_004234,,,
,user_004235,,,
,user_004236,,,
,user_004237,,,
,user_004238,,,
,user_004239,,,
,user_004240,,,
,user_004241,,,
,user_004242,,,
b55b8ed1-b64b-4416-9d72-9b011abebf63,user_004243,Changed mind,1.0,True
,user_004244,,,
,user_004245,,,
,user_004246,,,
,user_004247,,,
57828a56-3a63-4496-8422-89b986eea993,user_004248,Changed mind,4.0,False
,user_004249,,,
c4daf058-21eb-489b-a760-fa7d6ecf8f05,user_004250,Size issue,4.0,False
,user_004251,,,
,user_004252,,,
,user_004253,,,
,user_004254,,,
,user_004255,,,
,user_004256,,,
,user_004257,,,
,user_004258,,,
,user_004259,,,
,user_004260,,,
,user_004261,,,
,user_004262,,,
,user_004263,,,
,user_004264,,,
,user_004265,,,
,user_004266,,,
,user_004267,,,
,user_004268,,,
,user_004269,,,
,user_004270,,,
,user_004271,,,
,user_004272,,,
,user_004273,,,
,user_004274,,,
,user_004275,,,
,user_004276,,,
,user_004277,,,
,user_004278,,,
,user_004279,,,
,user_004280,,,
,user_004281,,,
,user_004282,,,
,user_004283,,,
,user_004284,,,
,user_004285,,,
,user_004286,,,
,user_004287,,,
,user_004288,,,
,user_004289,,,
,user_004290,,,
,user_004291,,,
,user_004292,,,
,user_004293,,,
,user_004294,,,
,user_004295,,,
edc4eb14-78da-48df-9040-bc9ec00ace93,user_004296,Color mismatch,3.0,False
,user_004297,,,
,user_004298,,,
,user_004299,,,
,user_004300,,,
,user_004301,,,
,user_004302,,,
,user_004303,,,
,user_004304,,,
,user_004305,,,
,user_004306,,,
,user_004307,,,
,user_004308,,,
,user_004309,,,
,user_004310,,,
,user_004311,,,
,user_004312,,,
,user_004313,,,
,user_004314,,,
,user_004315,,,
,user_004316,,,
,user_004317,,,
,user_004318,,,
,user_004319,,,
,user_004320,,,
,user_004321,,,
,user_004322,,,
,user_004323,,,
,user_004324,,,
,user_004325,,,
,user_004326,,,
,user_004327,,,
,user_004328,,,
,user_004329,,,
,user_004330,,,
,user_004331,,,
,user_004332,,,
,user_004333,,,
,user_004334,,,
