product_id,user_id,product_category,product_name,color,sizes,material,brand,price,stock_quantity,rating,num_reviews,release_date
prod_04743,user_005506,Outerwear,Trench Coat,Navy,M,Wool,Unistyle,39.78,493,4.6,796,2024-06-01
prod_04744,user_006053,Outerwear,Blazer,Beige,L,Cotton,Unistyle,186.39,97,4.2,578,2025-02-15
prod_04745,user_006865,Shoes,Boots,Black,L,Wool,Unistyle,142.55,345,4.4,418,2024-09-19
prod_04746,user_005815,Outerwear,Trench Coat,White,XL,Cotton,Fashionry,58.73,152,4,658,2025-03-17
prod_04747,user_001164,Top,Basic T-Shirt,Olive,S,Wool,TrendPeak,21.32,485,2.8,70,2025-03-26
prod_04748,user_009499,Shoes,Boots,Blue,M,Cotton,ModaCore,185.49,171,4.9,359,2025-03-14
prod_04749,user_003542,Shoes,Heels,White,L,Leather,Fashionry,58.77,318,4.4,204,2024-12-14
prod_04750,user_007293,Outerwear,Bomber Jacket,Olive,M,Wool,Fashionry,123.84,484,4.4,157,2024-10-24
prod_04751,user_001312,Accessories,Watch,Navy,XL,Wool,StyleBox,20.79,415,3.8,140,2024-09-11
prod_01341,user_006366,Outerwear,Blazer,Navy,XL,Polyester,TrendPeak,134.83,241,3.4,573,2024-05-10
prod_04292,user_006033,Accessories,Backpack,Black,XS,Polyester,TrendPeak,128.22,475,2.8,827,2024-05-13
prod_04752,user_006556,Accessories,Necklace,Navy,M,Cotton,ModaCore,58.59,222,3.8,47,2024-05-24
prod_01449,user_009576,Top,Basic T-Shirt,Beige,M,Cotton,StyleBox,73.25,22,3.4,443,2024-10-22
prod_00821,user_006886,Shoes,Sneakers,Blue,S,Leather,Fashionry,67.18,6,3,58,2024-11-04
prod_04753,user_004812,Outerwear,Blazer,Beige,S,Wool,Unistyle,162.7,231,4.2,634,2024-04-08
prod_04754,user_003015,Accessories,Backpack,Olive,L,Denim,ModaCore,45,245,4.4,620,2025-03-11
prod_04755,user_008839,Shoes,Boots,Navy,XS,Denim,StyleBox,121.84,29,3.7,691,2024-12-05
prod_03977,user_006766,Bottom,Jeans,Red,M,Leather,Unistyle,111.23,428,3.9,571,2025-03-21
prod_02540,user_000505,Shoes,Heels,Black,S,Denim,Fashionry,54.32,124,4.2,82,2025-02-11
prod_04756,user_001844,Shoes,Sneakers,Black,M,Wool,StyleBox,41.33,182,3.7,157,2024-09-05
prod_04523,user_004519,Outerwear,Blazer,White,XL,Polyester,Unistyle,194.6,266,3.7,556,2025-01-13
prod_01795,user_006149,Outerwear,Blazer,Black,M,Wool,TrendPeak,126.33,166,4,31,2024-05-19
prod_02940,user_000847,Bottom,Chino Pants,Black,M,Leather,Unistyle,86.72,144,3.3,846,2024-04-06
prod_04757,user_006432,Top,Basic T-Shirt,Beige,L,Polyester,TrendPeak,77.98,212,4.8,230,2024-04-08
prod_04758,user_004363,Top,Basic T-Shirt,Olive,L,Denim,Fashionry,101.28,482,3.9,426,2024-05-31
prod_04759,user_009797,Top,Crop Top,Red,XL,Wool,ModaCore,50.49,135,4.8,889,2024-04-26
prod_04760,user_007871,Top,Crop Top,White,L,Denim,Unistyle,181.85,347,2.9,890,2024-04-23
prod_04761,user_009171,Outerwear,Blazer,Beige,XS,Leather,StyleBox,27.33,90,4.2,950,2024-12-15
prod_01589,user_006840,Top,Crop Top,Navy,L,Polyester,ModaCore,121.39,162,3.7,503,2024-04-14
prod_00087,user_008053,Bottom,Jeans,Blue,S,Polyester,StyleBox,132.29,140,4.2,462,2024-07-21
prod_02102,user_000180,Outerwear,Blazer,Beige,M,Leather,StyleBox,163,338,3.7,571,2024-11-10
prod_04762,user_001853,Outerwear,Trench Coat,Navy,L,Denim,ModaCore,148.04,135,4.5,418,2024-04-12
prod_04763,user_007113,Shoes,Loafers,White,XS,Polyester,TrendPeak,154.17,198,2.9,977,2024-09-11
prod_03512,user_006812,Top,Blouse,Beige,S,Wool,ModaCore,35.97,488,3.7,298,2025-02-05
prod_04764,user_006702,Accessories,Necklace,Beige,XS,Wool,Unistyle,184.81,255,4.8,632,2024-10-23
prod_04537,user_003610,Bottom,Jogger Pants,Olive,L,Cotton,Fashionry,68.91,414,3.4,35,2024-08-07
prod_04765,user_000148,Bottom,Chino Pants,Beige,L,Polyester,ModaCore,56.06,175,3.9,794,2024-10-12
prod_04766,user_007633,Shoes,Sneakers,Blue,L,Cotton,StyleBox,32.45,482,4.7,149,2024-08-02
prod_04767,user_005507,Accessories,Watch,White,XS,Leather,StyleBox,170.25,154,4.7,169,2024-08-07
prod_04768,user_007045,Top,Oversized Shirt,Red,L,Polyester,StyleBox,144.07,390,4.8,389,2024-06-26
prod_04769,user_002688,Bottom,Skirt,Black,L,Cotton,Fashionry,38.15,306,4.6,111,2024-06-09
prod_01589,user_002530,Top,Crop Top,Navy,L,Polyester,ModaCore,121.39,162,3.7,503,2024-04-14
prod_04770,user_006632,Outerwear,Blazer,Navy,XL,Cotton,Unistyle,115.05,131,4,442,2024-05-13
prod_00648,user_003269,Shoes,Heels,Black,XL,Wool,TrendPeak,57.68,472,4.7,935,2025-01-05
prod_04771,user_000356,Bottom,Jeans,Beige,S,Denim,Fashionry,81.26,162,3.7,812,2025-03-19
prod_04772,user_001997,Outerwear,Trench Coat,Black,S,Cotton,StyleBox,42.63,215,3.8,987,2025-02-18
prod_04773,user_006443,Outerwear,Bomber Jacket,Beige,XL,Leather,Fashionry,38.61,246,3.3,855,2025-01-27
prod_04774,user_007884,Bottom,Jogger Pants,Black,XL,Wool,StyleBox,193.5,239,3.5,339,2024-12-18
prod_04775,user_004266,Shoes,Sneakers,White,L,Wool,Unistyle,97.66,67,3.9,491,2024-05-12
prod_04776,user_008805,Outerwear,Blazer,White,XL,Denim,Unistyle,55.72,130,3.9,957,2024-04-15
prod_01964,user_004966,Bottom,Jogger Pants,Olive,L,Wool,StyleBox,55.18,225,4.6,972,2025-03-13
prod_04777,user_008064,Shoes,Heels,Black,XS,Wool,StyleBox,174.43,245,4,443,2024-04-15
prod_01857,user_006980,Outerwear,Cardigan,Navy,XS,Cotton,ModaCore,194.66,204,2.6,451,2024-05-05
prod_04778,user_000923,Outerwear,Cardigan,Beige,XL,Leather,Fashionry,115.18,157,3.3,387,2024-11-22
prod_04779,user_005980,Shoes,Heels,White,XS,Cotton,StyleBox,85.7,352,2.6,727,2024-07-16
prod_04780,user_009942,Top,Crop Top,White,S,Wool,Unistyle,77.67,103,2.9,460,2024-10-29
prod_04781,user_003130,Top,Blouse,Navy,XS,Polyester,Unistyle,99.92,112,4.6,18,2024-11-08
prod_03461,user_004983,Accessories,Watch,Black,XS,Cotton,StyleBox,36.86,462,3.2,71,2024-09-19
prod_04782,user_006111,Outerwear,Cardigan,Navy,S,Leather,TrendPeak,103.55,344,4.5,576,2024-04-19
prod_00908,user_006152,Bottom,Chino Pants,Black,S,Leather,ModaCore,23.15,193,2.8,577,2024-10-22
prod_04783,user_007633,Top,Oversized Shirt,Beige,L,Leather,TrendPeak,149.14,280,4.1,295,2025-03-23
prod_04784,user_000585,Outerwear,Blazer,Beige,XL,Denim,Unistyle,144.06,92,4.9,105,2024-07-13
prod_04785,user_009484,Bottom,Skirt,Blue,XL,Cotton,TrendPeak,101.36,216,3.3,965,2024-06-19
prod_04786,user_009411,Accessories,Watch,Red,XS,Polyester,Unistyle,145,492,3.1,821,2024-05-25
prod_01950,user_006294,Outerwear,Cardigan,Red,XS,Denim,ModaCore,156.71,484,4.2,1,2024-10-02
prod_04787,user_003428,Accessories,Necklace,Olive,XS,Leather,Unistyle,185.9,130,3.3,703,2024-12-17
prod_03451,user_004838,Outerwear,Bomber Jacket,Beige,M,Cotton,TrendPeak,159.87,268,2.8,480,2025-01-13
prod_00695,user_002731,Accessories,Necklace,Beige,XL,Wool,TrendPeak,100.37,481,4,366,2024-11-10
prod_04788,user_003754,Shoes,Sneakers,White,S,Polyester,TrendPeak,119.42,446,4.7,601,2024-11-11
prod_04789,user_007199,Shoes,Boots,Beige,XS,Polyester,Unistyle,113.29,113,3.3,346,2024-04-04
prod_02685,user_007896,Top,Crop Top,Red,L,Polyester,Unistyle,70.95,375,3.8,165,2024-05-22
prod_04790,user_003667,Outerwear,Blazer,Red,XL,Cotton,TrendPeak,26.89,480,3.2,205,2024-08-20
prod_02390,user_005788,Top,Crop Top,Black,XS,Denim,ModaCore,104.36,335,4.4,370,2024-06-03
prod_04791,user_005363,Outerwear,Cardigan,White,L,Polyester,Unistyle,48.25,53,3.6,641,2024-09-29
prod_04792,user_003027,Shoes,Boots,Black,XS,Wool,StyleBox,66.01,228,2.6,464,2024-08-25
prod_04793,user_003582,Top,Blouse,Black,S,Wool,Unistyle,65.19,161,4.1,993,2025-01-31
prod_04794,user_009091,Shoes,Heels,Navy,M,Cotton,StyleBox,105,410,3.5,547,2024-12-12
prod_04795,user_000657,Outerwear,Blazer,Beige,XL,Cotton,ModaCore,89.54,472,2.9,761,2024-04-08
prod_04796,user_003763,Shoes,Loafers,White,L,Leather,StyleBox,63.66,28,4.7,553,2024-09-13
prod_04797,user_002922,Outerwear,Bomber Jacket,Beige,M,Leather,ModaCore,163.09,261,3.1,613,2024-05-25
prod_04798,user_003245,Shoes,Boots,Beige,M,Polyester,TrendPeak,118.41,317,2.6,879,2024-08-05
prod_04799,user_005152,Outerwear,Trench Coat,Red,XL,Wool,StyleBox,52.17,456,3.8,638,2024-08-22
prod_04800,user_008582,Outerwear,Trench Coat,Blue,S,Cotton,Unistyle,52.95,291,4.9,108,2024-09-18
prod_04801,user_009368,Outerwear,Blazer,Beige,L,Leather,Fashionry,96.99,487,3.9,42,2024-07-29
prod_04802,user_005491,Shoes,Boots,White,XL,Denim,TrendPeak,111.66,156,4.2,830,2024-05-03
prod_04803,user_001793,Top,Crop Top,Blue,S,Denim,ModaCore,50.2,329,4.6,581,2025-01-28
prod_04804,user_003012,Top,Crop Top,Navy,L,Leather,StyleBox,163.36,402,5,302,2024-12-11
prod_04805,user_005236,Outerwear,Bomber Jacket,White,XS,Cotton,Fashionry,54.78,321,3.7,307,2024-04-21
prod_02368,user_000869,Top,Basic T-Shirt,Olive,XS,Polyester,TrendPeak,118.48,484,4.6,550,2024-11-03
prod_04806,user_002183,Bottom,Jeans,Black,XL,Wool,Unistyle,49.86,471,4.6,836,2024-04-15
prod_04807,user_000968,Bottom,Jeans,Navy,S,Denim,Fashionry,26.94,72,4.5,831,2025-03-25
prod_04808,user_008295,Bottom,Jeans,Beige,M,Cotton,TrendPeak,97.84,113,4.7,629,2024-12-24
prod_00478,user_004304,Top,Oversized Shirt,White,L,Wool,Unistyle,149.82,375,3.6,621,2024-05-23
prod_04809,user_007040,Shoes,Loafers,Red,L,Denim,TrendPeak,112.53,113,4.8,163,2025-01-24
prod_02092,user_007374,Accessories,Beanie,Blue,L,Wool,Unistyle,196.13,399,4.7,188,2024-04-06
prod_04810,user_003684,Top,Crop Top,Red,XL,Leather,TrendPeak,57.21,40,4.5,888,2024-08-05
prod_03917,user_008180,Shoes,Loafers,Blue,M,Polyester,TrendPeak,123.43,45,4.8,88,2024-10-31
prod_03008,user_007559,Bottom,Jogger Pants,Olive,S,Cotton,TrendPeak,110.87,364,3.5,939,2024-11-28
prod_04811,user_000699,Top,Basic T-Shirt,Red,XL,Cotton,StyleBox,144.82,386,3.4,36,2024-09-19
prod_03837,user_009615,Accessories,Backpack,Navy,XL,Leather,Fashionry,164.21,93,3.3,251,2024-09-04
prod_04812,user_001288,Bottom,Chino Pants,Red,XL,Leather,Unistyle,65.45,321,3.8,516,2024-10-26
prod_04813,user_009297,Bottom,Skirt,Olive,XL,Cotton,TrendPeak,35.6,313,3.2,610,2025-03-25
prod_04814,user_004025,Accessories,Backpack,Blue,S,Cotton,ModaCore,47.6,376,3.5,762,2024-08-20
prod_04815,user_008036,Shoes,Boots,Navy,M,Cotton,TrendPeak,110.47,183,4.2,259,2024-12-07
prod_02125,user_003912,Outerwear,Cardigan,Olive,S,Leather,StyleBox,182.55,60,4.9,633,2024-05-16
prod_02541,user_008564,Bottom,Jogger Pants,Navy,M,Denim,TrendPeak,82.88,445,4.6,303,2024-09-28
prod_04816,user_002140,Top,Blouse,Black,L,Cotton,Unistyle,87.35,336,4.4,111,2025-03-31
prod_00120,user_008363,Accessories,Backpack,Olive,M,Leather,ModaCore,82.5,81,2.9,25,2024-08-06
prod_04817,user_004673,Accessories,Beanie,Navy,S,Polyester,Fashionry,163.3,129,4.5,976,2024-09-26
prod_04818,user_000154,Top,Blouse,Beige,S,Polyester,StyleBox,162.6,108,2.9,118,2024-09-29
prod_01407,user_007506,Bottom,Jogger Pants,Red,XL,Cotton,Fashionry,193.86,202,4.5,52,2024-09-14
prod_04819,user_006849,Bottom,Jogger Pants,Beige,S,Leather,Unistyle,139.56,359,2.9,82,2025-02-02
prod_04820,user_004427,Top,Oversized Shirt,Beige,M,Polyester,ModaCore,180.91,482,3.7,214,2024-03-31
prod_04821,user_003390,Top,Crop Top,White,S,Wool,ModaCore,72.81,92,4.2,357,2024-09-10
prod_04822,user_007103,Accessories,Watch,Black,XS,Leather,Unistyle,196.95,335,3.6,488,2024-11-14
prod_04823,user_005143,Accessories,Watch,Blue,XL,Wool,Unistyle,184.63,74,4.4,967,2024-08-31
prod_03303,user_002050,Accessories,Watch,White,S,Wool,StyleBox,109.33,154,3,471,2024-05-21
prod_03927,user_004167,Accessories,Beanie,Black,L,Leather,Fashionry,128.51,96,2.8,102,2024-07-04
prod_02935,user_006867,Outerwear,Trench Coat,Navy,XS,Denim,TrendPeak,23.54,72,2.8,840,2024-10-10
prod_04824,user_006598,Outerwear,Cardigan,Olive,XL,Cotton,TrendPeak,97.65,329,4.9,755,2025-03-09
prod_04825,user_009035,Shoes,Sneakers,Navy,M,Leather,Unistyle,51.22,149,4.8,325,2024-11-21
prod_03236,user_006796,Bottom,Skirt,Navy,S,Denim,ModaCore,163.4,229,5,867,2025-02-03
prod_04826,user_008556,Shoes,Sneakers,Beige,XL,Wool,ModaCore,188.27,52,3.9,787,2024-08-16
prod_04827,user_001615,Top,Crop Top,Blue,M,Cotton,StyleBox,45.94,499,4.8,907,2025-02-06
prod_04828,user_007382,Accessories,Backpack,Blue,S,Wool,Fashionry,152.16,432,3.1,558,2024-10-23
prod_04829,user_005500,Accessories,Beanie,Olive,XS,Wool,StyleBox,51.45,99,4.7,547,2024-06-12
prod_04830,user_006077,Bottom,Chino Pants,Navy,XS,Cotton,Unistyle,188.61,278,2.7,565,2024-12-27
prod_04831,user_008268,Top,Blouse,Red,XL,Denim,ModaCore,20.16,391,3.5,513,2024-05-28
prod_04832,user_009478,Top,Oversized Shirt,Black,M,Cotton,Unistyle,65.16,413,3.7,462,2025-01-22
prod_02872,user_001514,Accessories,Watch,White,XL,Wool,Fashionry,181.94,247,3.9,808,2024-07-13
prod_04833,user_000367,Top,Basic T-Shirt,Blue,S,Cotton,Unistyle,121.71,330,3.8,861,2025-02-14
prod_04834,user_009017,Accessories,Watch,White,XL,Leather,Unistyle,145.86,25,3.4,487,2024-09-26
prod_04835,user_005957,Accessories,Backpack,Black,S,Wool,ModaCore,106.85,494,4.7,671,2024-06-05
prod_04836,user_009432,Outerwear,Blazer,Blue,M,Polyester,Fashionry,89.16,316,4.1,760,2024-06-14
prod_04837,user_008332,Outerwear,Bomber Jacket,Red,XS,Denim,Fashionry,146.55,240,2.7,690,2024-05-27
prod_04838,user_008696,Accessories,Backpack,Olive,L,Cotton,Unistyle,150.14,81,4.6,112,2025-02-08
prod_04839,user_001511,Accessories,Backpack,Red,S,Wool,Fashionry,189.35,96,3.7,385,2024-11-14
prod_04840,user_009469,Top,Oversized Shirt,Olive,XL,Polyester,ModaCore,144.63,257,5,759,2024-09-23
prod_04841,user_008159,Accessories,Necklace,Red,XL,Wool,ModaCore,109.62,273,4.7,194,2024-11-24
prod_04842,user_002954,Top,Oversized Shirt,White,XL,Polyester,ModaCore,99.27,4,4.8,611,2024-05-19
prod_04843,user_002410,Bottom,Chino Pants,Beige,XS,Wool,StyleBox,173.78,32,3.6,581,2024-07-30
prod_04844,user_009240,Shoes,Sneakers,Red,M,Denim,Fashionry,185.19,339,4.1,390,2025-01-01
prod_04845,user_003538,Top,Oversized Shirt,Beige,L,Denim,Fashionry,140.96,377,4,977,2025-02-19
prod_04846,user_007655,Top,Blouse,Red,M,Denim,TrendPeak,80.61,200,2.7,41,2024-09-20
prod_04847,user_006762,Shoes,Sneakers,Black,XS,Wool,StyleBox,182.86,218,3,103,2024-06-28
prod_04848,user_006817,Accessories,Watch,White,S,Wool,Fashionry,89.87,225,4.3,531,2025-01-06
prod_01333,user_008722,Top,Oversized Shirt,Beige,S,Cotton,Unistyle,134.47,224,3.6,543,2025-02-05
prod_04849,user_009065,Accessories,Backpack,Black,S,Denim,Fashionry,190.92,4,3.4,936,2025-03-02
prod_04850,user_008945,Shoes,Sneakers,Beige,XS,Denim,Unistyle,174.69,252,4.7,300,2024-11-27
prod_04851,user_003048,Outerwear,Bomber Jacket,Black,M,Wool,TrendPeak,138.24,335,4.7,596,2024-07-07
prod_04852,user_007464,Outerwear,Bomber Jacket,Navy,M,Polyester,TrendPeak,86.71,336,3.1,513,2024-08-11
prod_04853,user_009140,Shoes,Loafers,Beige,M,Denim,Unistyle,59.63,39,3.2,839,2024-12-13
prod_04854,user_005828,Top,Crop Top,Black,S,Leather,StyleBox,80.02,116,3.1,944,2024-09-05
prod_04855,user_001882,Top,Oversized Shirt,Black,XL,Cotton,TrendPeak,29.63,497,4.4,745,2024-11-23
prod_04856,user_001615,Top,Blouse,Navy,S,Cotton,Unistyle,181.84,172,3.4,64,2024-11-27
prod_04857,user_007078,Shoes,Loafers,Black,XL,Cotton,Unistyle,195.65,344,3,877,2024-07-14
prod_02500,user_006297,Top,Basic T-Shirt,White,M,Leather,StyleBox,70.49,226,4.4,157,2024-12-09
prod_04858,user_008623,Top,Blouse,Olive,L,Leather,Fashionry,37.18,148,4.2,673,2024-12-01
prod_04859,user_000990,Top,Crop Top,White,L,Leather,ModaCore,98.76,102,3.7,526,2025-02-12
prod_04860,user_008842,Top,Blouse,Beige,XL,Denim,TrendPeak,76.81,239,2.8,718,2024-11-17
prod_04861,user_009383,Outerwear,Blazer,Black,S,Wool,StyleBox,172.32,113,3.8,809,2024-11-11
prod_04862,user_007651,Top,Crop Top,Black,XS,Wool,Unistyle,22.69,170,4,957,2025-01-15
prod_04863,user_005773,Shoes,Loafers,Beige,M,Polyester,ModaCore,142.58,388,3.2,152,2025-01-26
prod_04864,user_003554,Top,Basic T-Shirt,Olive,M,Leather,TrendPeak,173.27,484,4,555,2025-02-27
prod_04865,user_001636,Bottom,Jeans,Blue,L,Leather,ModaCore,41.89,372,5,706,2024-04-03
prod_04866,user_003538,Top,Blouse,Red,S,Denim,ModaCore,157.79,295,2.7,494,2024-08-31
prod_01071,user_007472,Outerwear,Trench Coat,Red,S,Leather,Unistyle,91.53,460,3.4,262,2024-06-16
prod_04867,user_002918,Accessories,Backpack,Beige,XL,Leather,Fashionry,183.04,119,3.7,5,2024-07-22
prod_04868,user_000725,Outerwear,Cardigan,Blue,M,Wool,Fashionry,147.25,426,4.2,753,2024-11-04
prod_00164,user_007390,Bottom,Skirt,Olive,M,Cotton,Unistyle,193.21,378,2.8,145,2025-01-04
prod_03331,user_003205,Bottom,Skirt,Black,XL,Cotton,TrendPeak,182.36,389,4.3,148,2024-09-10
prod_02992,user_005794,Accessories,Necklace,White,M,Polyester,Fashionry,70.57,31,4.9,104,2024-09-24
prod_04869,user_003712,Bottom,Jeans,Beige,S,Wool,ModaCore,44.04,84,3.5,45,2024-07-12
prod_04870,user_005036,Bottom,Chino Pants,Navy,S,Polyester,Unistyle,189.43,398,2.6,975,2025-02-24
prod_04871,user_003564,Top,Blouse,Navy,S,Denim,TrendPeak,66.2,79,2.6,1000,2024-04-13
prod_04872,user_008635,Accessories,Watch,Blue,XS,Leather,StyleBox,148.85,120,2.6,662,2024-04-18
prod_04873,user_000732,Outerwear,Bomber Jacket,Blue,M,Leather,Unistyle,170.25,297,4.1,807,2024-06-16
prod_04874,user_008523,Bottom,Jogger Pants,Navy,S,Leather,Fashionry,164.72,221,3.1,400,2024-06-17
prod_04875,user_002016,Bottom,Skirt,Navy,L,Wool,Fashionry,56.88,226,3.9,457,2024-09-07
prod_03968,user_004811,Top,Crop Top,Red,L,Leather,Fashionry,154.21,467,2.8,221,2024-08-04
prod_04876,user_006316,Bottom,Chino Pants,Blue,M,Cotton,Unistyle,62.19,497,4.5,931,2024-10-01
prod_04877,user_009449,Bottom,Jeans,Navy,M,Polyester,StyleBox,113.83,317,3.3,229,2024-04-26
prod_04878,user_009479,Accessories,Necklace,Black,S,Wool,ModaCore,51.88,340,4.6,250,2024-09-07
prod_04879,user_003933,Accessories,Backpack,Black,S,Polyester,StyleBox,42.41,16,3.9,509,2024-10-28
prod_03089,user_009044,Shoes,Sneakers,Black,XS,Leather,StyleBox,62.01,6,4.8,598,2024-07-14
prod_01196,user_008643,Outerwear,Trench Coat,Navy,XL,Cotton,Unistyle,143.86,141,3.7,46,2025-02-26
prod_00527,user_003355,Accessories,Watch,Beige,L,Polyester,TrendPeak,107.09,274,4.4,170,2024-04-27
prod_00866,user_002570,Bottom,Jeans,White,XL,Cotton,Fashionry,114.32,194,4.1,975,2025-02-04
prod_04880,user_001895,Top,Blouse,Beige,L,Cotton,Fashionry,50.36,317,3.6,942,2024-05-21
prod_04881,user_003638,Top,Blouse,Navy,L,Wool,Fashionry,95.99,115,3.7,272,2024-08-03
prod_04882,user_002027,Shoes,Loafers,Navy,L,Denim,Fashionry,120.26,107,2.8,64,2024-11-01
prod_04259,user_004734,Top,Crop Top,Red,M,Polyester,ModaCore,166.92,279,4.9,857,2024-05-23
prod_04883,user_001584,Bottom,Skirt,Black,XS,Wool,StyleBox,57.48,332,4.6,151,2024-12-04
prod_01923,user_008551,Accessories,Necklace,Blue,XS,Polyester,StyleBox,169.82,333,4.5,16,2024-09-17
prod_04884,user_008038,Shoes,Heels,Blue,S,Denim,ModaCore,169.36,243,2.9,224,2025-01-27
prod_04885,user_009476,Bottom,Jeans,Beige,L,Denim,StyleBox,164.46,5,3.2,56,2025-03-05
prod_04886,user_009095,Accessories,Beanie,Navy,XS,Polyester,StyleBox,130.12,435,2.6,327,2024-11-21
prod_04887,user_001310,Top,Blouse,Beige,XL,Polyester,Unistyle,96.94,235,2.7,548,2024-07-27
prod_04888,user_007000,Shoes,Sneakers,Blue,S,Denim,Fashionry,90.29,108,4.4,392,2024-12-08
prod_04889,user_000048,Top,Crop Top,Blue,L,Denim,Fashionry,127.55,124,3.3,607,2024-09-06
prod_04890,user_000092,Top,Crop Top,Red,M,Wool,StyleBox,74.99,314,2.9,804,2025-01-07
prod_01042,user_001988,Shoes,Sneakers,Beige,S,Polyester,ModaCore,101.61,316,3.9,111,2024-10-26
prod_04891,user_007204,Top,Crop Top,White,S,Denim,StyleBox,81.54,44,4.4,91,2024-11-08
prod_01436,user_008022,Bottom,Jogger Pants,White,S,Denim,Fashionry,42.17,387,2.7,191,2024-06-12
prod_03158,user_004780,Bottom,Jogger Pants,Olive,XL,Cotton,ModaCore,64.43,239,4.1,367,2025-02-24
prod_04892,user_008455,Top,Oversized Shirt,Beige,M,Denim,ModaCore,190.75,236,3.5,791,2025-03-04
prod_04588,user_007557,Shoes,Boots,White,XS,Leather,StyleBox,132.74,144,3.1,85,2024-12-09
prod_04893,user_001065,Top,Oversized Shirt,Navy,M,Denim,Fashionry,165.08,466,2.7,966,2025-03-10
prod_04894,user_006813,Accessories,Beanie,Olive,L,Leather,Unistyle,22.02,213,3.7,759,2024-04-27
prod_03552,user_007948,Shoes,Loafers,Beige,L,Wool,Unistyle,174.39,369,3.6,73,2024-10-12
prod_04895,user_003381,Top,Blouse,Blue,M,Denim,Fashionry,120.48,70,4.6,921,2024-06-24
prod_04896,user_003308,Accessories,Beanie,Navy,L,Polyester,TrendPeak,107.9,419,4.1,913,2024-09-07
prod_02400,user_009145,Shoes,Sneakers,Olive,XS,Leather,StyleBox,20.2,212,4.2,689,2024-07-04
prod_04377,user_008120,Accessories,Necklace,Red,XL,Cotton,StyleBox,189.6,102,3.5,881,2025-01-17
prod_01226,user_006784,Shoes,Boots,Olive,S,Polyester,Unistyle,67.34,211,4.3,667,2024-05-20
prod_04897,user_007521,Shoes,Boots,Red,XL,Wool,TrendPeak,92.71,3,3.4,225,2025-03-14
prod_04898,user_003035,Top,Basic T-Shirt,Olive,XL,Wool,Fashionry,120.31,233,3.9,190,2024-09-07
prod_04899,user_000983,Bottom,Jeans,Red,L,Polyester,Unistyle,159.21,249,3.4,943,2024-05-09
prod_04900,user_004102,Bottom,Jeans,Navy,M,Leather,ModaCore,125.52,135,3.1,458,2024-07-03
prod_04901,user_007214,Accessories,Backpack,Blue,XS,Polyester,StyleBox,189.43,412,3.2,308,2024-11-21
prod_04902,user_007658,Accessories,Watch,White,XS,Wool,Unistyle,122.93,214,4.3,152,2024-09-19
prod_04903,user_007717,Outerwear,Trench Coat,Red,XL,Denim,Unistyle,110.51,155,3.4,86,2024-09-01
prod_04904,user_007318,Shoes,Boots,Black,L,Polyester,StyleBox,48.35,495,4,923,2024-11-13
prod_04905,user_006007,Shoes,Sneakers,Olive,L,Wool,StyleBox,95.94,388,3.8,520,2024-10-01
prod_04906,user_008978,Bottom,Jogger Pants,White,XS,Polyester,Unistyle,199.49,81,4.4,235,2025-03-03
prod_04907,user_007896,Top,Blouse,Olive,XS,Denim,TrendPeak,115.6,215,3.6,315,2024-07-07
prod_04908,user_005257,Top,Basic T-Shirt,Red,XL,Wool,Unistyle,64.09,400,4,28,2024-08-08
prod_04909,user_001939,Outerwear,Trench Coat,Red,S,Cotton,StyleBox,110.28,447,2.9,366,2024-04-02
prod_04910,user_004320,Shoes,Loafers,Beige,XS,Denim,Fashionry,195.18,425,3.3,159,2025-03-27
prod_04911,user_004721,Top,Basic T-Shirt,Olive,M,Wool,TrendPeak,39.45,391,2.9,323,2024-08-10
prod_04912,user_002461,Top,Crop Top,Red,M,Wool,ModaCore,40.95,177,3.3,69,2024-05-28
prod_04913,user_007585,Shoes,Boots,White,M,Wool,Unistyle,181.71,285,3.1,47,2024-04-17
prod_04914,user_008897,Outerwear,Trench Coat,Navy,M,Cotton,TrendPeak,44.15,471,4.3,975,2025-01-15
prod_04915,user_003632,Shoes,Boots,Blue,XS,Cotton,Unistyle,79.9,190,4.3,653,2025-01-24
prod_01782,user_006550,Bottom,Jogger Pants,Olive,M,Wool,Fashionry,141.22,445,3,246,2024-06-02
prod_04916,user_004271,Outerwear,Cardigan,Red,XL,Leather,StyleBox,195.7,197,4.1,884,2025-02-19
prod_04917,user_004448,Top,Crop Top,Red,XS,Denim,Unistyle,178.83,386,4.6,469,2025-01-10
prod_04918,user_007017,Outerwear,Trench Coat,Black,XS,Wool,TrendPeak,141.04,396,2.8,287,2024-06-06
prod_04919,user_008893,Accessories,Beanie,Red,S,Wool,Fashionry,45.23,105,3.7,644,2024-04-03
prod_00844,user_009959,Accessories,Backpack,Beige,L,Leather,ModaCore,102.83,467,3.6,311,2024-07-10
prod_03238,user_009093,Bottom,Skirt,Olive,M,Cotton,ModaCore,80.92,432,3.4,499,2024-05-30
prod_04265,user_000590,Accessories,Beanie,Olive,M,Leather,ModaCore,25.38,413,4,918,2025-01-11
prod_04920,user_005849,Top,Basic T-Shirt,Navy,L,Polyester,TrendPeak,196.76,447,5,851,2024-06-05
prod_04921,user_008951,Shoes,Loafers,Navy,XL,Wool,ModaCore,167.05,381,3.3,966,2025-01-09
prod_04922,user_007278,Accessories,Necklace,Blue,XL,Wool,Unistyle,26.25,28,2.9,235,2025-03-07
