user_id,days_since_last_activity,engagement_score,returned_in_30d,renewed_subscription,low_activity_flag,churn_reason,churn_date
user_005277,18,63.65,False,False,False,Technical issues,2025-03-10
user_005278,-28,74.45,False,False,True,,
user_005279,71,44.8,False,False,True,Technical issues,2025-03-09
user_005280,-2,91.9,False,False,True,Low usage,2025-02-19
user_005281,49,92.79,False,True,False,Found better service,2025-02-06
user_005282,94,52.73,False,False,False,Low usage,2025-03-28
user_005283,65,87.37,False,True,False,,
user_005284,70,5.32,False,True,True,Technical issues,2025-03-07
user_005285,-5,27.71,False,True,False,Technical issues,2025-02-11
user_005286,44,33.41,False,True,False,Too expensive,2025-02-21
user_005287,-4,90.29,False,True,True,Low usage,2025-03-03
user_005288,-1,12.91,False,True,True,Low usage,2025-03-10
user_005289,60,12.14,False,True,False,Low usage,2025-02-07
user_005290,20,94.79,False,False,True,Too expensive,2025-02-27
user_005291,51,38.63,False,True,False,,
user_005292,72,50.31,False,False,True,Low usage,2025-03-06
user_005293,31,62.12,False,False,False,Technical issues,2025-01-31
user_005294,-31,16.71,False,True,False,Technical issues,2025-03-08
user_005295,-39,9.39,False,False,False,Found better service,2025-03-01
user_005296,8,71.49,False,True,False,Low usage,2025-02-23
user_005297,-3,45.02,False,True,False,,
user_005298,28,33.35,False,True,False,Too expensive,2025-03-08
user_005299,15,61.32,True,True,True,Technical issues,2025-02-26
user_005300,60,1.02,False,False,False,Too expensive,2025-03-20
user_005301,-22,1.66,False,False,True,Low usage,2025-03-26
user_005302,-16,59.26,True,True,True,Too expensive,2025-02-15
user_005303,5,3.91,False,False,True,Low usage,2025-02-08
user_005304,76,88.11,False,False,True,,
user_005305,-29,30.0,False,True,True,Found better service,2025-02-03
user_005306,-29,33.51,False,False,True,,
user_005307,51,57.14,False,False,False,Found better service,2025-02-08
user_005308,-12,30.74,False,False,False,Low usage,2025-02-07
user_005309,11,73.99,False,False,True,,
user_005310,29,38.58,False,True,False,Found better service,2025-03-11
user_005311,2,86.39,False,False,True,Low usage,2025-03-05
user_005312,8,4.09,False,True,False,Technical issues,2025-02-23
user_005313,64,39.85,False,True,False,Technical issues,2025-03-02
user_005314,18,63.4,False,False,True,Found better service,2025-02-14
user_005315,41,61.93,False,True,False,Too expensive,2025-03-19
user_005316,81,63.68,False,True,False,Technical issues,2025-03-27
user_005317,35,71.25,False,True,True,Technical issues,2025-03-21
user_005318,88,50.2,False,False,True,Low usage,2025-02-25
user_005319,-45,81.82,False,False,True,,
user_005320,33,20.87,False,True,False,Technical issues,2025-02-01
user_005321,-16,68.07,False,False,False,Too expensive,2025-03-08
user_005322,31,49.66,True,True,True,Found better service,2025-03-28
user_005323,48,83.77,False,True,True,Low usage,2025-02-07
user_005324,31,40.77,False,False,True,,
user_005325,30,1.19,False,False,True,Too expensive,2025-02-17
user_005326,26,0.88,False,True,True,,
user_005327,53,19.33,False,True,False,Too expensive,2025-03-27
user_005328,25,60.17,False,True,False,Low usage,2025-03-15
user_005329,32,76.59,False,True,False,Too expensive,2025-03-23
user_005330,43,42.93,False,True,False,Too expensive,2025-03-24
user_005331,63,72.38,False,False,False,Low usage,2025-02-22
user_005332,61,76.83,False,True,False,Low usage,2025-02-12
user_005333,32,43.59,False,True,False,Technical issues,2025-02-13
user_005334,-3,48.06,False,True,True,Low usage,2025-03-11
user_005335,-50,10.43,False,True,False,Too expensive,2025-02-08
user_005336,28,10.9,False,False,True,Technical issues,2025-02-23
user_005337,-40,81.92,False,False,False,Found better service,2025-02-17
user_005338,99,19.76,False,True,True,,
user_005339,21,65.02,False,False,False,Found better service,2025-02-05
user_005340,12,98.22,False,True,True,Low usage,2025-03-24
user_005341,10,62.02,False,True,False,Too expensive,2025-02-02
user_005342,22,47.35,False,True,False,Found better service,2025-02-10
user_005343,68,25.31,False,False,False,Too expensive,2025-03-18
user_005344,33,38.53,False,True,True,Found better service,2025-03-31
user_005345,80,71.64,False,False,False,,
user_005346,13,11.66,False,False,False,Low usage,2025-03-18
user_005347,-1,37.04,False,True,False,Technical issues,2025-02-23
user_005348,36,35.84,False,False,False,Low usage,2025-03-18
user_005349,-37,94.12,False,True,True,,
user_005350,60,54.62,False,True,False,Too expensive,2025-03-26
user_005351,-39,90.4,False,True,False,Found better service,2025-03-25
user_005352,105,65.48,False,True,True,Low usage,2025-02-21
user_005353,82,8.53,False,False,True,Too expensive,2025-03-12
user_005354,45,51.43,False,True,False,Low usage,2025-02-02
user_005355,13,92.19,False,False,True,Technical issues,2025-03-29
user_005356,30,59.26,False,False,True,,
user_005357,-28,82.97,False,True,True,Too expensive,2025-02-04
user_005358,27,85.9,False,True,False,Low usage,2025-03-14
user_005359,45,11.35,False,False,True,Too expensive,2025-03-23
user_005360,21,36.05,False,True,True,,
user_005361,32,47.71,False,True,True,Technical issues,2025-03-16
user_005362,99,46.44,False,True,True,Technical issues,2025-03-08
user_005363,-4,48.73,False,False,False,,
user_005364,-16,52.19,False,False,True,Too expensive,2025-03-20
user_005365,14,29.96,False,False,True,Found better service,2025-02-03
user_005366,34,44.47,False,False,True,Technical issues,2025-02-02
user_005367,26,88.11,False,True,True,Technical issues,2025-02-18
user_005368,57,93.97,False,False,True,Technical issues,2025-03-19
user_005369,85,87.71,False,False,False,Technical issues,2025-03-27
user_005370,53,65.72,False,False,True,Too expensive,2025-03-19
user_005371,23,29.11,False,False,True,Too expensive,2025-03-31
user_005372,57,18.76,False,True,True,,
user_005373,64,35.52,False,True,True,Low usage,2025-03-30
user_005374,-5,52.1,False,False,True,Found better service,2025-03-26
user_005375,37,7.16,False,True,True,Too expensive,2025-03-31
user_005376,33,26.61,False,True,False,,
user_005377,74,37.14,False,True,True,,
user_005378,-16,36.91,False,True,True,,
user_005379,26,7.2,False,True,True,,
user_005380,76,64.34,False,True,False,Technical issues,2025-03-24
user_005381,52,60.01,False,False,True,Too expensive,2025-03-21
user_005382,91,58.09,False,False,True,,
user_005383,90,79.83,False,False,False,Technical issues,2025-03-17
user_005384,16,57.91,False,False,False,Low usage,2025-02-12
user_005385,25,37.87,False,True,True,Low usage,2025-02-17
user_005386,72,52.26,False,False,False,Low usage,2025-03-12
user_005387,73,33.56,False,False,True,Low usage,2025-02-10
user_005388,11,11.97,False,False,True,Technical issues,2025-03-09
user_005389,64,33.16,False,True,True,,
user_005390,98,21.2,False,True,False,Technical issues,2025-02-03
user_005391,47,92.31,False,False,True,Found better service,2025-03-12
user_005392,32,96.52,False,False,True,Found better service,2025-02-26
user_005393,50,69.47,False,True,False,,
user_005394,35,68.45,False,True,True,Too expensive,2025-03-23
user_005395,55,40.9,False,False,True,Technical issues,2025-03-13
user_005396,33,48.18,False,True,False,Found better service,2025-03-03
user_005397,88,89.69,False,False,True,,
user_005398,76,71.83,False,False,False,,
user_005399,51,33.27,False,False,True,,
user_005400,23,30.34,False,True,True,,
user_005401,39,57.75,False,True,True,Too expensive,2025-02-20
user_005402,8,43.18,False,True,True,Too expensive,2025-02-10
user_005403,51,10.97,False,False,False,Found better service,2025-02-01
user_005404,56,80.91,False,False,False,Too expensive,2025-03-31
user_005405,16,34.98,False,False,False,Technical issues,2025-02-05
user_005406,35,37.55,False,True,False,Too expensive,2025-02-16
user_005407,44,19.49,False,False,True,Technical issues,2025-02-11
user_005408,47,68.2,False,False,False,,
user_005409,4,68.92,False,False,True,Low usage,2025-03-10
user_005410,14,34.06,False,True,True,Found better service,2025-03-29
user_005411,36,63.29,False,True,False,Technical issues,2025-03-14
user_005412,95,18.45,False,True,False,Low usage,2025-03-06
user_005413,55,91.19,False,False,False,Low usage,2025-03-09
user_005414,19,63.1,False,True,True,Found better service,2025-03-27
user_005415,99,20.83,False,True,False,Technical issues,2025-02-02
user_005416,43,27.97,False,True,False,Low usage,2025-02-18
user_005417,47,24.62,False,False,True,Low usage,2025-02-15
user_005418,20,93.55,False,True,False,Technical issues,2025-03-13
user_005419,88,10.22,False,False,False,,
user_005420,-22,31.15,False,True,True,Technical issues,2025-02-17
user_005421,-23,96.26,False,True,True,Low usage,2025-03-20
user_005422,9,27.42,False,True,True,Too expensive,2025-02-28
user_005423,36,25.81,False,False,False,Too expensive,2025-02-27
user_005424,8,80.02,False,False,True,Technical issues,2025-03-09
user_005425,-41,64.01,False,False,False,Low usage,2025-02-27
user_005426,43,25.89,False,False,False,Found better service,2025-03-19
user_005427,-29,27.51,False,True,False,Technical issues,2025-02-20
user_005428,95,58.03,True,False,False,,
user_005429,-10,43.34,False,True,False,Too expensive,2025-03-28
user_005430,19,44.83,False,False,True,Found better service,2025-03-17
user_005431,-3,66.1,False,False,False,Found better service,2025-03-26
user_005432,17,67.01,False,True,True,,
user_005433,67,54.22,False,False,True,,
user_005434,13,6.37,False,True,False,Found better service,2025-02-13
user_005435,18,94.27,False,True,False,Too expensive,2025-03-11
user_005436,-14,68.32,False,False,False,Technical issues,2025-03-22
user_005437,61,44.32,False,True,False,Too expensive,2025-02-22
user_005438,18,72.77,False,True,False,Found better service,2025-02-25
user_005439,-23,66.98,False,False,False,,
user_005440,75,0.27,False,True,True,Too expensive,2025-02-12
user_005441,-18,85.18,False,False,True,Technical issues,2025-03-30
user_005442,56,45.5,False,False,True,Low usage,2025-03-28
user_005443,62,58.91,False,False,False,Too expensive,2025-02-09
user_005444,-8,16.55,False,True,True,Low usage,2025-02-25
user_005445,38,79.91,False,False,False,Found better service,2025-02-23
user_005446,5,94.92,False,True,True,Low usage,2025-02-15
user_005447,51,89.44,False,True,False,Found better service,2025-02-28
user_005448,31,45.66,False,True,True,Found better service,2025-02-12
user_005449,-11,60.87,False,False,False,Technical issues,2025-03-01
user_005450,2,63.88,False,False,False,Low usage,2025-02-19
user_005451,30,21.06,False,False,False,,
user_005452,6,18.75,False,False,True,Low usage,2025-02-09
user_005453,-16,10.1,False,False,False,Technical issues,2025-02-05
user_005454,35,98.62,False,True,True,Low usage,2025-03-12
user_005455,51,8.82,False,True,False,Technical issues,2025-02-20
user_005456,-16,62.37,False,False,False,,
user_005457,15,56.9,False,False,True,Low usage,2025-03-11
user_005458,30,60.71,True,True,False,Too expensive,2025-03-15
user_005459,-4,71.5,False,False,False,Low usage,2025-03-22
user_005460,18,99.56,False,True,False,Found better service,2025-02-03
user_005461,110,6.98,False,True,True,Found better service,2025-02-15
user_005462,0,84.76,False,False,True,Found better service,2025-02-28
user_005463,35,55.98,False,True,False,Technical issues,2025-02-27
user_005464,19,77.08,False,False,True,Low usage,2025-02-17
user_005465,34,82.31,False,False,True,Low usage,2025-03-28
user_005466,31,95.16,False,True,True,Low usage,2025-02-24
user_005467,-7,47.63,False,True,True,,
user_005468,20,42.85,False,True,False,Too expensive,2025-03-11
user_005469,86,57.75,False,False,True,Found better service,2025-03-14
user_005470,51,66.62,False,True,True,,
user_005471,47,22.2,False,True,True,Found better service,2025-03-23
user_005472,31,87.42,False,False,True,,
user_005473,3,63.06,False,False,False,Too expensive,2025-01-31
user_005474,23,44.34,False,False,True,,
user_005475,77,23.06,False,False,False,Found better service,2025-03-28
user_005476,114,73.25,False,False,True,,
user_005477,36,83.75,False,False,False,Found better service,2025-03-22
user_005478,51,67.17,False,True,False,Technical issues,2025-03-17
user_005479,80,8.05,False,True,True,Found better service,2025-03-06
user_005480,-38,54.64,False,True,True,,
user_005481,-9,38.08,False,True,False,Low usage,2025-02-12
user_005482,22,55.19,False,True,True,Too expensive,2025-02-18
user_005483,38,6.52,False,True,False,Too expensive,2025-02-22
user_005484,16,9.79,False,True,True,Too expensive,2025-03-13
user_005485,81,7.59,False,False,False,Technical issues,2025-03-11
user_005486,-4,80.22,False,False,True,Technical issues,2025-02-21
user_005487,65,38.71,False,False,False,Technical issues,2025-03-17
user_005488,6,57.82,False,False,True,Too expensive,2025-03-11
user_005489,39,90.44,False,False,False,,
user_005490,-4,86.79,False,False,True,Found better service,2025-03-10
user_005491,43,71.51,False,True,True,Too expensive,2025-02-18
user_005492,4,65.53,False,True,True,,
user_005493,42,31.1,False,False,True,Technical issues,2025-03-16
user_005494,76,53.67,False,False,False,Too expensive,2025-02-18
user_005495,56,96.06,False,False,False,,
user_005496,-51,86.46,False,True,False,Found better service,2025-03-24
user_005497,50,2.24,False,True,False,Technical issues,2025-03-02
user_005498,-11,95.75,False,False,False,,
user_005499,64,66.97,False,True,True,Low usage,2025-03-24
user_005500,16,53.99,False,True,True,Low usage,2025-02-16
user_005501,23,86.38,False,False,False,Low usage,2025-03-28
user_005502,15,88.78,False,False,False,Found better service,2025-03-27
user_005503,-14,45.4,False,True,True,Too expensive,2025-03-02
user_005504,84,80.77,False,True,False,Found better service,2025-03-10
user_005505,38,33.78,False,True,False,Low usage,2025-03-15
user_005506,52,12.22,False,True,True,Too expensive,2025-03-10
user_005507,27,88.2,False,True,False,Technical issues,2025-03-11
user_005508,59,31.62,False,True,True,Too expensive,2025-02-19
user_005509,49,40.51,False,True,False,Found better service,2025-03-04
user_005510,52,35.41,False,True,True,,
user_005511,34,99.39,False,False,False,Found better service,2025-03-14
user_005512,48,1.65,False,False,True,Too expensive,2025-02-08
user_005513,81,63.7,False,True,True,,
user_005514,18,39.66,False,False,True,,
user_005515,-41,70.02,False,True,True,Found better service,2025-03-25
user_005516,42,67.47,False,False,True,Found better service,2025-03-22
user_005517,27,96.54,False,False,True,Too expensive,2025-03-17
user_005518,-1,2.87,False,False,False,Technical issues,2025-02-12
user_005519,44,76.93,False,False,False,Too expensive,2025-03-23
user_005520,78,87.7,False,False,True,Low usage,2025-02-08
user_005521,-38,93.65,False,False,False,Technical issues,2025-03-27
user_005522,38,62.16,False,True,True,,
user_005523,12,62.86,False,False,True,Low usage,2025-02-23
user_005524,11,7.68,True,False,False,Found better service,2025-03-20
user_005525,4,27.73,False,False,False,Too expensive,2025-02-24
user_005526,-23,95.47,False,True,False,Too expensive,2025-02-20
user_005527,-31,39.19,False,False,False,,
user_005528,51,22.46,False,True,False,Low usage,2025-02-26
user_005529,2,2.35,False,True,False,Found better service,2025-02-05
user_005530,7,3.1,False,False,True,Low usage,2025-02-02
user_005531,34,21.47,False,True,True,Technical issues,2025-03-28
user_005532,26,53.38,False,False,True,Low usage,2025-02-26
user_005533,-38,10.62,False,False,False,Too expensive,2025-03-31
user_005534,-15,78.42,False,True,False,Low usage,2025-02-10
user_005535,72,44.97,False,True,True,Low usage,2025-03-03
user_005536,-18,67.17,False,False,False,Low usage,2025-03-25
user_005537,43,73.96,False,True,True,Low usage,2025-03-20
user_005538,105,94.11,False,True,True,Found better service,2025-02-03
user_005539,8,64.42,False,True,False,,
user_005540,18,76.03,False,True,True,Found better service,2025-03-12
user_005541,93,24.85,False,False,True,Low usage,2025-03-02
user_005542,57,1.52,False,False,True,Low usage,2025-03-26
user_005543,29,65.96,False,False,True,Technical issues,2025-02-08
user_005544,24,91.91,False,True,True,Too expensive,2025-01-31
user_005545,23,3.62,False,True,True,Too expensive,2025-02-17
user_005546,11,97.04,False,False,True,,
user_005547,64,58.59,False,False,False,Technical issues,2025-02-21
user_005548,32,86.5,False,True,True,,
user_005549,98,64.98,False,False,True,Technical issues,2025-02-05
user_005550,-14,35.89,False,True,False,Low usage,2025-03-08
user_005551,26,49.63,False,True,True,Technical issues,2025-02-04
user_005552,-24,12.15,False,True,False,Technical issues,2025-01-31
user_005553,-14,47.61,False,True,True,Too expensive,2025-03-28
user_005554,99,58.32,False,False,False,Too expensive,2025-02-15
user_005555,72,87.38,False,True,False,Found better service,2025-03-01
user_005556,49,7.36,False,True,False,Technical issues,2025-01-31
user_005557,11,48.63,False,False,False,Technical issues,2025-03-16
user_005558,19,87.22,False,True,True,Low usage,2025-02-17
user_005559,9,92.77,False,True,True,Low usage,2025-02-04
user_005560,-4,45.92,False,True,False,Technical issues,2025-02-04
user_005561,-1,43.5,False,True,False,Too expensive,2025-03-01
user_005562,22,9.21,False,True,True,Technical issues,2025-03-06
user_005563,-40,70.41,False,False,True,Too expensive,2025-02-07
user_005564,1,19.1,False,True,False,Technical issues,2025-03-28
user_005565,9,89.87,False,True,True,Low usage,2025-02-21
user_005566,-26,92.37,True,False,True,Low usage,2025-02-01
user_005567,-13,57.39,False,False,False,,
user_005568,65,30.83,False,True,True,Found better service,2025-03-26
user_005569,81,76.93,False,False,False,,
user_005570,42,51.78,False,False,False,Found better service,2025-02-09
user_005571,-1,16.19,False,True,True,Low usage,2025-02-03
user_005572,33,54.45,False,False,False,Technical issues,2025-03-07
user_005573,-4,39.19,False,False,False,,
user_005574,71,44.86,False,True,False,,
user_005575,38,43.66,False,True,True,,
user_005576,-19,43.12,False,False,True,Low usage,2025-03-31
user_005577,7,14.89,False,False,True,Found better service,2025-03-03
user_005578,35,57.9,False,True,True,Technical issues,2025-03-17
user_005579,30,10.79,False,False,False,Low usage,2025-02-22
user_005580,37,12.97,False,False,False,Too expensive,2025-03-06
user_005581,-32,86.89,False,True,True,,
user_005582,-24,83.36,False,True,False,Low usage,2025-03-16
user_005583,-19,10.54,False,False,False,Low usage,2025-03-15
user_005584,63,42.19,False,True,False,Too expensive,2025-02-21
user_005585,-43,32.7,False,True,False,Low usage,2025-02-02
user_005586,-11,24.57,False,True,True,,
user_005587,32,73.46,True,False,True,Low usage,2025-03-23
user_005588,32,94.66,False,False,True,Found better service,2025-03-04
user_005589,112,66.23,False,True,True,Found better service,2025-03-08
user_005590,-38,18.58,False,True,True,Low usage,2025-02-13
user_005591,52,3.43,False,False,False,Technical issues,2025-03-26
user_005592,22,12.29,False,True,True,Found better service,2025-03-03
user_005593,20,23.04,False,False,True,,
user_005594,13,34.21,False,True,True,,
user_005595,47,4.8,False,True,False,,
user_005596,31,99.51,False,True,False,Technical issues,2025-03-16
user_005597,55,67.02,False,False,True,Low usage,2025-03-02
user_005598,65,25.79,False,False,False,Low usage,2025-03-20
user_005599,46,93.96,False,True,True,,
user_005600,40,57.84,False,True,True,Found better service,2025-02-14
user_005601,32,80.96,False,True,True,Technical issues,2025-02-20
user_005602,65,23.6,False,True,False,Low usage,2025-02-06
user_005603,-13,75.08,False,True,False,Low usage,2025-02-08
user_005604,34,82.2,False,True,False,Found better service,2025-03-04
user_005605,-21,21.37,False,True,False,Low usage,2025-03-09
user_005606,51,65.46,False,False,True,Too expensive,2025-02-07
user_005607,44,31.32,False,True,False,Found better service,2025-02-15
user_005608,53,21.17,False,True,False,,
user_005609,71,1.77,False,True,True,,
user_005610,27,80.55,False,False,False,Found better service,2025-03-08
user_005611,40,91.64,False,True,True,Found better service,2025-02-02
user_005612,-27,86.72,False,True,False,Too expensive,2025-02-02
user_005613,21,80.45,False,True,False,Low usage,2025-02-10
user_005614,51,33.24,False,True,False,Low usage,2025-02-14
user_005615,41,51.92,False,False,False,Low usage,2025-03-15
user_005616,6,47.91,False,True,True,Too expensive,2025-03-29
user_005617,95,50.32,False,False,True,,
user_005618,81,84.22,False,False,True,Technical issues,2025-03-25
user_005619,-22,77.45,False,False,True,Found better service,2025-02-25
user_005620,7,77.76,False,False,True,Too expensive,2025-02-20
user_005621,25,52.32,False,True,False,Low usage,2025-02-03
user_005622,3,28.43,False,True,True,Low usage,2025-03-22
user_005623,3,38.23,False,False,False,Technical issues,2025-02-14
user_005624,-42,79.48,False,True,False,,
user_005625,12,78.7,False,True,True,Technical issues,2025-03-09
user_005626,-24,89.41,False,False,False,Technical issues,2025-02-05
user_005627,-24,25.51,False,True,True,Too expensive,2025-03-27
user_005628,48,77.73,False,True,True,Technical issues,2025-03-17
user_005629,0,74.33,False,False,False,,
user_005630,34,17.26,False,False,False,Low usage,2025-03-23
user_005631,-10,43.8,False,True,True,Low usage,2025-02-04
user_005632,74,66.28,False,False,True,Found better service,2025-02-06
user_005633,90,64.55,False,True,True,Too expensive,2025-02-17
user_005634,71,75.9,False,True,False,Too expensive,2025-02-06
user_005635,16,53.24,False,False,True,Low usage,2025-03-20
user_005636,29,39.22,False,True,False,Low usage,2025-03-05
user_005637,48,30.14,False,False,True,,
user_005638,81,53.96,False,False,False,,
user_005639,-32,13.49,False,True,False,,
user_005640,0,25.69,False,True,True,Too expensive,2025-03-08
user_005641,1,85.19,False,False,False,Too expensive,2025-03-27
user_005642,71,97.77,False,True,False,Too expensive,2025-02-19
user_005643,79,84.01,False,True,False,Technical issues,2025-03-29
user_005644,5,30.04,False,False,False,Technical issues,2025-03-02
user_005645,57,52.87,False,True,False,Found better service,2025-02-22
user_005646,-31,28.98,False,True,False,Technical issues,2025-03-01
user_005647,31,51.7,False,False,False,Low usage,2025-03-30
user_005648,40,3.62,False,True,False,Low usage,2025-02-21
user_005649,33,56.1,False,True,True,,
user_005650,82,17.9,False,True,False,Too expensive,2025-02-06
user_005651,5,52.25,False,True,False,Low usage,2025-02-03
user_005652,43,6.92,False,True,False,Low usage,2025-03-01
user_005653,13,28.38,False,True,True,Too expensive,2025-03-28
user_005654,51,60.96,False,True,True,Too expensive,2025-02-09
user_005655,41,90.61,False,True,True,Found better service,2025-02-05
user_005656,13,28.83,False,True,False,Found better service,2025-02-20
user_005657,67,4.12,False,False,True,Technical issues,2025-02-17
user_005658,9,37.72,False,True,True,Too expensive,2025-02-03
user_005659,69,95.91,False,False,False,Low usage,2025-02-09
user_005660,14,3.27,False,False,False,,
user_005661,23,4.02,False,True,False,Technical issues,2025-03-08
user_005662,7,13.85,False,False,True,Technical issues,2025-03-20
user_005663,44,23.87,False,True,True,Low usage,2025-02-11
user_005664,19,13.64,False,True,True,Low usage,2025-02-25
user_005665,98,79.62,False,False,True,Found better service,2025-03-15
user_005666,3,32.97,False,False,False,Found better service,2025-02-23
user_005667,66,46.9,False,True,False,,
user_005668,-51,42.36,False,True,False,Found better service,2025-02-22
user_005669,49,44.66,False,False,False,,
user_005670,-45,64.57,False,False,True,Too expensive,2025-03-17
user_005671,82,80.36,False,True,True,Technical issues,2025-03-24
user_005672,84,66.59,False,False,True,Found better service,2025-03-25
user_005673,99,47.41,False,True,True,Too expensive,2025-02-05
user_005674,-45,62.94,False,True,True,Found better service,2025-02-01
user_005675,19,36.45,False,True,True,Found better service,2025-03-01
user_005676,-35,78.56,False,True,True,Found better service,2025-02-11
user_005677,26,2.79,False,False,True,Technical issues,2025-03-29
user_005678,-25,60.32,False,True,False,Technical issues,2025-03-07
user_005679,-22,79.49,False,False,True,Low usage,2025-02-20
user_005680,86,48.42,False,True,False,Found better service,2025-03-29
user_005681,-27,36.26,False,False,False,Found better service,2025-03-02
user_005682,29,93.85,False,True,True,Low usage,2025-02-11
user_005683,19,99.53,False,True,True,Found better service,2025-02-04
user_005684,-20,74.15,False,False,False,Found better service,2025-03-08
user_005685,46,53.02,False,False,False,,
user_005686,79,33.28,False,True,True,Found better service,2025-03-05
user_005687,72,87.38,False,True,True,Too expensive,2025-02-25
user_005688,77,2.59,False,False,False,Low usage,2025-02-26
user_005689,25,48.28,True,True,False,Too expensive,2025-03-02
user_005690,37,98.69,False,True,False,Found better service,2025-02-23
user_005691,74,9.06,False,True,True,,
user_005692,66,86.52,False,False,False,Low usage,2025-03-01
user_005693,68,84.13,False,True,True,Technical issues,2025-03-09
user_005694,78,60.86,False,True,True,Found better service,2025-02-28
user_005695,47,59.42,False,True,False,Technical issues,2025-02-05
user_005696,-24,41.13,False,True,False,Low usage,2025-02-06
user_005697,58,62.34,False,True,False,Low usage,2025-02-17
user_005698,87,20.94,False,True,False,Technical issues,2025-02-21
user_005699,65,90.23,False,True,True,Technical issues,2025-03-21
user_005700,49,43.59,False,True,False,Too expensive,2025-02-09
user_005701,58,7.81,False,False,False,Low usage,2025-02-15
user_005702,20,61.86,False,False,False,Technical issues,2025-03-31
user_005703,-43,82.5,False,True,False,Too expensive,2025-03-16
user_005704,22,91.86,False,False,False,,
user_005705,-47,35.93,False,False,True,Too expensive,2025-03-04
user_005706,54,38.9,False,True,True,,
user_005707,26,43.89,False,True,False,,
user_005708,32,21.77,False,True,False,,
user_005709,99,2.53,False,False,True,Too expensive,2025-03-11
user_005710,12,16.71,False,False,False,Technical issues,2025-02-24
user_005711,42,21.9,False,True,True,Technical issues,2025-02-07
user_005712,31,2.06,False,False,False,Technical issues,2025-03-16
user_005713,11,47.54,False,False,True,Too expensive,2025-03-14
user_005714,72,6.72,False,False,False,Low usage,2025-03-07
user_005715,16,30.2,False,False,False,Low usage,2025-03-14
user_005716,-6,67.05,False,True,False,,
user_005717,-32,18.13,False,False,True,Low usage,2025-03-11
user_005718,23,24.56,False,False,False,Too expensive,2025-02-20
user_005719,32,97.73,False,False,False,Too expensive,2025-02-23
user_005720,-30,63.18,False,True,False,Found better service,2025-02-14
user_005721,-36,4.13,False,False,False,Technical issues,2025-03-19
user_005722,-14,83.79,False,True,True,Found better service,2025-02-17
user_005723,29,94.64,False,True,True,,
user_005724,49,98.19,False,True,True,Technical issues,2025-02-26
user_005725,37,26.27,False,True,True,Found better service,2025-03-13
user_005726,38,53.96,False,True,True,Found better service,2025-02-13
user_005727,-25,81.06,False,False,True,Found better service,2025-03-30
user_005728,-4,8.07,True,False,False,Technical issues,2025-03-22
user_005729,-1,87.2,False,False,True,,
user_005730,19,84.58,False,False,True,Technical issues,2025-03-22
user_005731,-2,21.75,False,False,False,Technical issues,2025-02-24
user_005732,6,68.48,False,True,True,Low usage,2025-02-11
user_005733,28,89.49,False,True,True,,
user_005734,12,79.59,False,True,True,Technical issues,2025-03-21
user_005735,99,75.73,False,True,True,Low usage,2025-02-15
user_005736,-4,70.34,False,True,True,,
user_005737,71,81.32,False,True,False,Found better service,2025-03-16
user_005738,19,68.57,True,True,False,Found better service,2025-02-24
user_005739,20,57.45,False,False,True,,
user_005740,30,77.39,False,False,True,Technical issues,2025-03-27
user_005741,23,65.97,False,False,False,Technical issues,2025-03-30
user_005742,81,91.83,False,False,True,Low usage,2025-03-14
user_005743,-21,98.98,False,False,True,Too expensive,2025-02-12
user_005744,-20,81.43,False,True,False,Technical issues,2025-03-22
user_005745,7,40.45,False,False,False,Low usage,2025-02-27
user_005746,-7,27.78,False,False,False,Found better service,2025-03-18
user_005747,-17,98.51,False,False,True,Too expensive,2025-03-16
user_005748,12,63.5,False,False,False,,
user_005749,81,9.46,False,False,True,Too expensive,2025-02-19
user_005750,41,43.69,False,True,False,Too expensive,2025-02-16
user_005751,-34,88.19,False,False,True,Technical issues,2025-01-31
user_005752,65,69.3,False,False,False,,
user_005753,27,97.25,False,False,False,Too expensive,2025-02-19
user_005754,31,36.42,False,False,True,Low usage,2025-02-15
user_005755,42,31.22,False,False,False,Low usage,2025-02-26
user_005756,27,51.87,False,False,True,Too expensive,2025-02-19
user_005757,98,31.63,False,True,False,Low usage,2025-02-11
user_005758,-18,87.07,False,True,False,Too expensive,2025-02-10
user_005759,-21,85.43,False,True,False,Found better service,2025-03-24
user_005760,21,0.67,False,False,False,Found better service,2025-03-17
user_005761,97,93.29,False,False,False,Too expensive,2025-02-21
user_005762,78,9.67,False,True,False,,
user_005763,22,0.42,False,True,False,Too expensive,2025-01-31
user_005764,89,20.75,False,False,False,Technical issues,2025-02-24
user_005765,28,91.77,False,True,False,Found better service,2025-03-19
user_005766,67,95.91,False,False,True,Found better service,2025-03-07
user_005767,97,18.13,False,False,False,Too expensive,2025-02-06
user_005768,26,2.45,False,False,True,Technical issues,2025-03-08
user_005769,-18,85.01,False,False,True,Found better service,2025-03-09
user_005770,64,78.25,False,True,True,Low usage,2025-03-17
user_005771,79,54.32,False,False,True,Low usage,2025-02-16
user_005772,2,53.1,False,True,False,Low usage,2025-02-28
user_005773,28,22.05,False,False,False,Found better service,2025-02-03
user_005774,28,11.39,False,True,False,,
user_005775,104,19.53,False,False,False,Technical issues,2025-03-13
user_005776,55,72.47,False,True,False,Low usage,2025-03-22
user_005777,-14,96.57,False,False,False,,
user_005778,37,44.96,False,True,False,Too expensive,2025-02-25
