user_id,product_category,discount_used,aov,cltv,repeat_customer,purchase_frequency
user_004308,Home,True,105.83,239.11,True,6
user_004309,Beauty,True,103.46,492.12,False,8
user_004310,Fashion,False,51.48,831.54,False,4
user_004311,Home,False,41.97,209.21,False,8
user_004312,Electronics,False,57.18,362.94,False,9
user_004313,Beauty,False,142.11,471.22,False,2
user_004314,Beauty,False,99.38,499.56,True,3
user_004315,Electronics,False,139.12,653.38,True,5
user_004316,Books,True,114.85,776.14,True,0
user_004317,Electronics,False,99.31,872.15,False,4
user_004318,Beauty,False,127.57,866.27,False,3
user_004319,Books,False,115.29,733.81,True,6
user_004320,Fashion,True,35.38,271.67,True,6
user_004321,Beauty,True,130.29,491.71,False,2
user_004322,Books,False,57.35,582.27,False,6
user_004323,Electronics,False,140.63,128.65,True,4
user_004324,Fashion,True,138.11,504.61,False,8
user_004325,Books,True,44.42,701.43,False,4
user_004326,Electronics,True,47.84,767.39,False,7
user_004327,Home,True,119.11,289.33,False,5
user_004328,Books,True,66.93,441.63,True,0
user_004329,Home,False,24.9,332.73,False,3
user_004330,Beauty,True,89.46,610.1,False,8
user_004331,Fashion,True,40.58,628.33,False,5
user_004332,Books,True,138.5,905.61,False,8
user_004333,Fashion,True,128.36,957.59,True,8
user_004334,Electronics,True,80.59,896.44,True,2
user_004335,Books,False,81.86,595.03,True,9
user_004336,Beauty,True,66.24,828.39,True,10
user_004337,Electronics,False,93.14,671.51,False,8
user_004338,Fashion,False,50.26,450.2,False,2
user_004339,Beauty,False,41.88,244.83,True,2
user_004340,Electronics,False,33.08,913.83,True,4
user_004341,Books,False,128.77,807.63,True,2
user_004342,Fashion,True,89.58,812.4,False,6
user_004343,Electronics,True,86.87,890.67,True,0
user_004344,Home,False,117.44,283.08,True,6
user_004345,Books,True,120.4,898.62,False,9
user_004346,Books,False,85.9,339.18,True,10
user_004347,Fashion,False,71.48,576.53,False,1
user_004348,Electronics,True,115.61,187.35,True,5
user_004349,Fashion,True,113.32,825.43,False,6
user_004350,Electronics,True,24.17,259.19,False,8
user_004351,Beauty,True,112.85,216.9,False,10
user_004352,Home,True,77.71,798.71,True,0
user_004353,Home,False,24.71,793.65,True,10
user_004354,Beauty,True,54.25,196.14,False,3
user_004355,Home,True,101.48,800.94,True,3
user_004356,Electronics,True,111.13,547.08,False,6
user_004357,Electronics,False,87.09,443.06,True,1
user_004358,Home,False,105.6,968.56,False,5
user_004359,Beauty,False,27.64,895.39,False,7
user_004360,Electronics,False,88.93,431.42,False,8
user_004361,Home,True,128.53,268.22,False,8
user_004362,Beauty,False,113.2,673.15,False,5
user_004363,Home,True,146.12,799.13,False,2
user_004364,Fashion,True,32.58,401.5,False,0
user_004365,Fashion,True,124.92,602.99,False,7
user_004366,Home,True,90.31,813.36,False,10
user_004367,Books,False,58.85,573.64,False,0
user_004368,Home,False,149.66,560.98,False,8
user_004369,Books,True,123.3,223.57,True,6
user_004370,Home,False,27.43,343.55,True,4
user_004371,Fashion,False,78.72,195.8,False,2
user_004372,Books,False,20.87,891.08,True,6
user_004373,Fashion,True,53.64,529.98,True,5
user_004374,Beauty,True,136.96,231.91,False,3
user_004375,Beauty,False,78.69,791.39,False,6
user_004376,Home,False,24.75,619.87,False,2
user_004377,Electronics,False,144.06,176.84,True,8
user_004378,Books,False,33.84,281.32,False,10
user_004379,Home,False,119.42,282.47,False,3
user_004380,Home,False,86.29,910.32,True,2
user_004381,Fashion,False,60.06,321.69,False,0
user_004382,Home,False,128.22,513.01,False,7
user_004383,Electronics,True,106.57,672.72,False,9
user_004384,Books,False,60.98,885.11,True,4
user_004385,Books,True,137.11,317.19,False,2
user_004386,Books,True,129.63,396.43,True,4
user_004387,Home,False,141.27,371.83,True,10
user_004388,Electronics,False,53.01,234.25,True,3
user_004389,Home,True,50.61,430.0,True,0
user_004390,Fashion,False,24.56,140.67,False,8
user_004391,Books,True,28.04,692.67,False,10
user_004392,Beauty,True,102.03,616.67,False,0
user_004393,Home,False,146.38,906.7,True,5
user_004394,Beauty,False,78.99,517.52,False,10
user_004395,Fashion,False,105.81,785.3,True,8
user_004396,Books,True,20.65,118.64,False,7
user_004397,Home,True,137.77,712.93,False,2
user_004398,Electronics,False,21.31,337.15,True,4
user_004399,Electronics,False,137.75,710.01,False,5
user_004400,Beauty,False,47.39,760.33,True,2
user_004401,Beauty,True,104.3,148.41,True,7
user_004402,Beauty,False,141.64,137.2,True,10
user_004403,Books,True,76.75,444.06,False,3
user_004404,Beauty,False,49.38,124.21,False,4
user_004405,Home,True,125.44,271.64,True,2
user_004406,Beauty,True,64.87,436.59,True,4
user_004407,Home,True,20.62,169.3,True,2
user_004408,Fashion,True,54.41,754.06,False,4
user_004409,Beauty,False,125.84,640.6,False,0
user_004410,Fashion,False,22.01,218.05,False,4
user_004411,Books,False,133.15,670.47,True,3
user_004412,Home,True,87.67,102.12,False,7
user_004413,Beauty,True,142.92,195.06,False,6
user_004414,Home,True,62.41,936.47,True,8
user_004415,Fashion,True,21.29,498.11,True,10
user_004416,Fashion,True,20.18,394.59,False,4
user_004417,Fashion,True,105.47,285.44,True,4
user_004418,Beauty,True,143.5,796.87,False,10
user_004419,Fashion,True,66.92,763.34,False,0
user_004420,Electronics,False,58.61,245.48,True,5
user_004421,Home,True,99.64,785.55,True,6
user_004422,Home,False,139.29,403.74,False,5
user_004423,Beauty,True,140.94,259.72,True,5
user_004424,Books,True,58.67,131.35,False,2
user_004425,Home,True,106.34,657.5,True,10
user_004426,Fashion,True,133.53,237.64,False,6
user_004427,Home,False,26.0,512.03,False,3
user_004428,Books,True,148.56,681.1,True,4
user_004429,Home,False,138.34,573.26,True,9
user_004430,Books,False,117.06,607.47,True,0
user_004431,Home,True,44.64,513.24,False,9
user_004432,Fashion,True,21.27,610.04,False,3
user_004433,Fashion,False,104.73,746.59,False,5
user_004434,Beauty,False,32.18,358.53,True,3
user_004435,Books,False,142.82,256.94,True,3
user_004436,Home,False,42.75,641.94,False,6
user_004437,Electronics,False,46.53,850.56,True,6
user_004438,Electronics,True,21.67,538.6,True,2
user_004439,Electronics,False,44.88,312.61,False,10
user_004440,Home,False,145.77,302.63,False,4
user_004441,Beauty,True,69.84,146.13,False,1
user_004442,Home,False,94.89,525.32,False,1
user_004443,Books,True,71.01,749.05,False,9
user_004444,Books,False,114.53,513.59,False,5
user_004445,Books,False,60.04,628.87,False,1
user_004446,Fashion,True,148.37,652.5,False,3
user_004447,Fashion,True,70.25,330.28,True,0
user_004448,Books,False,130.97,666.14,True,7
user_004449,Fashion,False,80.94,579.84,False,0
user_004450,Beauty,True,103.93,695.13,True,5
user_004451,Books,False,31.14,695.45,True,8
user_004452,Home,True,123.0,261.74,True,9
user_004453,Home,True,77.81,793.75,True,0
user_004454,Home,False,110.86,704.49,True,4
user_004455,Books,True,76.42,279.35,True,10
user_004456,Electronics,False,148.84,286.19,False,6
user_004457,Books,False,110.02,396.47,False,2
user_004458,Fashion,False,140.15,887.44,True,4
user_004459,Electronics,False,136.76,234.06,False,0
user_004460,Home,True,41.22,285.52,False,7
user_004461,Electronics,True,62.56,113.76,True,8
user_004462,Fashion,False,136.96,978.62,True,5
user_004463,Home,True,111.38,908.46,True,6
user_004464,Books,False,45.85,363.19,False,5
user_004465,Beauty,True,140.74,315.37,True,2
user_004466,Electronics,False,101.15,594.82,False,1
user_004467,Books,True,45.3,713.24,False,1
user_004468,Electronics,False,139.88,742.82,True,10
user_004469,Home,False,102.95,281.58,False,9
user_004470,Beauty,False,81.35,848.18,False,9
user_004471,Beauty,True,94.34,588.41,False,2
user_004472,Home,False,55.61,591.27,False,6
user_004473,Beauty,True,83.93,142.61,True,4
user_004474,Beauty,True,33.07,200.77,True,5
user_004475,Electronics,False,50.67,684.39,False,4
user_004476,Home,True,44.05,221.28,False,6
user_004477,Beauty,True,109.16,595.42,True,1
user_004478,Electronics,True,138.67,347.65,True,1
user_004479,Electronics,True,36.62,114.44,False,5
user_004480,Fashion,True,130.29,616.99,False,10
user_004481,Books,True,28.06,704.39,False,1
user_004482,Home,False,55.65,373.08,True,3
user_004483,Beauty,False,64.3,988.65,False,1
user_004484,Home,True,63.88,945.51,True,8
user_004485,Beauty,True,50.12,252.42,True,5
user_004486,Fashion,True,128.41,284.96,False,7
user_004487,Fashion,True,71.12,969.52,True,10
user_004488,Home,True,122.85,106.54,False,8
user_004489,Home,False,35.67,521.22,False,6
user_004490,Electronics,True,20.33,278.85,False,4
user_004491,Books,False,28.45,322.66,False,6
user_004492,Home,False,115.54,998.57,False,6
user_004493,Electronics,True,35.25,627.9,True,6
user_004494,Books,True,120.24,352.11,False,2
user_004495,Home,True,82.33,119.73,True,10
user_004496,Books,False,89.83,753.47,True,6
user_004497,Home,False,61.14,619.97,True,4
user_004498,Fashion,False,84.32,528.0,True,7
user_004499,Fashion,True,111.02,409.35,False,7
user_004500,Electronics,True,77.56,585.73,False,0
user_004501,Electronics,False,35.81,243.04,True,6
user_004502,Books,True,78.44,161.85,True,1
user_004503,Home,False,95.36,525.64,True,3
user_004504,Books,False,126.27,970.0,True,0
user_004505,Home,True,21.39,228.72,True,6
user_004506,Home,False,64.21,403.02,True,1
user_004507,Beauty,True,136.36,517.49,False,7
user_004508,Electronics,True,33.68,830.02,False,4
user_004509,Beauty,False,134.99,499.44,False,1
user_004510,Home,True,56.98,953.57,False,5
user_004511,Beauty,False,144.69,375.68,True,5
user_004512,Electronics,True,111.27,171.2,False,3
user_004513,Books,True,56.89,369.47,False,9
user_004514,Electronics,False,34.52,198.43,True,5
user_004515,Electronics,False,32.74,200.17,False,4
user_004516,Books,False,97.75,571.22,False,5
user_004517,Beauty,False,61.65,245.31,False,1
user_004518,Beauty,False,48.22,739.09,False,4
user_004519,Books,False,85.34,608.47,False,5
user_004520,Fashion,False,105.43,620.6,False,8
user_004521,Home,True,120.94,599.98,False,0
user_004522,Books,True,91.27,602.2,True,9
user_004523,Books,False,61.22,157.84,False,10
user_004524,Home,True,65.89,177.7,False,2
user_004525,Beauty,True,62.25,630.58,True,3
user_004526,Home,True,97.92,353.08,False,5
user_004527,Electronics,True,83.33,817.18,True,1
user_004528,Fashion,False,42.11,496.18,False,4
user_004529,Books,True,81.76,387.67,True,9
user_004530,Beauty,False,47.24,900.68,True,10
user_004531,Beauty,False,47.84,104.87,True,5
user_004532,Books,False,134.81,656.71,False,4
user_004533,Electronics,False,132.83,278.26,False,9
user_004534,Home,False,94.46,618.34,True,10
user_004535,Books,True,34.78,591.51,False,5
user_004536,Beauty,False,93.96,330.53,True,8
user_004537,Fashion,False,123.08,488.25,False,10
user_004538,Beauty,True,99.36,390.93,True,1
user_004539,Electronics,True,87.15,916.2,True,3
user_004540,Books,True,36.08,927.01,True,0
user_004541,Books,False,114.16,506.84,True,3
user_004542,Books,True,21.5,155.35,True,10
user_004543,Electronics,True,34.7,407.84,False,2
user_004544,Books,True,119.17,932.22,True,9
user_004545,Home,True,68.86,467.96,True,3
user_004546,Fashion,False,21.93,106.21,True,2
user_004547,Fashion,False,114.38,406.31,True,6
user_004548,Beauty,False,114.11,533.1,True,7
user_004549,Electronics,False,81.41,570.38,False,2
user_004550,Beauty,True,92.74,712.02,True,0
user_004551,Fashion,True,93.17,217.21,True,8
user_004552,Electronics,True,67.56,185.34,True,9
user_004553,Home,False,137.87,913.18,False,9
user_004554,Electronics,True,48.51,857.36,True,10
user_004555,Beauty,False,73.17,439.19,False,8
user_004556,Beauty,True,83.09,922.17,False,10
user_004557,Home,True,63.37,557.76,False,2
user_004558,Electronics,False,50.09,645.64,False,10
user_004559,Home,True,72.94,969.81,True,6
user_004560,Electronics,False,97.37,751.19,True,1
user_004561,Beauty,False,91.38,307.79,False,3
user_004562,Home,True,24.62,194.19,False,6
user_004563,Fashion,False,84.55,125.68,True,10
user_004564,Home,True,59.65,164.8,False,2
user_004565,Electronics,True,132.51,473.33,False,10
user_004566,Fashion,False,82.67,194.84,False,0
user_004567,Electronics,True,22.97,663.06,False,6
user_004568,Books,True,114.33,642.94,True,7
user_004569,Electronics,True,41.97,890.15,True,5
user_004570,Books,True,40.04,430.75,False,1
user_004571,Fashion,True,146.69,651.67,True,3
user_004572,Electronics,True,123.52,193.34,False,1
user_004573,Fashion,True,71.76,363.42,True,9
user_004574,Fashion,False,99.35,589.42,True,8
user_004575,Fashion,False,69.87,720.82,True,6
user_004576,Books,True,124.32,527.16,True,2
user_004577,Electronics,False,128.28,675.35,True,6
user_004578,Electronics,False,101.83,567.76,True,1
user_004579,Electronics,False,23.04,795.25,True,6
user_004580,Books,True,145.1,187.7,True,6
user_004581,Books,True,141.76,901.14,True,3
user_004582,Fashion,True,80.63,153.6,True,5
user_004583,Beauty,True,100.18,500.22,True,2
user_004584,Beauty,True,57.35,294.49,False,3
user_004585,Fashion,True,144.04,875.68,True,9
user_004586,Fashion,False,93.0,392.98,True,9
user_004587,Home,True,135.47,727.54,False,6
user_004588,Home,False,71.56,353.6,True,10
user_004589,Home,True,21.58,422.72,False,5
user_004590,Beauty,False,88.42,136.81,True,1
user_004591,Electronics,False,88.16,184.93,True,8
user_004592,Electronics,False,83.38,822.35,True,0
user_004593,Home,True,57.4,852.45,True,8
user_004594,Books,False,60.64,387.61,True,4
user_004595,Beauty,True,133.02,399.88,True,0
user_004596,Fashion,False,126.52,466.78,False,8
user_004597,Electronics,True,28.17,966.7,False,10
user_004598,Books,False,72.43,611.48,True,3
user_004599,Fashion,False,146.92,572.02,False,9
user_004600,Beauty,True,124.56,570.52,False,4
user_004601,Home,True,105.91,296.04,False,5
user_004602,Fashion,True,97.77,650.13,False,10
user_004603,Beauty,True,119.76,128.31,False,6
user_004604,Fashion,True,145.89,469.41,True,10
user_004605,Electronics,True,74.06,686.42,False,1
user_004606,Books,False,47.62,446.35,True,8
user_004607,Home,True,135.36,424.27,True,1
user_004608,Electronics,False,103.66,625.38,True,4
user_004609,Fashion,False,117.97,202.58,False,3
user_004610,Home,True,72.07,670.65,True,5
user_004611,Fashion,False,128.65,633.8,False,10
user_004612,Home,False,102.38,275.47,True,2
user_004613,Books,False,81.89,938.48,True,2
user_004614,Books,False,87.43,985.22,True,2
user_004615,Books,True,26.56,455.8,True,10
user_004616,Electronics,False,54.15,966.71,True,9
user_004617,Home,True,77.07,404.87,False,2
user_004618,Fashion,True,93.01,135.89,True,5
user_004619,Home,True,38.85,393.99,False,2
user_004620,Home,False,133.23,694.77,True,2
user_004621,Fashion,True,92.87,318.85,True,0
user_004622,Home,True,47.02,604.85,True,10
user_004623,Electronics,False,68.89,231.23,True,10
user_004624,Electronics,True,132.8,215.74,True,10
user_004625,Electronics,False,68.3,607.87,True,1
user_004626,Fashion,False,30.33,775.29,True,3
user_004627,Fashion,False,123.78,796.25,False,6
user_004628,Electronics,False,27.01,638.57,True,8
user_004629,Home,True,117.05,820.62,True,6
user_004630,Beauty,True,123.18,117.91,True,6
user_004631,Electronics,True,64.39,837.63,False,8
user_004632,Electronics,True,76.27,232.3,True,2
user_004633,Home,True,72.75,155.71,True,5
user_004634,Beauty,True,77.73,718.53,True,4
user_004635,Electronics,False,40.25,555.29,True,7
user_004636,Electronics,True,61.6,266.64,False,9
user_004637,Books,True,68.94,579.95,False,5
user_004638,Electronics,False,110.5,765.56,False,9
user_004639,Beauty,True,129.21,413.64,False,7
user_004640,Fashion,True,112.92,736.84,False,6
user_004641,Beauty,True,79.76,381.04,False,4
user_004642,Electronics,False,116.01,883.08,False,6
user_004643,Electronics,False,147.23,694.15,True,2
user_004644,Beauty,False,128.17,682.21,False,1
user_004645,Books,True,128.15,474.87,False,6
user_004646,Fashion,False,127.3,310.98,False,4
user_004647,Electronics,True,67.8,202.74,True,2
user_004648,Books,False,43.15,561.34,False,9
user_004649,Beauty,False,53.3,828.57,False,7
user_004650,Electronics,False,123.14,726.71,False,4
user_004651,Fashion,True,50.92,115.93,True,0
user_004652,Electronics,True,57.84,740.88,True,6
user_004653,Home,True,36.05,895.55,True,4
user_004654,Home,False,87.39,471.14,False,10
user_004655,Books,False,139.46,417.1,False,6
user_004656,Beauty,False,119.78,548.93,False,4
user_004657,Fashion,False,23.88,829.74,True,1
user_004658,Home,True,108.39,652.81,False,10
user_004659,Books,True,90.25,667.13,False,6
user_004660,Electronics,True,46.5,466.0,False,6
user_004661,Home,False,113.17,635.92,True,3
user_004662,Fashion,True,83.74,743.69,True,4
user_004663,Beauty,True,91.65,323.35,True,4
user_004664,Electronics,True,120.94,225.77,False,1
user_004665,Home,False,77.01,233.88,False,4
user_004666,Electronics,False,83.09,406.87,False,10
user_004667,Home,True,36.06,862.05,False,7
user_004668,Home,False,124.42,891.91,False,7
user_004669,Beauty,True,137.03,892.87,True,5
user_004670,Electronics,False,100.3,138.64,True,4
user_004671,Electronics,True,148.81,595.09,True,10
user_004672,Beauty,False,117.12,454.32,False,10
user_004673,Books,False,105.31,296.48,True,1
user_004674,Home,True,40.86,595.15,False,5
user_004675,Books,False,141.18,747.29,True,10
user_004676,Fashion,True,148.62,268.43,False,0
user_004677,Books,False,92.27,956.67,True,1
user_004678,Home,False,142.39,914.89,True,2
user_004679,Books,False,85.75,327.29,False,4
user_004680,Electronics,True,52.69,844.53,True,8
user_004681,Home,False,87.55,717.78,True,0
user_004682,Electronics,True,72.08,507.22,False,0
user_004683,Books,True,36.26,390.52,True,0
user_004684,Electronics,True,51.82,861.18,False,10
user_004685,Home,False,89.09,757.18,True,6
user_004686,Fashion,False,36.47,525.96,True,5
user_004687,Home,True,41.91,136.89,False,5
user_004688,Books,True,93.77,653.64,False,9
user_004689,Electronics,True,21.51,919.8,True,5
user_004690,Electronics,False,45.99,918.06,False,8
user_004691,Home,True,138.95,511.42,False,6
user_004692,Beauty,False,66.75,152.77,True,8
user_004693,Books,False,136.07,960.21,False,1
user_004694,Books,True,118.13,572.17,False,9
user_004695,Home,False,69.45,727.43,True,7
user_004696,Home,True,42.9,924.22,False,8
user_004697,Home,False,74.37,511.15,False,1
user_004698,Books,True,64.2,626.99,True,4
user_004699,Beauty,False,88.37,542.29,True,7
user_004700,Books,False,34.08,278.55,False,0
user_004701,Fashion,False,20.92,195.04,False,1
user_004702,Electronics,True,113.1,857.95,True,8
user_004703,Beauty,True,90.52,635.42,True,1
user_004704,Books,False,27.5,551.2,False,1
user_004705,Beauty,False,80.79,228.82,False,3
user_004706,Fashion,True,94.93,715.36,True,9
user_004707,Beauty,True,134.35,903.65,False,3
user_004708,Home,False,24.89,174.85,False,9
user_004709,Beauty,True,140.25,311.2,True,3
user_004710,Fashion,False,125.2,659.59,False,7
user_004711,Electronics,False,117.94,215.49,True,9
user_004712,Beauty,True,22.21,877.02,True,5
user_004713,Home,False,46.79,238.59,False,9
user_004714,Home,False,124.39,939.18,False,10
user_004715,Electronics,True,40.48,845.68,True,4
user_004716,Beauty,False,114.59,168.62,False,1
user_004717,Fashion,True,63.15,609.37,True,0
user_004718,Electronics,False,26.83,698.21,False,5
user_004719,Fashion,False,121.56,832.77,True,7
user_004720,Beauty,True,139.35,541.88,False,3
user_004721,Fashion,False,48.59,109.49,False,5
user_004722,Electronics,False,46.02,575.08,False,4
user_004723,Books,False,45.7,785.91,False,8
user_004724,Home,True,41.23,715.14,False,5
user_004725,Beauty,False,111.63,377.63,False,1
user_004726,Home,False,92.25,390.24,False,3
user_004727,Electronics,False,82.02,178.13,True,6
user_004728,Books,True,93.77,307.55,True,5
user_004729,Beauty,True,75.04,473.59,False,0
user_004730,Home,False,31.45,377.87,True,1
user_004731,Books,False,77.85,401.24,True,10
user_004732,Fashion,False,35.3,490.76,False,6
user_004733,Beauty,True,39.28,488.48,True,7
user_004734,Fashion,True,88.39,985.09,False,0
user_004735,Electronics,True,60.47,410.94,False,2
user_004736,Beauty,True,60.1,594.76,True,6
user_004737,Home,True,104.8,315.4,True,9
user_004738,Books,False,41.35,544.31,True,1
user_004739,Electronics,True,93.93,825.63,False,3
user_004740,Home,True,45.91,817.94,False,4
user_004741,Fashion,True,32.6,470.52,False,6
user_004742,Fashion,False,30.51,886.94,True,2
user_004743,Books,False,38.65,897.38,False,8
user_004744,Home,False,89.49,656.47,False,10
user_004745,Fashion,False,142.23,142.39,True,10
user_004746,Home,False,82.06,554.21,True,10
user_004747,Fashion,True,43.59,972.37,False,1
user_004748,Fashion,True,52.61,264.4,True,7
user_004749,Home,False,134.17,988.9,False,7
user_004750,Beauty,False,124.85,312.49,False,10
user_004751,Books,True,69.4,966.67,True,6
user_004752,Beauty,True,30.29,702.29,True,2
user_004753,Beauty,True,119.11,744.78,True,7
user_004754,Electronics,False,27.4,863.64,True,1
user_004755,Beauty,False,88.74,249.27,False,8
user_004756,Books,True,111.84,553.16,True,9
user_004757,Fashion,False,93.84,970.33,True,8
user_004758,Fashion,True,102.81,606.81,False,4
user_004759,Electronics,True,119.54,268.4,False,0
user_004760,Fashion,True,43.06,434.55,False,0
user_004761,Home,True,36.76,890.38,True,7
user_004762,Fashion,False,27.96,225.91,False,6
user_004763,Home,False,100.91,273.89,False,3
user_004764,Home,False,25.09,662.53,True,8
user_004765,Electronics,False,65.23,276.92,True,6
user_004766,Fashion,True,39.99,879.11,False,7
user_004767,Beauty,False,126.98,874.27,False,7
user_004768,Fashion,False,55.65,105.88,True,7
user_004769,Electronics,True,104.59,480.31,False,3
user_004770,Electronics,False,33.86,321.6,True,2
user_004771,Electronics,False,29.47,652.51,True,4
user_004772,Home,False,113.32,684.53,False,4
user_004773,Books,True,59.55,289.27,False,3
user_004774,Electronics,True,127.7,747.37,False,7
user_004775,Fashion,False,93.3,607.07,True,6
user_004776,Electronics,True,43.68,706.85,False,10
user_004777,Electronics,True,60.58,983.0,False,3
user_004778,Home,True,31.23,397.55,True,5
user_004779,Beauty,True,47.86,584.72,True,3
user_004780,Home,True,46.2,794.46,False,2
user_004781,Electronics,True,86.88,811.35,True,2
user_004782,Books,True,128.1,954.44,False,0
user_004783,Books,True,90.34,678.86,True,9
user_004784,Beauty,False,36.59,550.71,True,2
user_004785,Books,True,76.99,436.1,True,6
user_004786,Fashion,True,40.1,920.86,False,9
user_004787,Beauty,True,36.5,356.67,True,2
user_004788,Home,False,88.39,372.01,False,0
user_004789,Fashion,True,88.48,913.89,True,9
user_004790,Home,True,106.91,231.42,False,5
user_004791,Fashion,True,50.96,172.88,False,8
user_004792,Home,True,26.9,100.76,True,10
user_004793,Electronics,False,126.07,982.44,True,1
user_004794,Home,True,70.02,816.14,False,1
user_004795,Fashion,True,73.56,671.02,False,5
user_004796,Beauty,False,68.23,941.82,False,3
user_004797,Home,True,142.36,622.01,False,7
user_004798,Books,True,40.81,454.3,True,3
user_004799,Electronics,False,133.41,636.5,True,3
user_004800,Books,True,42.71,203.19,True,5
user_004801,Electronics,True,110.58,185.03,True,4
user_004802,Beauty,False,61.64,807.6,False,9
user_004803,Fashion,False,141.19,319.33,False,2
user_004804,Electronics,True,30.08,413.2,True,4
user_004805,Electronics,False,40.16,985.0,False,1
user_004806,Books,False,125.67,329.62,True,5
user_004807,Home,False,23.99,152.12,False,6
user_004808,Fashion,True,20.16,574.49,True,2
user_004809,Home,False,103.03,772.46,False,2
user_004810,Books,True,118.5,716.12,False,0
user_004811,Home,False,92.02,477.46,False,6
user_004812,Electronics,False,100.98,744.78,False,0
user_004813,Beauty,True,47.62,333.24,False,10
user_004814,Electronics,False,24.12,808.01,False,9
user_004815,Electronics,True,139.58,543.0,False,6
user_004816,Books,False,67.65,211.75,True,4
user_004817,Beauty,True,51.21,949.92,False,1
user_004818,Fashion,True,129.11,384.19,True,5
user_004819,Fashion,False,47.53,810.14,True,6
user_004820,Books,True,24.63,207.84,False,7
user_004821,Fashion,False,95.53,426.11,True,10
user_004822,Home,False,122.34,510.62,False,7
user_004823,Fashion,False,90.0,507.45,True,8
user_004824,Fashion,True,55.78,369.63,True,5
user_004825,Books,False,119.08,760.2,False,5
user_004826,Electronics,True,70.28,753.76,True,5
user_004827,Books,False,79.16,634.03,True,5
user_004828,Books,True,33.98,204.65,True,0
user_004829,Electronics,False,141.03,814.97,True,3
user_004830,Books,False,101.17,621.53,True,2
user_004831,Beauty,False,100.61,204.46,True,8
user_004832,Fashion,True,76.26,754.39,True,2
user_004833,Fashion,False,78.38,490.23,False,6
user_004834,Books,False,43.8,766.39,False,8
user_004835,Beauty,False,98.26,292.8,False,2
user_004836,Electronics,False,119.92,679.73,True,4
user_004837,Home,True,94.38,666.97,False,5
user_004838,Fashion,False,100.08,727.2,True,3
user_004839,Beauty,True,108.51,246.14,False,6
user_004840,Beauty,True,30.5,223.97,True,6
user_004841,Books,False,82.25,231.07,False,8
user_004842,Books,True,104.34,883.71,True,8
user_004843,Home,True,39.32,405.79,False,4
user_004844,Fashion,False,62.96,201.5,False,9
user_004845,Electronics,True,80.86,306.63,True,4
user_004846,Fashion,False,42.95,616.33,True,4
user_004847,Electronics,True,130.12,591.01,True,4
user_004848,Fashion,False,88.42,879.36,True,8
user_004849,Electronics,True,113.76,919.07,False,8
user_004850,Electronics,False,101.91,714.64,False,9
user_004851,Books,False,146.59,999.36,True,7
user_004852,Beauty,True,94.05,496.54,False,10
user_004853,Fashion,False,46.82,886.81,False,3
user_004854,Fashion,False,94.59,613.52,True,9
user_004855,Beauty,True,26.59,982.04,True,4
user_004856,Home,True,90.06,283.94,True,10
user_004857,Books,False,54.18,832.58,True,3
user_004858,Fashion,False,136.45,495.55,False,7
user_004859,Fashion,True,75.97,447.24,False,8
user_004860,Home,True,114.18,564.28,False,7
user_004861,Home,True,23.47,251.63,False,5
user_004862,Books,True,106.65,541.84,True,1
user_004863,Fashion,True,56.58,309.53,False,6
user_004864,Electronics,True,148.32,217.01,True,8
user_004865,Beauty,True,48.7,265.87,False,3
user_004866,Home,False,135.83,124.11,True,9
user_004867,Electronics,True,26.76,555.72,False,2
user_004868,Beauty,False,48.99,241.87,True,10
user_004869,Fashion,True,91.23,479.4,False,6
user_004870,Beauty,True,38.92,215.53,False,4
user_004871,Fashion,False,44.15,659.72,True,3
user_004872,Home,True,114.03,753.53,False,0
user_004873,Beauty,False,140.2,784.03,False,8
user_004874,Books,False,28.63,856.79,True,7
user_004875,Books,True,67.82,540.88,True,3
user_004876,Fashion,True,148.01,924.51,False,1
user_004877,Fashion,False,67.01,978.31,False,1
user_004878,Beauty,True,72.06,502.89,False,10
user_004879,Fashion,False,51.91,897.36,True,10
user_004880,Books,False,130.41,584.6,False,10
user_004881,Beauty,True,61.99,456.67,False,6
user_004882,Books,True,81.98,595.91,True,0
user_004883,Beauty,False,20.69,911.58,False,2
user_004884,Books,False,59.75,115.65,True,10
user_004885,Books,False,71.71,915.54,True,0
user_004886,Home,True,39.69,825.14,True,4
user_004887,Beauty,False,88.64,187.08,True,7
user_004888,Electronics,False,78.91,422.53,True,8
user_004889,Electronics,True,122.97,598.41,True,9
user_004890,Fashion,False,124.64,254.92,True,6
user_004891,Books,False,120.03,888.84,False,6
user_004892,Fashion,False,100.19,364.03,True,8
user_004893,Beauty,False,72.59,681.73,True,5
user_004894,Books,False,43.97,492.93,True,9
user_004895,Home,True,38.52,138.11,False,2
user_004896,Fashion,False,29.51,471.23,False,6
user_004897,Fashion,False,48.11,697.66,False,6
user_004898,Beauty,False,90.29,675.86,False,4
user_004899,Electronics,False,83.8,166.29,False,1
user_004900,Books,True,137.04,306.42,False,8
user_004901,Fashion,False,47.09,387.87,True,4
user_004902,Beauty,True,89.3,770.13,True,8
user_004903,Beauty,False,105.78,913.35,True,4
user_004904,Fashion,True,97.57,462.97,True,8
user_004905,Beauty,True,115.22,620.01,True,1
user_004906,Fashion,True,81.36,940.95,True,6
user_004907,Home,True,57.23,351.21,False,5
user_004908,Fashion,True,54.83,674.21,False,7
user_004909,Beauty,True,131.49,364.26,False,4
